Location name,Amount spent (USD)
Ahmadi Governorate,≤100
Capital Governorate,632
Farwaniya Governorate,165
Hawalli Governorate,167
Jahra Governorate,≤100
Mubarak Al-Kabeer Governorate,≤100
Unknown,≤100
