Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
331204223675563,United Australia Party,United Australia Party,9702,2
532962446729390,Australian Families,Department of Social Services,4387,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3350,134
494820897261439,Bank Australia,Bank Australia,2466,44
104180525925926,Fair Australia,Advance Australia,2422,10
101589645013040,Thrive by Five,Thrive By Five,2309,18
845410525497100,Launch Housing,Launch Housing,2180,64
177072498997234,NSW Electoral Commission,NSW Electoral Commission,1895,24
107113675572590,Dirty Dozen,Solutions for Australia,1795,27
8422338499,The Wilderness Society,The Wilderness Society,1709,100
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1448,16
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1331,14
10113538711,WWF-Australia,WWF-Australia,1316,6
307339209323908,Dan Tehan MP,Dan Tehan MP,1281,2
109540078293238,Affordable Medicines Now,The Pharmacy Guild of Australia,1170,23
1776727752614025,Glencore,Glencore Australia,1140,12
182564410468,Australia for UNHCR,Australia for UNHCR,1102,86
447447719391089,Health Care Providers Association,Health Care Providers Association,988,10
92824008332,Plan International Australia,Plan International Australia,967,36
291704124236419,WorkSafe Victoria,WorkSafe Victoria,895,76
171208803080734,Simon Birmingham,Simon Birmingham,780,5
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,711,6
125812604095801,Invasive Species Council,Invasive Species Council,589,138
399509993393842,Senator Anne Ruston,Senator Anne Ruston,589,2
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,546,23
345960425540557,The Climate Council,The Climate Council,544,60
200480966638039,Supremacy 1914,These ads ran without a disclaimer,542,2
89794331215,Oxfam,Oxfam Australia,515,58
195538532456,UNICEF Australia,UNICEF Australia,495,14
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,470,2
376006035816016,Storyworth,These ads ran without a disclaimer,454,10
50461955643,UNSW,UNSW Sydney,400,2
140527268700,Act for Peace,Act for Peace Ltd,358,55
105348385388237,Senator Babet,Ralph E D Babet,345,4
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,337,3
110456094190032,Changing Aged Care,HSU National,327,14
102329728050606,Yes23,Yes23,294,4
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),283,22
694832627392516,Prime Super,Prime Super,259,111
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,256,6
157481181070130,Indigenous Employment Australia,Access,243,69
35421541164,Lord Mayor Adrian Schrinner,Lord Mayor Adrian Schrinner,237,5
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,237,3
69731837262,Planet Ark,Planet Ark Environmental Foundation,232,2
275866669090583,South Australian Liberal Party,South Australian Liberals,222,1
159487260807787,Tindo Solar,Tindo Solar,220,2
696379037237660,Department of the Prime Minister and Cabinet,"The Department of Prime Minister and Cabinet,",210,11
291956334815898,Timber NSW,Timber NSW,205,14
272757739102,Engineers Australia,Engineers Australia,205,7
352953834815624,Jason Wood MP,Jason Wood MP,204,6
2080670615483977,Verve Super,Verve Super,198,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,198,49
157812980921536,Environmental Defenders Office,Environmental Defenders Office,198,32
145262132264710,Angus Taylor MP,Angus Taylor MP,190,6
106781541738067,Verve Money,Verve Money,186,18
1768283090073459,Senator Matt O'Sullivan,Senator Matt O'Sullivan,182,1
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,180,3
112129948486119,National Poll,Curious Minds Media Pty Ltd,179,7
117241141903,Barnardos Australia,Barnardos Australia,178,10
105084998845350,BPH Energy,BPH ENERGY LTD,177,75
105187691260140,"Pharmacy Guild of Australia, QLD","Pharmacy Guild of Australia, QLD",177,33
129819533748295,Andrew Leigh MP,Andrew Leigh MP,177,1
149648047339,Save the Children Australia,Save the Children Australia,175,17
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,168,21
231341250224498,Australian Ethical Investment,Australian Ethical Investment,167,50
1734173853529152,Queensland Family and Child Commission,Queensland Family and Child Commission,167,13
100356216050100,Family First Party Australia,Family First Party Australia Ltd,162,6
54879226285,Teach For Australia,Teach For Australia,154,43
1300759363397798,Terry Young MP,Terry Young MP,151,4
107939487783753,Garth Hamilton MP,Garth Hamilton MP,150,4
161854162881,Greenfleet,Greenfleet,146,14
134712696593275,Dan Andrews,Daniel Andrews MP,145,2
32799215298,Animals Australia,Animals Australia,144,42
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,143,8
100314522404427,Andrew Willcox MP,Liberal National Party of Queensland,141,3
521903907906391,Senator Linda Reynolds,Senator Linda Reynolds,137,3
10852627380,World Animal Protection Australia,World Animal Protection Australia,136,3
1660905180833979,Parliament of Victoria,Parliament of Victoria,135,6
1767226913545560,Rainforest Reserves Australia,Rainforest Reserves Australia,135,4
160779783972850,City of Gold Coast,City of Gold Coast,133,23
328245481103110,Senator Alex Antic,Alex Antic,130,8
166663303514630,Musicians Australia,Musicians Australia,129,5
279645455502809,Ross Vasta MP,Ross Vasta MP,126,2
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,125,10
107765634022348,Henry Pike MP,Henry Pike MP,124,6
160054227468,World Vision Australia,These ads ran without a disclaimer,121,2
11775531229,The Chaser,The Chaser,120,3
160021291752,Environment Victoria,Environment Victoria,119,9
192720571652271,Refinery29 Australia,Pedestrian Group,119,1
424864151385105,Gavin Pearce MP,Gavin Pearce MP,112,1
260126387371285,United Services Union - USU,United Services Union,112,3
172094012830551,Australian Paralympic Team,Paralympics Australia,110,14
205327792883589,Stuart Robert MP,Stuart Robert MP,108,5
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,106,4
332509390785960,Angie Bell MP,Angie Bell MP,106,1
1483396328456198,Acciona.Australia,ACCIONA Australia,105,3
536780606335962,Michelle Landry,Michelle Landry,102,1
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,21
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,11
137619162220,Liberals WA,Liberals WA,≤100,2
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,≤100,34
175576645932510,Australasian Centre for Corporate Responsibility - ACCR,Australasian Centre for Corporate Responsibility,≤100,5
316480331783930,Australian Unions,Australian Unions,≤100,7
101317875732604,Dr Sophie Scamps,Sophie Scamps,≤100,5
198538033525283,deadly stories,"Department of Seniors, Disability Services and Aboriginal and Torres Strait Islander Partnership",≤100,2
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,12
101989682098580,Wilson Tucker MLC,Wilson Tucker MLC,≤100,9
160054227468,World Vision Australia,World Vision Australia,≤100,1
209720392384537,City of Melbourne,City of Melbourne,≤100,5
145933972484735,Tasracing,Tasracing,≤100,3
280996218747910,Tim Richardson,Tim Richardson,≤100,8
111577958275695,Better BeCause,Better BeCause,≤100,12
2095657470702857,Senator Susan McDonald,Senator Susan McDonald,≤100,2
256684855281573,James Stevens MP,James Stevens MP,≤100,4
93698535865,Toowoomba Region,Toowoomba Regional Council,≤100,3
1020802664670984,Llew O'Brien MP,Llew O'Brien MP,≤100,3
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,≤100,2
948595148496917,Andrew Hastie,Andrew Hastie,≤100,3
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,≤100,1
1423471007973396,ATCO Australia,Dennis Mcdougall,≤100,1
111079565164631,Homes Tasmania,Homes Tasmania,≤100,5
196080530960204,Sarah Connolly MP,Sarah Connolly MP,≤100,4
363940343757002,Kim Wells MP,Kim Wells MP,≤100,2
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,≤100,3
104936088727424,Sam Birrell MP,Sam Birrell MP,≤100,1
565798730143075,Jim Chalmers MP,Jim Chalmers MP,≤100,1
1310881435665242,Bridget Vallence MP,Bridget Vallence MP,≤100,1
118388888197666,Ed Husic MP,Ed Husic MP,≤100,1
193256770712383,Discover Frankston,These ads ran without a disclaimer,≤100,3
100642886236811,It's Happening Here,It's Happening Here,≤100,1
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100,7
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,≤100,5
419632568108398,Australian Citizens Party,Australian Citizens Party,≤100,4
372842266568995,Kat Theophanous MP,Kat Theophanous MP,≤100,3
139174417547253,The Week on Wednesday,Benjamin John Davison,≤100,10
104936647887384,IDEA,IDEA Academy,≤100,3
172774889455415,Catholic Mission,Catholic Mission,≤100,1
