Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5125,316
102329728050606,Yes23,Yes23,4259,70
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2950,7
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,2845,48
299753643444311,AEC,Australian Electoral Commission,2029,2
104180525925926,Fair Australia,Advance Australia,1527,26
927439480613235,Minerals Council of Australia,Minerals Council of Australia,1338,1
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1161,22
1776727752614025,Glencore,Glencore Australia,1126,13
160054227468,World Vision Australia,World Vision Australia,935,9
92824008332,Plan International Australia,Plan International Australia,793,14
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,756,1
113998151684022,Referendum News,Advance Australia,738,13
117806591312470,Not Enough,Advance Australia,737,24
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,721,15
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,666,20
471390022952217,APPEA - Our Natural Advantage,APPEA,646,22
181578525342930,Master Builders Australia,Master Builders Australia,629,29
231341250224498,Australian Ethical Investment,Australian Ethical Investment,622,19
447447719391089,Health Care Providers Association,Health Care Providers Association,621,7
49453745631,Amnesty International Australia,Amnesty International Australia,603,24
105140971475089,Chuffed.org - Australia,Chuffed.org,583,1
89794331215,Oxfam,Oxfam Australia,547,52
311979432274842,The Saturday Paper,The Saturday Paper,523,1
103259978010848,SA Government,South Australian Government,511,41
10113538711,WWF-Australia,WWF-Australia,504,5
694832627392516,Prime Super,Prime Super,499,29
182564410468,Australia for UNHCR,Australia for UNHCR,485,12
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,448,10
59024478936,Monash University,Monash University,438,20
494820897261439,Bank Australia,Bank Australia,435,18
125812604095801,Invasive Species Council,Invasive Species Council,432,53
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,414,9
1445863699024135,Business Council of Australia,Business Council of Australia,410,15
134712696593275,Dan Andrews,Daniel Andrews MP,398,10
10852627380,World Animal Protection Australia,World Animal Protection Australia,347,8
8422338499,The Wilderness Society,The Wilderness Society,336,31
223820240968967,Western Australian Electoral Commission,Western Australian Electoral Commission,321,3
536780606335962,Michelle Landry,Michelle Landry,318,4
351313714891862,Australian Good Meat,Meat & Livestock Australia,290,4
149648047339,Save the Children Australia,Save the Children Australia,290,16
112129948486119,National Poll,Curious Minds Media Pty Ltd,282,10
100124836460077,Magenta Marshall - Labor for Rockingham,WA Labor,280,3
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,275,8
100385049145414,Allegra Spender,Allegra Spender MP,248,11
344541828914372,CFMEU WA,CFMEU Construction & General Western Australia Branch,245,5
272757739102,Engineers Australia,Engineers Australia,224,11
101594851651707,The Affordable Housing Party,The Affordable Housing Party,224,1
107939487783753,Garth Hamilton MP,Garth Hamilton MP,215,13
137619162220,Liberals WA,Liberals WA,212,4
200819325600,ActionAid Australia,ActionAid Australia,211,18
125627804305487,Rick Wilson,Rick Wilson,199,4
279645455502809,Ross Vasta MP,Ross Vasta MP,195,3
172094012830551,Australian Paralympic Team,Paralympics Australia,188,8
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Phillip Thompson OAM MP,170,2
316480331783930,Australian Unions,Australian Unions,170,58
133570433378147,Roger Cook,WA Labor,165,2
21591025194,The University of Melbourne,The University of Melbourne,164,5
102487032784269,Powered By Tasmania,Powered By Tasmania,157,10
117058357932949,Constitutional Equality,Constitutional Equality,153,1
106162562029507,Jenny Ware MP - Federal Member for Hughes,Jenny Ware MP,151,2
161854162881,Greenfleet,Greenfleet,150,32
1606464386255025,Western Rivers Alliance,Western Rivers Alliance,148,55
101791443183,Melbourne Water,Melbourne Water,143,1
54879226285,Teach For Australia,Teach For Australia,143,51
280996218747910,Tim Richardson,Tim Richardson,141,10
100162559396,The Australia Institute,The Australia Institute,141,1
328245481103110,Senator Alex Antic,Alex Antic,139,8
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),138,31
1767500736833451,Sustainable Population Australia,Sustainable Population Australia,136,17
108505475616557,Peter Hudson - Liberal for Rockingham,Liberals WA,134,5
105348385388237,Senator Babet,Senator Babet,134,4
352953834815624,Jason Wood MP,Jason Wood MP,134,4
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,132,1
104936088727424,Sam Birrell MP,Sam Birrell MP,131,1
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,128,38
100356216050100,Family First Party Australia,Family First Party Australia Ltd,128,10
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,127,4
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,125,25
107765634022348,Henry Pike MP,Henry Pike MP,123,7
948595148496917,Andrew Hastie,Andrew Hastie,122,13
1466035070293582,Alex Hawke MP,Alex Hawke MP,122,1
283210225077432,Senator Mehreen Faruqi,Senator Mehreen Faruqi,116,2
104419985146228,Ekō Australia,Ekō Australia,115,1
504855933190931,Time for Change - Change Aged Care,United Workers Union,114,24
105084998845350,BPH Energy,BPH ENERGY LTD,113,52
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,112,4
1490457217880377,John Pesutto,Liberal Party of Australia (Victorian Division),111,6
1300759363397798,Terry Young MP,Terry Young MP,111,5
103216815019670,"Louise Elliot - Councillor, Hobart City Council","Louise Elliot - Councillor, Hobart City Council",110,1
35421541164,Lord Mayor Adrian Schrinner,Lord Mayor Adrian Schrinner,109,1
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,108,18
105228161893855,Climate 200,Climate 200,107,28
675483955936731,Julian Leeser MP,Julian Leeser MP,107,2
211657000392,1 Million Women,1 Million Women,106,1
157812980921536,Environmental Defenders Office,Environmental Defenders Office,105,29
21551986502,The Greens (WA),The Greens (WA),102,2
356113427813761,Kevin Hogan MP,Kevin Hogan MP,≤100,5
119931654696956,Victorian Greens,Victorian Greens,≤100,2
22936848857,Institute of Public Affairs,Institute of Public Affairs,≤100,3
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,15
105307322261671,Faith in Action,Catholic Education Tasmania,≤100,8
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100,2
18812418320,Marie Claire Australia,These ads ran without a disclaimer,≤100,2
527666323987098,"Department of Health, Tasmania","Department of Health, Tasmania",≤100,4
205615536167683,SA Health,SA Health,≤100,6
325083185784,Minus18,Minus18,≤100,14
149461385077669,Vinnies NSW,Vinnies NSW,≤100,5
106927325413571,John Berger MP,John Berger MP,≤100,3
1480991015350324,Felix Ellis MP,Felix Ellis,≤100,3
510077589189370,Australian Productivity Commission,These ads ran without a disclaimer,≤100,1
192720571652271,Refinery29 Australia,Pedestrian Group,≤100,2
287789063686,Brendan O'Connor MP,Brendan O'Connor MP,≤100,2
136441724510,Humane Society International Australia,Humane Society International Australia,≤100,3
100314522404427,Andrew Willcox MP,Andrew Willcox MP,≤100,4
114542481633165,Sophie's Legacy,Sophie's Legacy,≤100,8
1660905180833979,Parliament of Victoria,Parliament of Victoria,≤100,5
502649159770974,Tim Watts MP,Tim Watts MP,≤100,2
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,≤100,3
101317875732604,Dr Sophie Scamps,Sophie Scamps,≤100,2
117016748342419,Curtin University,Curtin University,≤100,4
610382465785726,Madeleine King MP,Madeleine King MP,≤100,2
108381455902627,Australian Christian Lobby,Australian Christian Lobby,≤100,4
113174381629359,Alcoa Australia,Alcoa Australia,≤100,5
2677544598953099,Anne Webster MP,"Anne Webster MP, National Party of Australia, Mildura,",≤100,3
161729400528138,Coastal IVF,Coastal IVF,≤100,8
521696954688354,Guardian Labs,Guardian Labs,≤100,10
218519706184,NSW Police Force,NSW Police Force,≤100,8
105922411114130,Compass.info,Compass.info,≤100,1
104946487519114,Hon Nick Goiran MLC,Office of Hon Nick Goiran MLC,≤100,1
101606898126747,Tom Smith - Member for Bundaberg,Tom Smith MP,≤100,2
273767159580,Physical Disability Council of NSW,Physical Disability Council of NSW,≤100,1
1483396328456198,Acciona.Australia,ACCIONA Australia,≤100,6
104936647887384,IDEA,IDEA Academy,≤100,2
160089444042253,WA Labor,WA Labor,≤100,1
107957850547464,Hayley Edwards - YOUR Independent for Rockingham,Hayley Edwards - YOUR Independent for Rockingham,≤100,1
419632568108398,Australian Citizens Party,Australian Citizens Party,≤100,4
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,≤100,13
372842266568995,Kat Theophanous MP,Kat Theophanous MP,≤100,3
107691137276103,Australian Workers' Union - WA Branch,The Australian Workers' Union - West Australian Branch,≤100,2
1460723714179630,Penny Wong - Senator for SA,Office of Senator Penny Wong,≤100,4
1568113776764144,Julieanne Gilbert Member for Mackay,Julieanne Gilbert MP,≤100,3
547466642107014,Josh Wilson MP,Josh Wilson MP,≤100,2
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,≤100,9
307172335996666,BAIE Wines,These ads ran without a disclaimer,≤100,1
489176018522933,Senator Tony Sheldon,Senator Tony Sheldon,≤100,3
222638564548274,"Environment, Planning and Sustainable Development","ACT Government (Environment, Planning and Sustainable Development Directorate)",≤100,4
1767226913545560,Rainforest Reserves Australia,Rainforest Reserves Australia,≤100,3
329982603721746,Mathew Dickerson,Mathew Dickerson,≤100,1
246244719386767,Yourtoolkit.com,Your Toolkit,≤100,13
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,≤100,6
327169760731815,Luke Gosling MP,Luke Gosling MP,≤100,1
114056377451505,Senator Tammy Tyrrell,Senator Tammy Tyrrell,≤100,2
174666115898903,Jerome Laxale MP,Jerome Laxale,≤100,2
2730963457129454,Senator Raff Ciccone,Senator Raff Ciccone,≤100,1
112598935458686,UQ Health,The University of Queensland,≤100,3
544041956063892,Health Studies Australia,Health Studies Australia,≤100,2
243147715707266,Australian Christians Party,Australian Christians,≤100,1
521903907906391,Senator Linda Reynolds,Senator Linda Reynolds,≤100,1
171738186291525,City of Joondalup,City of Joondalup,≤100,2
172381239442699,City of Parramatta,City of Parramatta,≤100,5
2005862956345687,Gary Maas MP,Gary Maas MP,≤100,2
