Page ID,Page name,Disclaimer,Amount spent (MYR),Number of ads in Library
101433223004307,Harapan Malaysia,Harapan Malaysia,8662,67
479387615411779,Pemuda PAS Malaysia,Dewan Pemuda PAS Malaysia - DPPM,5569,21
351151669407977,Perikatan Nasional Selangor,Perikatan Nasional Selangor,3085,3
463155437071608,Shafie Ngah,Shafie Ngah,2178,4
103755237920920,Rina Mohd Harun,Rina Mohd Harun,1949,20
804067589671488,Mohamed Sukri Omar,Mohamed Sukri Omar,1802,13
112371283921365,Hanif Jamaluddin,Hanif Jamaluddin,1638,10
104832252039496,Muiz Mahyuddin,Muiz Mahyuddin,1588,16
459834304085543,Cikgu Sharifah,Cikgu Sharifah,1482,13
107575511165573,Pemuda Perikatan Nasional,Pemuda Perikatan Nasional,1412,5
105507969277765,Tawaran Madani,Tawaran Madani,1333,366
217333465690188,Nushi Mahfodz,Nushi Mahfodz,1293,6
169284053121990,Pemuda PAS Bangi,Pemuda PAS Bangi,1280,23
1955662711111123,Apa Kata Orang,Apa Kata Orang,1236,303
195105060510135,Kementerian Dalam Negeri (KDN),Kementerian Dalam Negeri (KDN),1151,2
101384989460744,Pakatan Sahabat,Vanity Maverick,1131,17
150274412333441,Ana Tahu,Ana Tahu,1004,6
455957824611888,Dato Dr Ismail Salleh,AMANAH,944,3
135643903798815,Onn Hafiz Ghazi,Onn Hafiz Ghazi,901,2
119544687824932,PAS Cawangan Bandar Teknologi Kajang,Perikatan Nasional Bandar Teknologi Kajang,890,5
560429700762980,PAS SHAH ALAM,PAS SHAH ALAM,866,10
225685927482720,Pemuda PAS Selangor,DEWAN PEMUDA PAS NEGERI SELANGOR,854,11
301207935102,Dr. Zamri Mantop DZM,Dr. Zamri Mantop DZM,784,3
250575895511338,Perpaduan Malaysia,AMANAH,769,4
100636399607458,Malaysia MADANI,Malaysia MADANI,757,11
112512589548367,Bersih dan Stabil : BEST,Bersih dan Stabil : BEST,756,24
105967282587565,Ahmad Fauzi Chik,Parti Keadilan Rakyat,683,10
941820015830543,Prajurit Bangsa,Prajurit Bangsa,546,11
87363369882,Sinar Harian,Sinar Harian,492,10
31373189944,Malaysiakini BM,FG Media Sdn Bhd,487,5
107010945812387,Dato' Suhaimi Mohd Ghazali,Perikatan Nasional,401,1
360318124441619,Zamri Yusuf,Zamri Yusuf,358,6
108135858845529,Reformis Madani,Reformis Madani,350,7
416587839184745,Negeri Sembilan Update ( N.S.U ),Negeri Sembilan Update ( N.S.U ),336,130
227346864477185,Nor Zamri Latiff,Nor Zamri,335,6
27588322041,BFM Radio - The Business Station,BFM Radio - The Business Station,323,21
150371651783435,Yeo Bee Yin（杨美盈）,Yeo Bee Yin（杨美盈）,323,1
171266000101283,Rozmal Malakan,Rozmal Malakan,302,11
312443752176073,Ustaz Najhan Salleh - UNS,Ustaz Najhan Salleh - UNS,292,2
304069066908775,Team TokMin,Team TokMin,280,131
1431082557144284,David Cheong 张睷洋,David Cheong 张睷洋,278,10
108081982215694,Bersekutu Bertambah Mutu,Bersekutu Bertambah Mutu,276,2
107899287659414,Negeri Kita,Negeri Kita,274,126
121531764716236,Dato' Dr. Ahmad Yunus Hairi,Dato' Dr. Ahmad Yunus Hairi,263,1
479387615411779,Pemuda PAS Malaysia,Dewan Pemuda PAS Malaysia,259,1
100338709520311,Ebit Lew,These ads ran without a disclaimer,254,1
718352778222402,KEADILAN Pulau Pinang,KEADILAN Pulau Pinang,253,10
168683713290847,Ustaz Mohd Razali Saari,Ustaz Mohd Razali Saari,246,2
101252319635832,,S.Ragu,237,2
122913508099,Parti Gerakan Rakyat Malaysia,PGRM,237,9
111165907207659,Zamir Ghazali,Zamir Ghazali,236,15
820162228169484,Jamaliah Jamaluddin,Jamaliah Jamaluddin,229,3
112312888603295,Jamil Salleh,Jamil Salleh,229,1
109200124310350,Selangor Bangkit,Selangor Bangkit,229,15
178359872740729,TEH LEAN ONG - AWANG TEH - N35 Kulim,TEH LEAN ONG - AWANG TEH - N35 Kulim,228,18
610744145791225,Perpaduan DUN Hulu Bernam,Perpaduan DUN Hulu Bernam,227,18
100173982517485,MyUndi,MyUndi,220,2
1606417642787414,Wan Romani Wan Salim,Wan Romani Wan Salim,214,2
302289583485368,Chua Wei Kiat,PARTI KEADILAN RAKYAT CABANG SELAYANG,207,7
181209151921795,Parti Keadilan Rakyat,Parti Keadilan Rakyat,189,4
2022841657743173,Haji Ghazali Sulaiman,Haji Ghazali Sulaiman,176,7
114475475007574,Ustaz Tengku Abdullah,Ustaz Tengku Abdullah,168,5
1772535526329042,Friends Of Selangor,Friends Of Selangor,154,7
455957824611888,Dato Dr Ismail Salleh,Dato Dr Ismail Salleh,152,4
793323577369910,人民公正党 Keadilan,Parti Keadilan Rakyat,133,1
233951524226280,Adam Loh,Adam Loh,132,3
117474696829192,Kaki Report,Kaki Report,122,1
178428158906681,Project Liber8,Project Liber8,119,2
230136135632403,Iltizam Rakyat Sungai Besar,Iltizam Rakyat Sungai Besar,119,17
513240148874838,Lim Yi Wei 林怡威,Lim Yi Wei 林怡威,116,4
104910209355700,Zextra Sure - 关节疼痛人士的首选,These ads ran without a disclaimer,115,4
100557331948997,Amir Hadi,Parti MUDA,115,2
183027109284724,Haji Azbi Salleh,Haji Azbi Salleh,114,4
423204991403068,Nurhidayah che rose,Nurhidayah che rose,114,4
104077275159571,BFM 財今,BFM 財今,114,3
105123782858181,Teo Kok Seong 张聒翔,DAP MALAYSIA,113,4
2082872335274990,Haji Borhan Aman Shah,Haji Borhan Aman Shah,109,2
100262819409856,Hasnizan Harun,Hasnizan Harun,104,1
100611362742567,MEDIA POINT,MEDIA POINT,103,2
1842657632659388,Baljit Singh,Baljit Singh,101,2
471405192994807,Dr Hafidzah Mustakim,Dr Hafidzah Mustakim,101,13
103061637737202,Pua Pei Ling 潘佩玲,Pua Pei Ling 潘佩玲,≤100,7
184215035793556,Keadilan Cabang Pengkalan Chepa,Keadilan Cabang Pengkalan Chepa,≤100,3
2284919521796917,QGenAnalysts,QGenAnalysts,≤100,2
111201391217595,ATV News 亚洲电视新闻,ATV News 亚洲电视新闻,≤100,5
105618770112759,Wan Mohalina,Wan Mohalina,≤100,3
103581227696477,KAS Kenyalang,KAS KENYALANG,≤100,3
329732910489507,Dato' Nik Amar,These ads ran without a disclaimer,≤100,1
1660504944245123,Danial Al Rashid Haron,Danial Al Rashid Haron,≤100,9
409694266172626,Noorazli Said,Noorazli Said,≤100,9
104379848234065,Ustaz Ariffin Deraman,Ustaz Ariffin Deraman,≤100,10
142589915793581,Nuraini Yusoff N.36 Bandar Baharu,Nuraini Yusoff N.36 Bandar Baharu,≤100,4
113245855072061,Radar Selangor,Radar Selangor,≤100,6
239848446510,IDEAS,Institute for Democracy and Economic Affairs (IDEAS),≤100,6
693929714007978,Hj Nicholas Sylvester Muhammad Abdullah,Portal Mudah,≤100,1
371743603001615,Ustaz Asri,Ustaz Asri,≤100,3
107552164290642,Power Up Training Centre,These ads ran without a disclaimer,≤100,1
1966897056694439,N03 Jerteh - Dr Riduan,N03 Jerteh - Dr Riduan,≤100,18
367943896874815,Armi Irzan,Armi Irzan,≤100,4
197799207237326,Pakatan Harapan,AMANAH,≤100,6
221159141657466,Newswav,Newswav - Malaysia Latest News,≤100,25
110729821755482,Jefri Mejan Officials,Jefri Mejan Officials,≤100,1
111574012021843,Dato Shaari Mat Hussain N44 Paloh,Perikatan Nasional,≤100,2
107363653987698,Kindred Design,Kindred Design,≤100,1
333069991265229,Saiful Bahri - Angah,Saiful Bahri - Angah,≤100,1
