Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
103072892843066,Not My Voice,Australians For Unity,7120,1
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3284,315
1560052940889283,Isaac Regional Council,Isaac Regional Council,2716,1
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2669,7
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,2631,48
299753643444311,AEC,Australian Electoral Commission,1974,2
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1191,17
1776727752614025,Glencore,Glencore Australia,1062,13
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,882,6
184543928960,National Party of Australia,National Party of Australia,844,3
104180525925926,Fair Australia,Advance Australia,832,26
160054227468,World Vision Australia,World Vision Australia,823,9
92824008332,Plan International Australia,Plan International Australia,767,16
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,763,3
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,699,14
172094012830551,Australian Paralympic Team,Paralympics Australia,660,23
105140971475089,Chuffed.org - Australia,Chuffed.org,629,2
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,612,20
231341250224498,Australian Ethical Investment,Australian Ethical Investment,581,20
134712696593275,Dan Andrews,Daniel Andrews MP,552,15
105348385388237,Senator Babet,Senator Babet,522,9
447447719391089,Health Care Providers Association,Health Care Providers Association,516,7
471390022952217,APPEA - Our Natural Advantage,APPEA,514,27
89794331215,Oxfam,Oxfam Australia,510,44
103259978010848,SA Government,South Australian Government,500,41
181578525342930,Master Builders Australia,Master Builders Australia,487,26
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,483,19
694832627392516,Prime Super,Prime Super,477,23
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,462,10
10113538711,WWF-Australia,WWF-Australia,459,5
125812604095801,Invasive Species Council,Invasive Species Council,444,68
494820897261439,Bank Australia,Bank Australia,415,16
352953834815624,Jason Wood MP,Jason Wood MP,406,9
1490457217880377,John Pesutto,Liberal Party of Australia (Victorian Division),397,16
1445863699024135,Business Council of Australia,Business Council of Australia,385,15
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Phillip Thompson OAM MP,357,1
117806591312470,Not Enough,Advance Australia,334,23
100492139310916,Australian Assange Campaign,Australian Assange Campaign,327,3
223820240968967,Western Australian Electoral Commission,Western Australian Electoral Commission,326,3
10852627380,World Animal Protection Australia,World Animal Protection Australia,325,8
160089444042253,WA Labor,WA Labor,323,2
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,310,18
108505475616557,Peter Hudson - Liberal for Rockingham,Liberals WA,308,6
8422338499,The Wilderness Society,The Wilderness Society,296,30
182564410468,Australia for UNHCR,Australia for UNHCR,286,12
107939487783753,Garth Hamilton MP,Garth Hamilton MP,265,12
344541828914372,CFMEU WA,CFMEU Construction & General Western Australia Branch,262,5
113115292085361,DrinkWise,DrinkWise,254,10
272757739102,Engineers Australia,Engineers Australia,244,11
113998151684022,Referendum News,Advance Australia,238,14
200819325600,ActionAid Australia,ActionAid Australia,225,17
351313714891862,Australian Good Meat,Meat & Livestock Australia,221,4
149648047339,Save the Children Australia,Save the Children Australia,218,20
117058357932949,Constitutional Equality,Constitutional Equality,218,2
114542481633165,Sophie's Legacy,Sophie's Legacy,216,8
311979432274842,The Saturday Paper,The Saturday Paper,214,3
137619162220,Liberals WA,Liberals WA,213,3
279645455502809,Ross Vasta MP,Ross Vasta MP,212,3
283210225077432,Senator Mehreen Faruqi,Senator Mehreen Faruqi,196,1
100385049145414,Allegra Spender,Allegra Spender MP,196,11
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,191,8
125627804305487,Rick Wilson,Rick Wilson,189,4
105228161893855,Climate 200,Climate 200,188,27
59024478936,Monash University,Monash University,183,13
316480331783930,Australian Unions,Australian Unions,174,57
112129948486119,National Poll,Curious Minds Media Pty Ltd,167,7
1606464386255025,Western Rivers Alliance,Western Rivers Alliance,164,42
134195116658191,UNSW Law & Justice,UNSW Sydney,151,1
102487032784269,Powered By Tasmania,Powered By Tasmania,149,10
161854162881,Greenfleet,Greenfleet,146,16
603022043213707,Joe McCracken MP,Joe McCracken MP,144,1
280996218747910,Tim Richardson,Tim Richardson,144,10
107957850547464,Hayley Edwards - YOUR Independent for Rockingham,Hayley Edwards - YOUR Independent for Rockingham,143,2
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,143,34
1767500736833451,Sustainable Population Australia,Sustainable Population Australia,142,17
54879226285,Teach For Australia,Teach For Australia,142,43
325083185784,Minus18,Minus18,137,22
101791443183,Melbourne Water,Melbourne Water,133,1
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),133,30
50461955643,UNSW,UNSW Sydney,130,2
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,130,7
328245481103110,Senator Alex Antic,Alex Antic,126,8
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,123,1
104936088727424,Sam Birrell MP,Sam Birrell MP,122,1
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,121,10
107765634022348,Henry Pike MP,Henry Pike MP,120,7
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,118,4
133570433378147,Roger Cook,WA Labor,115,1
948595148496917,Andrew Hastie,Andrew Hastie,115,13
104419985146228,Ekō Australia,Ekō Australia,113,1
103216815019670,"Louise Elliot - Councillor, Hobart City Council","Louise Elliot - Councillor, Hobart City Council",111,1
502649159770974,Tim Watts MP,Tim Watts MP,111,2
1466035070293582,Alex Hawke MP,Alex Hawke MP,111,1
105084998845350,BPH Energy,BPH ENERGY LTD,107,63
504855933190931,Time for Change - Change Aged Care,United Workers Union,105,23
211657000392,1 Million Women,1 Million Women,104,1
21551986502,The Greens (WA),The Greens (WA),≤100,2
1300759363397798,Terry Young MP,Terry Young MP,≤100,3
157812980921536,Environmental Defenders Office,Environmental Defenders Office,≤100,27
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,20
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100,2
145262132264710,Angus Taylor MP,Angus Taylor MP,≤100,1
178109368869876,Perth Airport,These ads ran without a disclaimer,≤100,1
119931654696956,Victorian Greens,Victorian Greens,≤100,2
22936848857,Institute of Public Affairs,Institute of Public Affairs,≤100,2
100124836460077,Magenta Marshall - Labor for Rockingham,WA Labor,≤100,1
397307097023253,Justine Elliot MP,Justine Elliot MP,≤100,2
205615536167683,SA Health,SA Health,≤100,6
118601381509264,Public Transport Victoria,Public Transport Victoria,≤100,2
105307322261671,Faith in Action,Catholic Education Tasmania,≤100,8
527666323987098,"Department of Health, Tasmania","Department of Health, Tasmania",≤100,4
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,14
106162562029507,Jenny Ware MP - Federal Member for Hughes,Jenny Ware MP,≤100,2
521903907906391,Senator Linda Reynolds,Senator Linda Reynolds,≤100,2
160347484009125,Central Land Council,Central Land Council,≤100,1
110607310566052,Matt Bach MP,Matt Bach MP,≤100,1
149461385077669,Vinnies NSW,Vinnies NSW,≤100,5
192720571652271,Refinery29 Australia,Pedestrian Group,≤100,2
106927325413571,John Berger MP,John Berger MP,≤100,3
1480991015350324,Felix Ellis MP,Felix Ellis,≤100,3
106804545406366,Belinda Wilson MP,Belinda Wilson,≤100,4
