Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
103472675959316,قادرون باختلاف,محمد السيد عبد الستار,7764,8
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,2486,2
798673866859390,ETC TV,ETC TV,1801,32
100857675472522,ScreeN+,Mahmoud Elfeky,1179,2
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,1105,3
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,746,1
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,744,2
117690156743688,النائب حافظ عمران,Shôükrý Ömrãñ,743,6
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,544,8
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,517,5
101531545886809,معاً لانقاذ المهندس المصرى خالد سعد زغلول,Mona Mostafa,400,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,368,4
550280998481446,Rasha Kelej,Rasha Kelej,289,3
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,269,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,257,3
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,193,2
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,183,2
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,177,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,146,1
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,143,1
112709551678127,الصفحة الرسمية لبرنامج آخر كلام,These ads ran without a disclaimer,143,1
112072071382470,أحمد الفار .الصفحة الرسمية,Noha Mohamed Ibrahim,140,1
111086937788265,موقع تحيا مصر - Tahiamasr News,Mariam Ahmed Hamouda,133,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,120,2
308088503057656,النائب محمود عصام,النائب محمود عصام,119,3
103086629281243,محمد الشنراوي,Mariam Ahmed Hamouda,103,3
106586485351141,صفحة النائب اشرف الشبراوي ابو العلا,Ashraf Abouelela,101,1
102753775202257,جائزة الدولة للمبدع الصغير,جائزة الدولة للمبدع الصغير,≤100,1
158643697625854,محمد تيسير مطر - Mohamed Tayser Mattar,Aplus,≤100,1
108321608468301,anurag.m16,These ads ran without a disclaimer,≤100,1
2035593490055091,النائب عمرو القطامي,سيد أحمد,≤100,2
