Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
75884689790,Colectivo de Abogados,Colectivo de Abogados,4264298,3
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2842611,26
619776134722439,Secretaría Distrital de Salud,Secretaría distrital de Salud,1157393,38
101071764864119,Dulce Veneno,Dulce Veneno,1123260,2
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,993685,16
251292808253299,Canadian College,Canadian College,914371,19
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,893048,31
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,719601,2
162949777243451,Andrés Julián,Andrés Julián Rendon,528506,12
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,381573,2
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,311560,3
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,225251,1
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,219499,2
1147318942107929,Todos Somos Una,DEBRAIN LLC,207052,7
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,199449,3
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,197083,15
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,193559,1
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,182612,2
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,177950,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,177335,3
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,169911,5
150902618269201,Corporación Interactuar,Corporación Interactuar,157491,1
109799108388155,El Cuarto Poder,El Cuarto Poder,147336,2
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,146980,1
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,134482,1
106716825632419,Cali piensa en Grande,Cali piensa en Grande,128188,2
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,127622,7
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,124544,1
503621983303342,Oscar Mauricio Toro,Roger Velasquez Toro,120139,1
1165655170260613,Diana Rojas,Add Media,114827,2
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,112347,142
1004865626202028,Jaime Peña Peñaranda,Joseph Ferney Galvis Gonzalez,111735,5
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,110805,2
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,110234,7
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,96866,3
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,94064,4
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,92552,1
111136554742486,Karen Manrique,Durcom In SAS,91576,3
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,89153,9
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,87689,12
605912556122758,Deiby Martinez Cortes,Deiby Martinez Cortes,81303,2
416095065845681,Jorge Iván Ramírez Cadavid,Jorge Iván Ramírez Cadavid,75719,2
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,74228,2
131753023639902,Alfaro Aldemar,Aldemar Alfaro Rivero,72290,1
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,67806,1
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,60055,1
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,59905,8
114317847146525,Alvaro Arias Velez,TORO DIGITAL,58120,3
190649367660431,Orlando Benítez,Orlando David Benitez Mora,57537,3
104969865721375,Profes.movimientociudadano,John Bazurto,57215,6
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,51840,2
835710939898329,Paulina Aguinaga,Paulina Aguinaga,49800,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,48263,7
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,47087,4
1622001728047397,Harman Alcalde,Harman Alcalde,45835,7
1119413181474050,El Avispero Mov,Movilizatorio,45751,2
915743661945208,Alejandro Eder,Alejandro Eder,43404,15
101450321205404,Hernán Felipe Jaramillo Duque,Hernán Felipe Jaramillo Duque,40906,1
179003239458192,Jorge Humberto Rangel,Jorge Rangel,39140,2
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,38403,1
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,36723,4
299469560099835,Alcaldía de Cali,Alcaldía de Cali,35684,1
351633895540830,Cristhian Fernandez Concejal,Cristhian Camilo Fernandez Morales,35321,4
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,35161,5
107787104895388,La Ópttica Popayán,La Óptica Popayán,35080,3
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,34715,1
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,34542,1
409975382947239,Noizz,These ads ran without a disclaimer,33903,1
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,33732,3
1561180414017967,Juan Manuel Cortés,Juan Cortés,33619,1
85147586731,Julio César Triana,Julio César Triana,32654,4
104237548662249,Centro de Emprendimiento Impúlsate,Sebastian Galeano,32550,5
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,32075,3
250124355077056,Alcaldía Municipal de San Gil,Edgar Hernando Paez Aparicio,31060,1
838927469815494,Diana Diago,Diana Marcela Diago,30279,4
1513364822297857,German Casagua B,German Casagua B,30000,1
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,28018,4
175346789490397,Peyi Paternina,Peyi Paternina,26707,2
1668886976475466,David Gutierrez Mantilla,Jorge Luis,26340,7
224116751044855,Fundación Carvajal,Fundación Carvajal,25786,1
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,25728,2
309821816486487,Carlos Osorio,Carlos Osorio,25630,2
103848281985172,Mauricio Londoño,Mauricio Londoño,24903,2
517994638230687,Gobernación de Sucre,Gobernación de Sucre,24844,1
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,24471,2
645168172181457,Gobernación de Caldas,Eikon Digital SAS,24071,11
110260770340343,Leonardo Jácome,Leonardo Jácome,23964,2
100304338642614,Toro Digital 1972,Joseph Ferney Galvis Gonzalez,23878,2
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,23477,2
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,23050,3
1458739367777443,Wilson Gonzalez Piedecuesta,Wilson Gonzalez,22952,2
