Location name,Amount spent (USD)
Bokeo Province,≤100
Bolikhamsai Province,≤100
Champasak Province,≤100
Houaphanh Province,≤100
Khammouane Province,≤100
Luang Prabang Province,≤100
Phongsaly Province,≤100
Sainyabuli Province,≤100
Savannakhet Province,≤100
Sekong Province,≤100
Unknown,≤100
Vientiane Prefecture,≤100
