Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
100431406701471,Internethaber,Internethaber,5912,16
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,3258,1
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,2069,12
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,1733,3
505757142770713,Rönesans Holding,Rönesans Holding Anonim Şirketi,1398,2
1439683329600228,Ümit Uysal,Ümit Uysal,1371,6
141311632555208,Bağımsız Türkiye Partisi,Bağımsız Türkiye Partisi,1305,6
107754875610654,10 Haber,10 Haber,1243,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1162,16
109086995017642,firatpicturesturkey,firatpicturesturkey,1083,14
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,1081,1
110471555281943,Poddy Türkiye,Poddy Türkiye,1021,8
575755372513811,Muhittin Böcek,Muhittin Böcek,929,8
426339260809702,Oğul Aktuna,Oğul Aktuna,896,4
103513639690901,ATILIM ÜNİVERSİTESİ,These ads ran without a disclaimer,756,1
432866330501118,Ömer Niyazi İŞLEK,Ömer Niyazi İŞLEK,749,1
220319391464566,Vahap Akay,Vahap Akay,602,7
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,494,1
370465530355174,Mustafa Demir,Mustafa Demir,492,2
1853596164970868,Murat Ercan,Murat Ercan,490,2
326762974177171,SODEV - Sosyal Demokrasi Vakfı,SODEV,463,1
498579987170393,العدسة  The Lens,thelenspost,448,11
226410901315304,Areda Survey,Areda Survey,421,6
505992806138474,يني شفق العربية,يني شفق العربية,415,1
1014466885240850,Semih Esen,Semih Esen,323,2
102477212191748,Rahmi Galip Vidinlioğlu,Rahmi Galip Vidinlioğlu,317,2
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,256,1
102746868241057,Planor News,Planör News,250,2
106589749372096,Mersin Ticaret ve Sanayi Odası,Mersin Ticaret ve Sanayi Odası,234,1
111936405162038,Hanen ben Salah - حنان بن صالح,Hanen ben Salah - حنان بن صالح,213,1
210993622366044,TVNET,TVNET,192,3
163370640412446,Bursa,Sosyal TV,184,2
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,178,15
1776545895921237,Nedersiniz,Nedersiniz,169,6
280841025432969,Ali Kılıç,Ali Kılıç,167,1
100942688529011,osmaniyeyerfistigi80,osmaniyeyerfistigi80,161,1
815048841929079,M. Ergün Turan,M. Ergün Turan,146,3
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,139,1
162426093833308,Fransızca Öğreniyorum,These ads ran without a disclaimer,124,1
442942082484899,Ege Gündem Gazetesi,Ege Gündem Gazetesi,118,2
1604958276192112,Alper Taban,Alper Taban,114,1
109023428940266,rte_universitesi,These ads ran without a disclaimer,111,1
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,108,1
