Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
116710934724411,Defendamos la Provincia,Defendamos la Provincia,1470719,9
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1418099,57
109586108797973,Futuro Argentino,Futuro Argentino,670522,115
110568602036048,Córdoba La Número 1,Córdoba La Número 1,587573,10
108662685562965,La Ciudad Necesita Orden,La Ciudad Necesita Orden,481054,19
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,401640,168
2339859699626643,Hacemos Unidos por Córdoba,Hacemos Unidos por Córdoba,215031,2
129799846687423,Levantémonos,Levantemonos,181116,96
113902874399198,La Provincia Hoy,La Provincia Hoy,163348,24
260217841057049,Consultora Tendencias,Consultora Tendencias,130466,66
138406616275954,Marcelo Orrego,Producción y Trabajo,116907,4
958750317533178,Manuela Castañeira,Nuevo MAS,95371,10
238608056195754,Leandro Busatto,Leandro Busatto,90789,38
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,81306,3
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,71572,49
525334380868858,Martín Lousteau,Fundación Lebensohn,62345,20
110079031997390,Con Larreta,Con Larreta,61192,87
147255748694051,Fernando Espinoza,Municipio de La Matanza,59732,44
212404205842351,CPC Rancagua MuniCba,municipalidad de córdoba,57755,5
103088924366000,Noticias d,Noticias d,56729,222
192108560832888,Luis Petri,Luis Petri,53027,5
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,45712,27
622853724492420,Federico Otermín,Frente de Todos Lomas,45321,1
1010952492291178,Victoria Tolosa Paz,Camino a la Victoria,44905,2
2145251785736481,Fernando Rambaldi,Fernando Rambaldi,44071,13
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,43249,40
265302760230039,Enrique Ponce,Enrique Ponce,39919,3
726998547382753,Martin Tetaz,Martín Tetaz,39653,3
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,38963,18
947520791967929,Claudio Poggi,Claudio Poggi,36946,10
111467528129776,Alerta Chubut,Alerta Chubut,36802,2
380587129254638,Frente de Todos Corrientes,Frente de Todos Corrientes,36210,82
259111760849274,Federico Angelini,Juntos por el Cambio,35648,2
391359140978849,Carolina Losada,Carolina Losada,35634,4
688001708286948,Juan Pablo Luque,Juan Pablo Luque,32937,5
105881245793692,2023 en La Plata,2023 en La Plata,32836,1
113743400267523,Salud Hoy,Salud Hoy,32171,11
149721655226597,Oscar Cachi Martinez,Oscar Martínez,31732,1
104455719146837,El Meridiano,El Meridiano Noticias,30940,11
102126974997519,La República Porteña,Republica Porteña,29913,12
386830351387514,InfoSanLuis.com,InfoSanLuis.com,29618,45
108146311912164,Laburen Ladris,www.laburenladris.com,28566,8
746367662125053,Damian Contreras,Damian Contreras,28364,4
136275719722184,Diario El Litoral Santa Fe,El Litoral,27356,21
214152438919953,Municipio de Resistencia,Municipio de Resistencia,26723,16
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,26183,1
107796462136638,La República Noticias,La República Noticias,25326,9
427271967380241,Lucas Delfino,Juntos,24568,30
551027964955087,Julio César Martinez,Julio Cesar Martinez,23252,2
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,23190,9
152351941446339,Jorge Milton Capitanich,Frente Chaqueño,22924,13
643960995713326,CPC Guiñazú MuniCba,municipalidad de córdoba,22777,2
100102222991135,Unión Por San Luis,Unión Por San Luis 2,22621,2
107644628487366,La Noticia Platense,La Noticia Platense,22217,2
1643352192630981,Marcos Ferrer,Marcos Ferrer,21820,9
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,21630,4
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,20865,27
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,20780,61
705172499580470,Gustavo Martinez,Gustavo Martinez,20767,17
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,20391,1
105933872199149,Demos Vuelta La Argentina,Demos Vuelta la Argentina,19999,6
723782314401584,Enrique Estévez,Enrique Estevez,19943,9
215127935173119,Emanuel Gainza,Emanuel Gainza,19854,13
110746414660916,Lomas Noticias,Lomas Noticias,19237,1
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,18759,10
100511725907204,Vecinos Chubut,Vecinos Chubut,18317,1
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,18108,2
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,17780,11
109029088772667,Todo Zona Norte,Todo Zona Norte,17606,3
136222573149399,Letra P,Letra P,17262,6
105735495551632,Nico Marchiolo,Nicolas Ariel Marchiolo,17143,10
65695624363,Rubén Giustiniani,Igualdad y Participación,16847,9
652162468224695,Juan Negri,Juan Negri,16626,4
113138195384719,Nestor Grindetti,Nestor Grindetti,15916,7
1726365124243504,Clara García,Clara Garcia,15623,4
102289782502796,Prensa Digital,Prensa Digital,15490,8
138240873247312,Gabriel Pradines,Gabriel Pradines,15489,5
