Location name,Amount spent (EUR)
Attica (region),8368
Central Greece (region),653
Central Macedonia,2519
Crete,1104
Eastern Macedonia and Thrace,829
Epirus (region),334
Ionian Islands (region),361
Northern Aegean,215
Peloponnese (region),824
Southern Aegean,399
Thessaly,968
Unknown,≤100
Western Greece,1276
Western Macedonia,233
