Location name,Amount spent (EUR)
Central Finland,434
Central Ostrobothnia,105
Etelä-Savo,220
Kainuu,≤100
Kymenlaakso,239
Lapland (Finland),255
North Karelia,269
Northern Ostrobothnia,626
Ostrobothnia (region),273
Pirkanmaa,857
Pohjois-Savo,386
Päijät-Häme,339
Satakunta,294
South Karelia,170
Southern Ostrobothnia,312
Southwest Finland,844
Tavastia Proper,235
Unknown,≤100
Uusimaa,3131
Åland Islands,≤100
