Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,33825,3
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,29798,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,20089,34
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,20053,19
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,7010,24
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3669,7
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3470,17
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3440,8
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,3121,2
251656685576,KDU-ČSL,KDU-ČSL,2496,9
103059308644099,Replastuj.cz,Replastuj.cz,2303,4
397919187215,Evropská komise v ČR,Evropská komise v ČR,1803,1
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1497,26
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1446,2
356451014434612,Marian Jurečka,KDU-ČSL,1385,10
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,1066,12
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1021,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1015,5
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",928,2
356448681873897,Mikuláš Peksa,Mikuláš Peksa,902,7
424114981002397,Český rozhlas Plus,Český rozhlas,811,44
178362315106,European Parliament,European Parliament,789,3
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,764,10
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,666,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,629,5
104700265781858,dm v tisni,Nadační fond Domácí mazlíčci v tísni,571,15
52479821102,Týdeník Respekt,Týdeník Respekt,545,4
287724754662359,HateFree Culture,HateFree Culture,543,7
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,530,2
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,502,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",490,6
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,486,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,483,9
693725074166331,Naše zdravotnictví,Naše zdravotnictví,471,3
100602322206023,Radka Maxová,Radka Maxová,449,2
1095114177216463,Jan Holásek - senátor za Hradecko,"JUDr. Jan Holásek, LL.M., senátor za Hradecko",440,1
1956144064659620,BlueTV,Aliance pro budoucnost,433,1
460558621177512,Zálohujme.cz,Zálohujme,414,5
104635828989286,Teplator,"TEPLÁTOR, a.s.",393,2
58864692622,Český rozhlas Vltava,Český rozhlas,382,3
280617905401953,Alexandra Udženija,Občanská demokratická strana,356,3
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,345,8
125830487980906,Solární asociace,Solární asociace,341,4
1469427909957890,Reportér magazín,Reportér magazín,336,1
117823623864,Transparency International ČR,Transparency International ČR,336,5
113743658978459,Meltingpot,Meltingpot,331,4
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,315,4
461430503957309,TOP 09 - Praha 6,TOP 09,309,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,307,2
1451909405021929,Applifting Česko,Applifting s.r.o.,288,1
111041662264882,ČSSD,ČSSD,286,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,280,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",270,2
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,262,2
101792415727112,Tomáš Morávek,Tomáš Morávek,261,1
