Location name,Amount spent (EUR)
Attica (region),2082
Central Greece (region),143
Central Macedonia,1221
Crete,256
Eastern Macedonia and Thrace,158
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),150
Southern Aegean,106
Thessaly,196
Unknown,≤100
Western Greece,205
Western Macedonia,≤100
