Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,21867,15
59143726810,Psykiatrifonden,Psykiatrifonden,11208,10
12860228293,Politiken,Politiken,8801,63
65929129383,Røde Kors,Røde Kors,7847,59
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,6246,8
26458152911,SOS Børnebyerne,SOS Børnebyerne,5549,38
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5378,34
399210657232918,PlanBørnefonden,PlanBørnefonden,5271,31
250994288337708,Sex og Samfund,Sex og Samfund,3837,22
55365680705,Greenpeace Danmark,Greenpeace Danmark,3677,32
116269191760882,DSB,DSB,3661,6
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,3167,8
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2973,13
122074554119,EU Social,EU Social,2898,7
110321008383861,Red Barnets landsindsamling,Red Barnet,2768,132
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,2504,1
12787473132,Berlingske,Berlingske,2359,16
671022293105597,Alex Vanopslagh,Alex Vanopslagh,2269,14
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),2122,10
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2056,15
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1930,65
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1628,7
126543540781090,Ældre Sagen,Ældre Sagen,1562,36
72672361910,Børns Vilkår,Børns Vilkår,1419,3
154415494575789,IDA,IDA,1352,5
144965885963,Oxfam Danmark,Oxfam Danmark,1344,5
459641371068935,Forenet Kredit,Forenet Kredit,1337,2
867877683280051,Weekendavisen,Weekendavisen,1333,13
41459763029,Socialdemokratiet,Socialdemokratiet,1282,12
359674067377201,BUPL,BUPL,1280,6
304554445813,Videncentret Bolius,Videncentret Bolius,1205,14
49348971479,Pia Olsen Dyhr,SF,1157,1
133707013355759,Danner,Danner,1093,1
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,1092,1
36664432940,Amnesty International Danmark,Amnesty International Danmark,1076,12
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,916,8
102154048301476,Lederstof.dk,Lederne,910,28
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,862,14
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,857,3
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,849,1
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,792,5
369336273158091,Land of Hope,Land of Hope,785,13
304554445813,Videncentret Bolius,Bolius,756,3
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,708,10
748887235210811,Obton Forvaltning A/S,Obton A/S,702,7
141343589252160,Dansk Industri - DI,Dansk Industri,621,1
20303574131,Nationalmuseet,Nationalmuseet,597,36
437410226312057,Københavns Kommune,Københavns Kommune,553,5
1405355586351630,Carlsbergfondet,Carlsbergfondet,548,3
246977185497434,Plastic Change,Plastic Change,540,16
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",535,6
167891603415958,Lederne,Lederne,532,6
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,516,17
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,515,2
287306323369,Børnecancerfonden,Børnecancerfonden,480,2
130388840342741,Danske Bank,Danske Bank,464,4
302430309859808,Batavia Media,Batavia Media,456,1
529124290474705,Nikolaj Villumsen,Enhedslisten,430,1
657491824390744,Spring Copenhagen,Spring Copenhagen,429,20
878562555570733,Forsvarsadvokat Poul Hauch Fenger,These ads ran without a disclaimer,425,3
314676938743,DM din akademiske fagforening,DM,387,8
880444655649267,Rasmus Steenberger,Rasmus Steenberger,378,6
104414898912918,GOTO Sønderborg,GOTO Sønderborg,375,2
1704424023182897,Politiken Historie,Politiken Historie,363,15
