Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Drenthe,810
Flevoland,626
Friesland,1053
Gelderland,3159
Groningen,869
Limburg,1490
Noord-Holland,4165
North Brabant,4240
Overijssel,1786
Unknown,≤100
Utrecht,1787
Zeeland,531
Zuid-Holland,5021
