Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
54779960819,United Nations,United Nations with Facebook Ad Credits,197250,9
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,131626,4
294493857651676,Rahul Gandhi,Indian National Congress,123229,39
187668288312583,Otrivin,Haleon India,76321,4
953600271404690,BJP Meghalaya,Bharatiya Janata Party,42992,38
21169267101,Give,Give,41117,27
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,38684,4
105671775473178,Jan Suraaj,Jan Suraaj,34156,56
168694379812269,Astroyogi,These ads ran without a disclaimer,24208,3
107395897271506,Kutumb,Swatantra Verma,23927,35
104516512296314,Kartikeya Sharma,Adv Tech,17797,41
1488581191158902,Conscious Planet,Isha outreach,14334,6
184278081698180,Ashok Gehlot,Ashok Gehlot,12636,2
270666596375251,Jhatkaa.org,Jhatkaa.org,12405,41
102377305543409,AITC Meghalaya,Indian Political Action Committee,11377,67
174283119250672,Save the Children India,Bal Raksha Bharat,11047,43
109986065209042,Mera Apna Rahul,MeraApnaRahul,10073,72
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,10000,1
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,8970,23
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,8873,13
109986065209042,Mera Apna Rahul,Mera Apna Rahul,8323,35
109324341847519,Basavaraj Bommai Fans Club,Recro Media,7508,32
113125761613615,Namma CM Bommai,Recro Media,7239,38
103782051383159,School of Politics,School of Politics,7097,63
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,6870,4
109707661884154,Indian Compass,theindiancompass.com,6025,14
113541631336757,Conman Conrad,Conman Conrad,5950,14
201141296623500,Prakash Koliwad,DesignBoxed,5894,41
1521106071438318,CMO Chhattisgarh,Clarion IT,5264,6
102029621784239,Dhareppa Thakkannavar,Dhareppa Thakkannavar,5044,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,5024,24
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,4802,45
163382127013868,Shiromani Akali Dal,Nashattar Singh,4710,2
111785660507163,openprisonvoices,Aalap Dipen Vyas,4708,3
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,4633,1
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4628,25
2078242259060363,Kukufm,Mohana Saha,4379,78
447540119348781,Gali Somasekhara Reddy,Venkatesh Hari Krishna,4324,18
297842950890788,Disney+ Hotstar India,These ads ran without a disclaimer,4300,21
165714096933078,Piyush Goyal,Piyush Goyal,4238,3
1646469018966996,Dayashankar Singh,Sumit Kumar,4237,2
186199704897466,RD Foundation,RD Foundation,4227,4
247698975430137,Basava Nadina Bhagiratha,Vishwanath Bs,4212,1
110846984022901,MPIDC,Anand Raj Singh,4092,57
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,3971,5
109485930750665,Agni Herbbals,C Rajivkannu,3956,6
109545244848137,Crafto,Kutumb App,3950,3
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,3801,171
114905439949088,Karuna Ashok Chandak,Coceptual Media,3766,22
206756829376811,BJP Delhi,BJP Delhi,3741,21
102707862589461,Apex Online Solution,Sahar Ali,3676,2
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,3620,1
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3513,2
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,3349,4
113914497400326,Baba Gazi Dass Ji Club Register Roper-PUNJAB,Devinder Singh Bajwa,3335,3
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3177,2
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,3130,2
170484126349815,Indian Cancer Society,Indian Cancer Society,3090,4
466642616726169,Parul University,Parul University,3023,5
20386543316,WWF-India,Mukesh Nauhwar,2987,1
109882581567370,simran5.0,These ads ran without a disclaimer,2978,1
