Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
105958751249374,Energia naturalis,Energia naturalis d.o.o.,204,28
688325737947866,Telegram.hr,Telegram Media Grupa,178,30
86874647886,Net.hr,Net.hr,151,55
1781165065440754,N1 Hrvatska,N1 Hrvatska,102,10
178362315106,European Parliament,European Parliament,≤100,5
106928174232844,Domovinski pokret,Domovinski pokret,≤100,10
125703770797582,Jana,Jamnica plus d.o.o.,≤100,3
147547541961576,Council of the European Union,Council of the European Union,≤100,2
111421992219589,Dnevno.hr,Motus d.o.o.,≤100,6
129634970518,SDP Hrvatske,SDP Hrvatske,≤100,4
136900153422435,Tomislav Sokol,Tomislav Sokol,≤100,1
669860900101100,Danica.hr,Danica digital d.o.o.,≤100,1
1064762700374086,Možemo - politička platforma,Možemo - politička platforma,≤100,2
122081620813,DNEVNIK.hr,NOVA TV,≤100,4
144815235686385,Centar,Centar,≤100,2
110933407315208,Hrvatski-glasnik,hrvatski glasnik,≤100,3
210627425725812,Studentski.hr,Studentski.hr,≤100,2
109681846502755,Sisačko-moslavačka županija,Sisačko-moslavačka županija,≤100,4
585411648152023,Peđa Grbin,SDP Hrvatske,≤100,1
176565220704,Zelena akcija / FoE Croatia,Zelena akcija / FoE Croatia,≤100,2
108029224121674,SNEP 2 - Junior program,ŽENSKA SOBA - CENTAR ZA SEKSUALNA PRAVA,≤100,4
103328145051749,Možemo Pula - Politička platforma,Možemo Pula - Politička platforma,≤100,1
326373464600,Liberali - HSLS,Liberali - HSLS,≤100,1
106788298553343,Ivica Lovrić,Ivica Lovrić,≤100,2
153721268125196,Documenta Zagreb,Documenta - Centar za suočavanje s prošlošću,≤100,1
235319525101705,Genius by InterCapital,InterCapital Asset Management,≤100,3
248268301858527,Jamnica,Jamnica plus d.o.o.,≤100,1
877431458966305,Zagreb.info,Motus d.o.o.,≤100,1
382245251836544,Hrvatska gospodarska komora,Hrvatska gospodarska komora,≤100,1
104113164820973,Trpimir Goluža,Trpimir Goluža,≤100,3
105860834130979,Marko Milanović Litre,HRVATSKI SUVERENISTI,≤100,1
388550077899912,MOST nezavisnih lista,Most Hrvatska,≤100,1
760777493961846,Centar za kulturne djelatnosti,These ads ran without a disclaimer,≤100,1
136088969880141,AirHelp,These ads ran without a disclaimer,≤100,1
102198203158768,AgroKlub.com,Agroklub d.o.o.,≤100,5
127718107295530,Miroslav Škoro,Campus d.o.o.,≤100,1
100525388993074,Infodemija,Infodemija,≤100,1
102093624984624,Zajedno za Trogir,Zajedno za Trogir,≤100,2
728752340593692,"Savez Roma u RH ""KALI SARA""","SRRH ""KALI SARA""",≤100,1
554030261441087,Prvi glas Zagorja,Općina Sveti Križ Začretje,≤100,2
101827562583283,Televizija.hr,Televizija.hr,≤100,3
621580178196716,Future Tense,These ads ran without a disclaimer,≤100,1
272742073580702,Teleskop.hr,These ads ran without a disclaimer,≤100,1
482597361772021,Sunčana Glavak,MEP Sunčana Glavak,≤100,1
108979351863166,Saltwater intrusion and climate change-SECURE,Saltwater intrusion and climate change-SECURE,≤100,4
1480553625495384,Ivan Penava,Domovinski pokret,≤100,1
272201060331942,Karlo Ressler,Karlo Ressler,≤100,1
1747126668848581,Veljko Kajtazi,Veljko Kajtazi,≤100,3
316666381719876,Subversive Festival,Subversive festival,≤100,1
1524093761198048,Anka Mrak - Taritaš,GLAS Građansko-liberalni savez,≤100,1
104341405982762,AI+ Chat Assistant,These ads ran without a disclaimer,≤100,1
