Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,15952703,64
103771265752808,Vysokolán,Stephan Vysokolán,9569275,30
532716330164048,Sole Núñez,PautaPY,8847240,29
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,6409767,19
196599783696918,Efrain Alegre,Comunicá,6159381,157
102917519228790,Bruno Defelippe,PautaPY,5777573,29
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,4443820,12
102266292553995,Sucia Política,Diego Ricardo Ramírez,3561178,34
110447625137045,Pilar Callizo,PautaPY,3477992,7
100959471597014,José Antonio Galeano,José Antonio Galeano,2647551,25
100566575581065,Ramón Montanía,Ramón Montania Fernandez,2333094,16
325540631525675,En La Tecla,En la Tecla,2236733,18
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,1981335,20
532716330164048,Sole Núñez,Sole Núñez,1919572,25
102467002671611,Jorge Heisecke,Jorge Heisecke,1838121,23
107104641909575,Rubén Rubin,Rubén Rubin,1808868,2
114979542421407,Kattya González,Kattya Mabel Gonzalez Villanueva,1799969,4
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,1515294,16
132554373464255,La Nación,La Nación,1493684,29
233343823850830,Juan Afara - Oficial,Juan Afara - Oficial,1462997,4
326351758062718,Juan Grassi,Juan Domingo Galeano Grassi,1433065,2
105947518752311,Agustin Saguier,Agustin Saguier,1310171,4
1310731702357133,GEN,GEN,1281049,5
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,1241924,4
740490032676248,Diego Candia Diputado,politico.com.py,1218917,14
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,1062455,27
241512319274531,Sixto Pereira,Sixto Pereira,1012184,3
153958777947957,Paulo Reichardt,Paulo Reichardt,994308,12
109293074062174,El Encuestador,El Encuestador,912193,5
113713881663916,Guillermo Ferreiro,Estratégias de Comunicación,880749,7
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,804717,11
