Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,14248,18
65929129383,Røde Kors,Røde Kors,6647,35
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,6251,26
26458152911,SOS Børnebyerne,SOS Børnebyerne,5149,19
304554445813,Videncentret Bolius,Videncentret Bolius,5080,29
12860228293,Politiken,Politiken,4744,26
599763040213164,Radius Elnet,Radius Elnet,3750,2
399210657232918,PlanBørnefonden,PlanBørnefonden,3493,16
59143726810,Psykiatrifonden,Psykiatrifonden,3419,3
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2590,49
748887235210811,Obton Forvaltning A/S,Obton A/S,2496,16
167891603415958,Lederne,Lederne,2458,9
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2176,34
63691965101,UNICEF Danmark,UNICEF Danmark,2153,1
12787473132,Berlingske,Berlingske,1706,18
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1572,1
104544224264943,3F Transport,3F Transport,1524,1
167887506877,AIDS-Fondet,AIDS-Fondet,1457,17
55365680705,Greenpeace Danmark,Greenpeace Danmark,1379,10
867877683280051,Weekendavisen,Weekendavisen,1285,23
72672361910,Børns Vilkår,Børns Vilkår,1275,11
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1126,9
123653695693986,Motatos Danmark,Motatos,1109,12
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,1024,27
126543540781090,Ældre Sagen,Ældre Sagen,979,11
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,962,42
276770505228,Folkekirkens Nødhjælp,These ads ran without a disclaimer,961,1
102154048301476,Lederstof.dk,Lederne,957,27
250994288337708,Sex og Samfund,Sex og Samfund,821,5
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,799,36
182121298931589,Odense Kommune,Odense Kommune,763,5
220361474643059,Arla,Arla,762,16
304554445813,Videncentret Bolius,Bolius,752,3
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,711,20
23488866416,Ateistisk Selskab,Ateistisk Selskab,695,36
657491824390744,Spring Copenhagen,Spring Copenhagen,693,10
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,645,19
130388840342741,Danske Bank,Danske Bank,639,5
178362315106,European Parliament,European Parliament,563,11
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,557,3
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,554,5
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,541,2
110560691837684,SolCompagniet,SolCompagniet,444,1
105511328705392,HØRT,Børns Vilkår,436,10
19176473894,IMS (International Media Support),IMS (International Media Support),428,5
287306323369,Børnecancerfonden,Børnecancerfonden,417,2
