Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,8264,208
102292348146435,The Uluru Statement from the Heart,"Indigenous Law Centre, UNSW",3049,4
10113538711,WWF-Australia,WWF-Australia,2038,29
514475628623089,Our Watch,Our Watch,1667,3
710266392358023,Future Super,Future Super,1599,29
101589645013040,Thrive by Five,Thrive By Five,1361,10
92824008332,Plan International Australia,Plan International Australia,1185,31
101791315693,Destiny Rescue,Destiny Rescue,1138,25
1776727752614025,Glencore,Glencore Australia,1068,2
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1011,26
177072498997234,NSW Electoral Commission,NSW Electoral Commission,1000,22
447447719391089,Health Care Providers Association,Health Care Providers Association,994,10
182564410468,Australia for UNHCR,Australia for UNHCR,992,103
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,954,11
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,928,33
219798558043441,Humpty Dumpty Foundation,Humpty Dumpty Foundation,864,4
117241141903,Barnardos Australia,Barnardos Australia,833,18
107113675572590,Dirty Dozen,Solutions for Australia,729,12
373523642668552,Energy - Queensland,Department of Energy and Public Works,702,31
89794331215,Oxfam,Oxfam Australia,697,120
126755754702938,Respect Victoria,Respect Victoria,657,10
13527056454,GetUp!,GetUp!,647,15
192170157560135,UNSW Engineering,UNSW Sydney,612,2
102329728050606,From the Heart,Cape York Institute,589,10
161854162881,Greenfleet,Greenfleet,554,24
308746806571901,Advance Australia,Advance Australia,507,60
149648047339,Save the Children Australia,Save the Children Australia,476,24
352953834815624,Jason Wood MP,Jason Wood MP,472,5
8422338499,The Wilderness Society,The Wilderness Society,471,75
299753643444311,AEC,Australian Electoral Commission,420,25
49453745631,Amnesty International Australia,Amnesty International Australia,419,2
494820897261439,Bank Australia,Bank Australia,410,38
345960425540557,The Climate Council,The Climate Council,372,91
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,363,26
231952773568442,Berry Street,Berry Street,353,12
104910384328602,Binge,Streamotion Pty Ltd,342,3
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,333,10
10852627380,World Animal Protection Australia,World Animal Protection Australia,320,5
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,319,8
119570884780306,Katy Gallagher,Katy Gallagher,310,4
316480331783930,Australian Unions,Australian Unions,308,42
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,307,9
129819533748295,Andrew Leigh MP,Andrew Leigh MP,296,3
231341250224498,Australian Ethical Investment,Australian Ethical Investment,293,70
59024478936,Monash University,Monash University,291,18
157812980921536,Environmental Defenders Office,Environmental Defenders Office,280,44
581606621934473,International Justice Mission,IJM Australia with Facebook ad credits,274,6
1989373424630784,Bridging the Gap Foundation,Bridging the Gap Foundation,274,17
694832627392516,Prime Super,Prime Super,265,137
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,261,4
329777267205680,ACT Government,ACT Government,260,18
1090309537707529,National Justice Project,National Justice Project,255,45
504855933190931,Time for Change - Change Aged Care,United Workers Union,253,58
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,250,10
159487260807787,Tindo Solar,Tindo Solar,240,2
