Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,69031,183
114597108291949,Haydi..ama nereye?,Excelligents,21966,41
141870402543282,AK Parti,Ak Parti,16023,1
1930475813747433,Anket Araştırma Merkezi,Anket Araştırma Merkezi,4309,2
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,3273,2
210993622366044,TVNET,TVNET,2383,11
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,1869,13
106433519384639,Haber7,Haber7,1686,10
118519987873082,Nebi Hatipoğlu,Orangefox Agency,1594,1
842962915908391,Seçim Oyunu,Mustafa Mete Fisunoglu,1480,2
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,1476,1
177586435611321,Arçelik,These ads ran without a disclaimer,1445,2
100568266218274,Gençliğin Yüzleri,Gençliğin Yüzleri,1335,4
102191059310129,Kumsala Nefes Ol,These ads ran without a disclaimer,1079,2
326363220894548,Nail Çiler,Nail Çiler,1049,2
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,998,3
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,974,6
596449673702582,Gaziantep Büyükşehir Belediyesi,Gaziantep Büyükşehir Belediyesi,817,6
370802392936678,Antalya Muratpaşa Belediyesi,Antalya Muratpaşa Belediyesi,730,2
113279311715408,Adnan Duman,Adnan Duman,716,1
532775093532626,Yücel Bulut,Yucel Bulut,698,2
100675732413915,Anketci.Net,Anketci.Net,691,2
105372312520215,Levent Yenilmez - Şanlıurfa Bağımsız Milletvekili Adayı,Levent Yenilmez,679,3
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,513,4
498579987170393,العدسة  The Lens,thelenspost,470,5
426339260809702,Oğul Aktuna,Oğul Aktuna,455,1
220319391464566,Vahap Akay,Utku Yilmaz,365,1
2222003764721494,Halit Doğan,Halit Doğan,351,1
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,350,2
114357406669727,ABB TV,Antalya Büyükşehir Belediyesi,342,10
545629665828465,M. Mustafa Kocaman,Serhat Gunduzalp,340,2
106187277979172,Dijital Gaste,Veysel Karahan,339,1
128234402766154,Çorum Haber Merkezi,Çorum Haber Merkezi,295,16
161063617352762,AK Parti Zonguldak İl Başkanlığı,AK Parti Zonguldak İl Başkanlığı,266,1
121480754253214,M. Ali Okul,Muhammet Ali Okul,239,1
103599182728857,Doğru Adam,Kurumsal Reklam,227,12
111589081920420,Kadınların Gücü,Kurumsal Reklam,227,12
122690747467671,Sana Söz Türkiye,Kurumsal Reklam,227,12
113506495059583,Kadınların Reisi,Kurumsal Reklam,227,12
108049655614131,Cumhurun Seçimi,Kurumsal Reklam,226,12
105716839182141,Köylü Kadın,Kurumsal Reklam,226,12
113562291720284,Cumhuriyetçi Kadın,Kurumsal Reklam,225,12
119960821075537,Milletin Sesi,Kurumsal Reklam,225,12
120293891041256,Deli Kadın,Kurumsal Reklam,224,12
1439683329600228,Ümit Uysal,Ümit Uysal,216,1
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,216,2
139359281350,ILAC,These ads ran without a disclaimer,215,1
346006742126033,Bornova Belediyesi,Bornova Belediyesi,202,3
762788400777520,Niğborsan sulama sistemleri,Mustafa Cigli,201,1
113567964870004,psk.aysunakar,These ads ran without a disclaimer,197,1
101373896284011,Sma Hastası Azer Bebek - Bağış Kampanyası,Irem Kaplan,185,2
459374448202949,Doruk BULUT,Doruk Bulut,183,1
815048841929079,M. Ergün Turan,M. Ergün Turan,174,4
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,174,10
105797409159485,Sururi Çorabatır,Sururi Çorabatır,172,1
243308135735519,Aydın Ses Gazetesi,Aydın Ses Gazetesi,171,2
1573208652936912,Mustafa Erdem,Mustafa Erdem,166,1
358423644240138,Aydın Hedef Gazetesi,Aydın Hedef Gazetesi,165,2
792468114181597,Gazete Yenigün,Gazete Yenigün,164,4
102477212191748,Rahmi Galip Vidinlioğlu,Rahmi Galip Vidinlioğlu,163,2
110084275397588,Застройщик MMT TUNC GROUP,These ads ran without a disclaimer,152,2
575755372513811,Muhittin Böcek,Antalya Büyükşehir Belediyesi,151,2
272292293522,Donna Mee Beauty Expert and Educator,These ads ran without a disclaimer,148,1
2176700602589333,Dr. Mustafa İduğ,Dr. Mustafa İduğ,148,2
211468532072,Beşiktaş Belediyesi,Beşiktaş Belediyesi,141,1
283345415854103,Necip Topuz,Karataş Belediyesi,139,2
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,139,10
1001476859872937,Atilla ZORLU,Atila Zorlu,137,1
439268549551900,Ulaş Karasu,Ulaş Karasu,130,2
111401735197044,Mehmet Aydemir,Mehmet Aydemir,130,2
201431357318621,Safranbolu Özel Eğitim ve Rehabilitasyon Merkezi,These ads ran without a disclaimer,104,1
146581405452633,Yeniden Milli Mücadele,Yeniden Milli Mücadele,102,3
101071828549044,deepastrolog,These ads ran without a disclaimer,102,1
1668169733465490,مركز الحوار السوري,مركز الحوار السوري,≤100,4
113673790352749,180 تحقيقات,180 تحقيقات,≤100,2
110734265223274,Av. Dr. Veli Böke,avdrveliboke,≤100,2
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,≤100,1
459314071262613,Zeynettin Aydın,Zeynettin Aydın,≤100,5
109990078738287,Aşkın Genç,These ads ran without a disclaimer,≤100,1
108855465479915,Halk Haber Ajansı Yerel Gündem,Resul Mesut Büyüksarı,≤100,1
370465530355174,Mustafa Demir,Mustafa Demir,≤100,1
104691722197784,صحيفة الاستقلال - العربية,صحيفة الاستقلال,≤100,6
465887546792664,Halkın Kurtuluş Partisi - HKP,TAYFUR BİN,≤100,2
184138575666106,Veri Kaynağı,Veri Kaynağı,≤100,1
101192232736297,GLOOB,GLOOB,≤100,3
737340966376001,Metin Kala,Metin Kala,≤100,3
103700291606228,Doğa Şanlıoğlu,Doğa Şanlıoğlu,≤100,1
125911783747945,Güncel Haber,Emre İrgören,≤100,5
1518235858465324,Uşak Olay,Uşak Olay,≤100,4
104755271885251,fonixa_group,These ads ran without a disclaimer,≤100,1
108271242164727,مجلة المجتمع,These ads ran without a disclaimer,≤100,1
106764802147660,guzidebehramkitaplari,These ads ran without a disclaimer,≤100,1
2106476036299977,Dr. Metin İlhan,Dr. Metin İlhan,≤100,1
108269755289200,Yaşasın Cumhuriyet,Yaşasın Cumhuriyet,≤100,3
106617485469890,Türk Askeri,Türk Askeri,≤100,3
108223931642561,SamsunE-dergi,Samsun E Dergi,≤100,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,≤100,1
181923698521145,Demokrat Kocaeli Gazetesi,Demokrat Kocaeli Gazetesi,≤100,1
122163480824290,Bayram Önder Akdenizli,Bayram Önder Akdenizli,≤100,1
103267134407249,Ajans Aydın Gazetesi,İnan Gül,≤100,1
305459146820846,Gökhan KÖSE,GÖKHAN KÖSE,≤100,1
100625766126116,Cominify,Cominify,≤100,1
103984509238399,Halk Haber,Halk Haber,≤100,1
103400816031847,Halkhaberajansı,Sirius Reklam Organizasyon Sanayi ve Ticaret Ltd. Şti,≤100,1
144096473392,Yeşil Gazete,Yeşil Gazete,≤100,1
112155451879784,Gri Bülten,Gri Bülten,≤100,1
109643159668291,Devran TV,These ads ran without a disclaimer,≤100,5
740800805963372,Karataş Belediyesi,Karataş Belediyesi,≤100,2
1952748275030916,Kürşad Mithat ÖZKAN,Kursad Mithat Ozkan,≤100,2
167633913392268,Kolejliler,Fırat Yıldız Ahmet,≤100,2
463215923715177,Mehmet Yiğiner,Bekir Koyuncu,≤100,5
1407759386141852,Ahmet Akın,Ahmet Akin,≤100,2
511707202180465,Kangal Aşkk'tır,Fırat Yıldız Ahmet,≤100,2
103285814499773,Hikmet Yalım Halıcı,Kadir Dede,≤100,1
