Location name,Amount spent (EUR)
Central Finland,379
Central Ostrobothnia,≤100
Etelä-Savo,233
Kainuu,≤100
Kymenlaakso,280
Lapland (Finland),141
North Karelia,157
Northern Ostrobothnia,419
Ostrobothnia (region),196
Pirkanmaa,714
Pohjois-Savo,326
Päijät-Häme,383
Satakunta,196
South Karelia,147
Southern Ostrobothnia,209
Southwest Finland,609
Tavastia Proper,232
Unknown,≤100
Uusimaa,3630
Åland Islands,≤100
