Location name,Amount spent (EUR)
Central Finland,341
Central Ostrobothnia,≤100
Etelä-Savo,182
Kainuu,≤100
Kymenlaakso,219
Lapland (Finland),208
North Karelia,242
Northern Ostrobothnia,484
Ostrobothnia (region),295
Pirkanmaa,752
Pohjois-Savo,297
Päijät-Häme,280
Satakunta,237
South Karelia,158
Southern Ostrobothnia,208
Southwest Finland,694
Tavastia Proper,181
Unknown,≤100
Uusimaa,2989
Åland Islands,≤100
