Location name,Amount spent (EUR)
Harju County,2381
Hiiu County,≤100
Ida-Viru County,219
Järva County,112
Jõgeva County,≤100
Lääne County,112
Lääne-Viru County,178
Pärnu County,256
Põlva County,≤100
Rapla County,110
Saare County,122
Tartu County,734
Unknown,≤100
Valga County,≤100
Viljandi County,132
Võru County,≤100
