Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,50667,47
109470364774303,Ellorum Nammudan,Ellorum Nammudan,42556,37
349222085840969,Youth in Politics,Indian Political Action Committee,32628,79
107395897271506,Kutumb,Swatantra Verma,24985,37
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),24293,47
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,20584,1
21169267101,Give,Give,20044,59
108543274952782,,Stalinudan Tamil Nadu,19694,36
104211439033799,Jagane Kavali,Jagane Kavali,15444,69
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,14775,62
109545244848137,Crafto,Kutumb App,14198,16
797927846899300,Flag Foundation of India,Flag Foundation of India,12835,22
411129449009589,K.C. Venugopal,K.C. Venugopal,12493,16
104516512296314,Kartikeya Sharma,Kartikeya Sharma,12349,15
1571167366231304,Ramakant Bhargava,Saket Bhargava,11279,2
123405501008524,Mercedes-Benz India,Mercedes-Benz India,10962,4
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,10350,33
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,10184,5
270666596375251,Jhatkaa.org,Jhatkaa.org,9905,13
388224945142881,Banglar Gorbo Mamata,Indian Political Action Committee,9759,8
132689140088396,smilefoundation,smilefoundation,9033,11
805526169610318,Shubhashray Housing India,shubhashray housing india,8327,6
114233898263244,Indian Compass Videos,theindiancompass.com,8003,95
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,7674,31
404746486258732,Project Nanhi Kali,Project Nanhi Kali,7594,11
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),7335,51
106381020732219,Kerala Infrastructure Investment Fund Board,KIIFB,6534,4
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,6125,18
221256415973730,Ankuram IVF,Ankuram IVF,5937,9
108080828884036,Gehlot Phir Se,DesignBoxed,4996,1
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,4864,11
685881558130468,Kamal Nath,Kamal Nath,4557,11
479998865355592,Aditya Birla Group,Aditya Birla Group,4531,6
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,4390,4
