Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
187668288312583,Otrivin,Haleon India,115935,9
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),72500,12
404746486258732,Project Nanhi Kali,Project Nanhi Kali,41414,39
21169267101,Give,Give,37784,29
101170512896982,Srikanth Kancharla TDP,Srikanth Kancharla,33939,4
104516512296314,Kartikeya Sharma,Adv Tech,28934,77
105671775473178,Jan Suraaj,Jan Suraaj,26042,73
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,25691,1
107395897271506,Kutumb,Swatantra Verma,23513,31
1947296068903392,Vinay Saxena,Manish Soni,23122,23
174283119250672,Save the Children India,Bal Raksha Bharat,20053,82
1521106071438318,CMO Chhattisgarh,IVS Corporation,15863,19
270666596375251,Jhatkaa.org,Jhatkaa.org,13168,24
113125761613615,Namma CM Bommai,Recro Media,11015,9
1582832635365396,Umed Singh Dhull Sher Jaat,Ankit Tiwari,10974,9
115297811480691,Raghavendra Nagaruru MLC,sandeep events,10946,8
106590262277076,"Chokho Kaam, Jaadugar Naam",Chokhokaam Jaadugarnaam,10472,17
1521106071438318,CMO Chhattisgarh,Angle Advertising,9271,5
1040005229354252,Ukraine.ua,These ads ran without a disclaimer,9135,2
1826491730900559,Keshava Rajanna B,Abishek Nb,9134,17
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,9094,3
442710802417591,Baljeet Yadav,Baljeet Yadav,9032,9
103812439247204,Keshava Rajanna B Fanpage,Abishek Nb,8176,7
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,8058,28
1689373261361383,Saurabh Bahuguna,Raj Singh,8023,78
1471570969737386,Dr Kuldeep Ujjwal,Vaibhav Mittal,7960,3
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),7751,36
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,7328,53
104211439033799,Jagane Kavali,Jagane Kavali,7258,37
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,7044,38
393768164105774,Parimal Nathwani,Parimal Nathwani,7005,1
220333908099821,Aam Aadmi Party Karnataka,Aam Aadmi Party Karnataka,6876,11
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge,Abinash Moharana,6448,2
106917495262631,Arvind Kejriwal ಬೆಂಗಳೂರು,Kamran  Shahid,6400,6
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,6399,5
248431212597208,MP बोले फिर भाजपा,mp2023.com,6166,24
2249983818612505,Vennapusa Ravindra Reddy,Vennapusa Ravindra Reddy,6138,11
251971332383556,Yashveer Shoora,Mukesh Kumar Yadav,5927,4
107069552104307,Bandi Sanjay - Future of Telangana,Prafful Gyanchandani,5655,1
103782051383159,School of Politics,School of Politics,5583,38
108019578732536,Khabar Rajasthan,Khabar rajasthan,5532,6
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,5239,11
30290552843,Greenpeace India,Greenpeace India Society,5229,10
104779413448,Teach For India,These ads ran without a disclaimer,4933,36
111132015103321,K R Sridhara Reddy,K R Sridhara Reddy,4732,6
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,4640,16
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,4584,6
100911185918117,News World India,Vaibhav Mittal,4496,3
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,4437,24
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,4379,4
210520628992721,Kotak Mahindra Bank Ltd.,These ads ran without a disclaimer,4344,1
102807256077988,G N Venugopal,White And Grey Media Solutions Pvt Ltd,4229,14
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,4162,4
1521106071438318,CMO Chhattisgarh,Clarion IT,4081,3
102584546049699,Indira ka laal poore 5 saal,Indirakalaalpurepanchsaal,4078,41
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,4064,3
127511739040748,Babasaheb D Patil,Babasaheb D Patil,3914,2
165714096933078,Piyush Goyal,Piyush Goyal,3874,2
105494724815217,Mahesh Sharma,Mahesh Sharma,3869,6
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,3809,8
102565995507823,Kuldeep,Kuldeep,3800,6
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3750,23
531434090219534,Aam Aadmi Party Bangalore,Aam Aadmi Party Karnataka,3672,15
1785302198354679,Dr. Somendra Tomar,Somendra Singh,3657,11
889810991147251,Nyamar Karbak,Nyamar Karbak,3616,3
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3568,4
326102339565,Oxfam India,Oxfam India,3548,21
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,3517,14
347337386104390,Rama Chandra Yadav,B Ramachandra,3500,1
225469604484322,"GI Tagged - Geographical Indications, India",GiTAGGED,3424,3
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,3312,2
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,3240,4
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3220,2
364476590604680,SuryaSamachar,Ajit Kumar,3212,34
106863140858330,Munendra kumar,Eshwar Deepak,3138,7
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,3112,2
107989018290193,Dr.Vijay Dahiphale,Aslam Afroz Kazi,3094,1
667862236707254,Rohit Kumar Singh,Arshad Ansari,3090,9
100196004828444,North Eastern Council,Sourabh Arvind Dubey,3044,26
468797023251148,Bhumireddy Rama Gopal Reddy,Sai Srinivas Reddy Bhumireddy,3016,4
105320922142114,Whizhack Teenagers Program,These ads ran without a disclaimer,3009,1
100475508592062,Sitaram Poswal,Bhagatsingh,2993,1
2131431707147401,AgriCentral,JIVA AGSERVICES PRIVATE LIMITED,2932,4
414299629034323,Sanjeev Agarwal,Satyam Agarwal,2907,2
318471954952040,Rajaram Meel,Raja Ram Meel,2904,1
