Location name,Amount spent (EUR)
Andalusia,2740
Aragón,444
Balearic Islands,457
Cantabria,190
Castilla y Leon,758
Castilla-La Mancha,567
Cataluña,3630
Comunidad Valenciana,1779
Comunidad de Madrid,2787
Extremadura,442
Galicia,736
Islas Canarias,1010
La Rioja,116
Navarra,182
País Vasco,774
Principality of Asturias,348
Region of Murcia,457
Unknown,≤100
