Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,26704,143
224451981016415,Mercedes-Benz Taiwan 台灣賓士,Mercedes-Benz Taiwan 台灣賓士,22154,30
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,20309,7
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),12323,42
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12061,10
106801464127093,目目非營利 MUVE NPO,目目非營利,6417,15
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,5082,9
177161918975981,基督教芥菜種會,基督教芥菜種會,4693,20
335544036485779,經濟部,經濟部,4008,2
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,3869,15
219315794887869,聯合報,聯合報股份有限公司,3015,17
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,2718,4
211730475524462,大陸委員會,大陸委員會,2631,5
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2477,37
848545415232839,新北i環保,新北i環保,2432,6
211229402410278,徐弘庭,弘庭徐,2427,2
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,2297,1
103219708815173,蕭立妍,Li Yen Hsiao,2267,2
194832457212,天下文化,天下文化,2164,4
300320033502806,立法委員林為洲,為洲 林,2076,2
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,2009,2
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,2004,31
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1795,27
1649523455281990,遠山呼喚,遠山呼喚,1790,3
127628276929,天下雜誌,天下雜誌,1750,20
101718182459153,天秤座戰士,Companionship Digital,1720,6
62825073345,ELLE Taiwan,These ads ran without a disclaimer,1650,1
1436850183290438,One-Forty,One-Forty,1605,6
110699089014688,三立新聞,三立新聞,1582,4
706267162753971,陳明達,明達陳,1521,2
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1495,4
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1448,4
727855827262810,林家興 Alfred Lin,Project Coup Studio,1426,1
1680942122167263,Schneider Electric,品瑄 黃,1327,4
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1255,30
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1199,2
100330132865963,,These ads ran without a disclaimer,1192,12
102764756435823,黃柏霖,柏霖黃,1174,1
117437684611270,桃園有議事・民進黨議會黨團,民主進步黨桃園市議會黨團,1171,2
105892822197785,Opel,These ads ran without a disclaimer,1118,3
110647840532680,Merge Mayor,These ads ran without a disclaimer,1102,2
569626243213799,生鮮時書,生鮮時書,1044,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1029,10
215213505975,FUNDAY英語教育,These ads ran without a disclaimer,1014,8
104624290080479,張育美,翊斌黃,1014,4
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1013,3
436843193180529,Unipapa,Unipapa,1005,14
628210660663641,自由時報地產天下,自由時報地產天下,983,2
104690535860982,楊永明,永明楊,947,3
285691048228640,新北市議員 劉哲彰,怡文 王,923,2
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,886,4
106130392437787,,Yi Hua Kuo,803,1
296199430542790,何志偉,志偉 何,800,1
1649151078446134,卓冠廷,冠廷卓,786,16
390569611008641,願景工程基金會 Vision Project,願景工程基金會,748,22
189061482332,張嘉郡,嘉郡張,701,5
791870507594526,利樂創新界,利樂創新界,697,5
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,693,3
1629474157289221,小牛頓,小牛頓科學教育有限公司,690,7
185265471538397,余宛如,余宛如,657,3
164216566973089,Taiwan Raelian Movement 台灣雷爾運動,彭韋銘,653,1
109342485815974,屏東縣政府財稅局,元戎張,647,1
235679595900,民視新聞,民視新聞,633,6
201931657685,通伯樂器音響 ATB Sound Integration,These ads ran without a disclaimer,633,1
102943834507641,立法委員 陳椒華,時代力量立委陳椒華,610,1
132727540081371,立法委員賴惠員,立法委員賴惠員,554,1
122912938347467,歐陽霆,霆 歐陽,538,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,529,4
191690867518507,江啟臣,江啟臣,523,1
148513668543221,地球公民基金會,地球公民基金會,514,8
104013138750678,翁震州,震州 翁,500,3
216932755003376,中華文化總會,中華文化總會,490,1
213646928757562,梁為超,市議員梁為超粉絲團,447,2
493525064166133,天下雜誌video,天下雜誌,440,1
102411719983,舒翠玲,翠玲 舒,434,4
856984774386867,灰熊綠展集,These ads ran without a disclaimer,429,1
1751961571765479,CSR在天下,偉倫 高,420,2
289158417927469,大衛綠色科技，大衛太陽能,大衛綠色科技，大衛太陽能,411,1
105692292105892,黃士修,Shih-Hsiu Huang,406,2
850754301947812,鏡新聞,鏡新聞,386,3
150336441057,民主進步黨,民主進步黨,382,1
1452376615040708,遠雄集團,遠雄集團,377,2
106884252092730,恆好玩｜永續行動平台,恆好玩｜永續行動平台,367,5
211122988933967,吳思瑤,立法委員吳思瑤辦公室,359,1
108465872157182,亞細亞精準數據,亞細亞精準數據,356,1
188358792124,聯經出版,聯經出版,342,2
220796314615357,楊曜Yangyao,俊廷 陳,342,1
307448579410362,感染誌 Hivstory,感染誌 Hivstory,339,1
1494980514073617,故事 StoryStudio,故事：寫給所有人的歷史,335,1
281219301931458,蔡其昌,蔡其昌,333,1
101297205721630,邱繼泰,邱繼泰,329,1
199044740213961,為台灣而教 Teach For Taiwan - TFT,These ads ran without a disclaimer,328,2
743100072477291,台中市議員何文海,文海 何,324,3
111695394938904,桃園市議員 陳韋曄,韋曄陳,322,3
2290806454495023,Mangodan芒菓丹,澤嵐 林,319,1
211551409043883,Innergie,Innergie,315,2
226660410787355,民視體育新聞,民視新聞,313,4
1920645851573536,未來城市FutureCity,天下雜誌,313,2
239512030682497,第一手星聞,民視新聞,312,4
1232239783459957,ICDI  國際氣候發展智庫 International Climate Development Institute,國際氣候發展智庫,310,1
679518422104905,民視全球新聞,民視新聞,307,4
103141681121150,城市學,遠見雜誌,306,1
354149841356884,哈本咖啡 Happen Coffee,林奕丞,304,9
156969569209,O'right,These ads ran without a disclaimer,302,2
164483516927300,張景嵐,張景嵐,302,1
102475659251313,蘇婉真,蘇婉真,300,4
2180444295361823,松山信義 林柏勛,柏勛 林,300,1
1833187540297220,牛煦庭,Hsu-Ting Niu,299,1
102263372485369,謝暉明心理師—過渡空間,These ads ran without a disclaimer,296,1
290769701616159,2020國際海報徵選,2020國際海報徵選,296,1
1025786357451330,"范雲  FAN, Yun","范雲  FAN, Yun",295,2
110125264121324,自由路上藝術節,林冠億,286,3
784013591704650,彰化市公所,彰化市公所,276,1
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,272,1
547129002067069,杜文中,杜文中,271,1
810120492410745,全國教育產業總工會,全國教育產業總工會,269,1
154631861234059,吳秉叡,吳秉叡,249,1
134086613358799,立法委員孔文吉,Wenchi Kung,227,4
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,224,1
101576862144790,工程師看政治,玄超 黃,223,2
282131515802876,新北民政保平安,采威國際資訊股份有限公司,221,4
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,215,2
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,211,1
129452013855801,RITE,RITE,208,1
101167718281657,徐勝凌,勝凌徐,205,3
107162861090654,法律協會-前置協商  更生 清算  免費諮詢,Yaya Lin,205,1
112571907179969,玩霸教育,思揚 蘇,204,1
109487335104431,潘芳泉-泉力以赴,潘芳泉-泉力以赴,203,1
109946254161907,Tommy 獨立理財顧問,詠程 許,199,1
100971679482122,2222-《未來選擇地》,2222,199,2
1084544351577684,Earth Hour Taiwan 關燈一小時,These ads ran without a disclaimer,193,2
100900089572253,賤民賤解,賤民賤解,192,1
602353113208382,台灣法學基金會,財團法人台灣法學基金會,190,1
111048064504149,珊騰天下 姜百珊律師,易宏謝,190,1
103032645529885,菱傳媒,菱傳媒,185,5
102384275222664,鳳 梨 小 說,These ads ran without a disclaimer,183,1
420900021820330,何欣純,欣純 何,183,1
469201610080869,Binance,These ads ran without a disclaimer,183,1
112022294684422,選賢與能－徐尚賢,徐尚賢,182,1
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,179,2
1610174722594689,鍾易仲  高雄市議員,鍾易仲,175,3
231202420952272,新北市議員 廖先翔,先翔 廖,172,1
1398002093793689,BNI 高屏區,BNI 高屏區,165,2
1503745219913314,"孫大千Sun, Ta-Chien","孫大千Sun, Ta-Chien",165,1
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,165,1
2199675410320212,台灣制憲基金會 TNC,台灣制憲基金會 TNC,159,1
546919432374583,台灣三井不動產－投資顧問部,緻霖高,158,1
212090818831990,黃敬平,黃敬平,154,1
276861822357066,高金素梅(吉娃斯．阿麗),智葟 陳,153,2
796994720374176,鳴人堂,鳴人堂,152,1
286487218798,遠見雜誌,遠見雜誌,150,2
279997645348476,高雄小金剛許智傑,謝安哲,149,1
791039751042770,好民文化行動,好民文化行動,144,1
218229778615150,朱珍瑤,珍瑤朱,143,2
227521757837659,金城更新 許燕輝,許燕輝,141,2
1385225591717634,何權峰 高雄市議員,何權峰 高雄市議員,141,1
949024258820142,lip watch,These ads ran without a disclaimer,140,1
155906881874882,涂權吉市議員,權吉涂,138,1
