Location name,Amount spent (USD)
Berat County,≤100
Dibër County,≤100
Durrës County,117
Elbasan County,126
Fier County,≤100
Gjirokastër County,≤100
Korçë County,≤100
Kukës County,≤100
Lezhë County,≤100
Shkodër County,109
Tirana County,636
Unknown,≤100
Vlorë County,≤100
