Location name,Amount spent (EUR)
Banská Bystrica Region,1156
Bratislava Region,1562
Košice Region,1309
Nitra Region,1131
Presov,1344
Trenčín Region,764
Trnava Region,881
Unknown,≤100
Žilina Region,983
