Location name,Amount spent (BRL)
Acre (state),460
Alagoas,1995
Amapá,725
Amazonas,3723
Bahia,8561
Ceará,9300
Espírito Santo,2553
Federal District,3077
Goiás,5102
Maranhão,6743
Mato Grosso,4356
Mato Grosso do Sul,2538
Minas Gerais,18768
Paraná,8980
Paraíba,2771
Pará,4692
Pernambuco,7185
Piauí,3018
Rio Grande do Norte,3856
Rio Grande do Sul,10147
Rio de Janeiro (state),17178
Rondônia,1406
Roraima,790
Santa Catarina,7032
Sergipe,1508
São Paulo (state),51080
Tocantins,4498
Unknown,≤100
