Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1330832,51
525334380868858,Martín Lousteau,Martín Lousteau,446819,36
129799846687423,Levantémonos,Levantemonos,226063,68
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,128029,8
120831940916786,Neuquen Vota,NeuquenVota.com,125001,3
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,120319,10
100706696047371,Neuquinizate,Neuquinizate,108455,65
2240766589474693,Leticia Esteves,PRO Neuquén,104865,37
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,102473,5
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,97175,6
2438220102914670,Juan Pelaez,Juan Pelaez,95067,14
622853724492420,Federico Otermín,Frente de Todos Lomas,94640,3
363825283650115,Vicente López,Vicente López,89276,19
292851101172366,Cambia Río Negro,Cambia Río Negro,76913,13
142473639655550,Lucio Paz Posse,Lucio Paz Posse,75084,4
116261128039744,Suma mas para Neuquen,Suma Mas para Neuquen,72177,22
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,71897,3
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,71332,24
359514447487972,Martín Arjol,Martín Arjol,67213,6
110746414660916,Lomas Noticias,Lomas Noticias,67056,2
1330549033627468,Juan Martín,Cambia Río Negro,66619,6
610852822271706,Alberto Weretilneck,Alberto Weretilneck,60180,8
411231642263185,Rolo Figueroa,Rolo Figueroa,59945,9
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,58705,43
61279025897,Gerardo Morales,Mística,58625,9
510967549723099,Zona Informativa,Zona Informativa,57983,3
2000063456707351,Sole Balán,Dpto Creativo,55127,5
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,52896,18
1445804622410982,Marcos Urtubey,Marcos Urtubey,52533,3
134952823851842,CPC Colón MuniCba,municipalidad de córdoba,51618,2
256803881073240,Gobierno de Salta,Gobierno de Salta,50902,18
1275311129309933,Marcos Koopmann,Marcos Koopmann,50661,18
248730858601074,Juan Andreotti,Frente Renovador San Fernando,48892,6
429668923837600,Unidad Popular Río Negro,Unidad Popular Río Negro,48758,8
108326581449270,Leila Lloyd Jones,Leila Lloyd Jones,48691,24
234148293934740,Mariano Gaido,Mariano Gaido,47686,3
102436695787908,Chubut por el Cambio,Juntos por Chubut,45427,21
150071271996596,Javier Bertoldi,Javier Bertoldi,45419,15
103088924366000,Noticias d,Noticias d,42952,206
