Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
109470364774303,Ellorum Nammudan,Ellorum Nammudan,64892,89
21169267101,Give,Give,40435,80
349222085840969,Youth in Politics,Indian Political Action Committee,38533,74
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),31044,51
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,29009,1
1041070232620031,Sesame Workshop - India,Sesame Workshop India,25717,59
108543274952782,Stalinudan Tamil Nadu,Stalinudan Tamil Nadu,23948,36
107395897271506,Kutumb,Swatantra Verma,23221,36
495798850546619,P&G Careers,These ads ran without a disclaimer,19783,1
30290552843,Greenpeace India,Greenpeace Environment Trust,15556,65
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,14419,41
797927846899300,Flag Foundation of India,Flag Foundation of India,13588,20
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),13189,62
109545244848137,Crafto,Kutumb App,12490,14
841171029605948,India News,India News,12111,17
479998865355592,Aditya Birla Group,Aditya Birla Group,11923,7
704315853046156,DesignBoxed,DesignBoxed,9318,19
123405501008524,Mercedes-Benz India,Mercedes-Benz India,9203,2
114233898263244,Indian Compass Videos,theindiancompass.com,8940,162
270666596375251,Jhatkaa.org,Jhatkaa.org,8866,16
108080828884036,Gehlot Phir Se,DesignBoxed,6670,14
897056127025640,InKhabar,InKhabar,6365,12
30702412762,NewsX,NewsX,5620,6
805526169610318,Shubhashray Housing India,shubhashray housing india,5616,7
1571167366231304,Ramakant Bhargava,Saket Bhargava,5573,1
132689140088396,smilefoundation,smilefoundation,5156,5
103782051383159,School of Politics,School of Politics,4972,10
138323482894268,Taruni,Taruni,4678,7
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),4673,43
221256415973730,Ankuram IVF,Ankuram IVF,4453,10
165714096933078,Piyush Goyal,Piyush Goyal,4395,2
106854427735475,J Karunanithi MLA,Manikandan C,4287,1
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,4286,31
104089529358625,"शैलेन्द्र कुमार उर्फ शैलेश महतो, प्रत्याशी नारदीगंज जिला परिषद उत्तरी",Prem Kumar Sharma,4137,5
113413281741907,Naan Mudhalvan - Competitive Exams,These ads ran without a disclaimer,4137,26
242854309081857,Hanuman Beniwal,Hanuman Beniwal,4124,2
104736419210593,PACE INDIA,PACE INDIA,4022,7
424429107582290,BJP Gujarat,BJP Gujarat,3978,47
