Location name,Amount spent (EUR)
Andalusia,2189
Aragón,236
Balearic Islands,284
Cantabria,116
Castilla y Leon,368
Castilla-La Mancha,368
Cataluña,1827
Comunidad Valenciana,1139
Comunidad de Madrid,1581
Extremadura,242
Galicia,476
Islas Canarias,552
La Rioja,≤100
Navarra,103
País Vasco,413
Principality of Asturias,265
Region of Murcia,342
Unknown,≤100
