Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
102918915827968,КОЛО ЖИТТЯ,an advertiser in Ukraine,287,22
475147705910715,Олександр Вілкул,an advertiser in Ukraine,≤100,1
178047682216520,Internews Ukraine,an advertiser in Ukraine,≤100,12
110035805045463,All4Ukraine - Support Ukrainе,an advertiser in Ukraine,≤100,6
137614642919660,LIGA.net,an advertiser in Ukraine,≤100,18
100478358273708,Благодійний фонд Вадима Столара,an advertiser in Ukraine,≤100,26
137683926302365,Факти ICTV,an advertiser in Ukraine,≤100,4
109230347595137,sashatodorchuk,These ads ran without a disclaimer,≤100,1
2224384457592906,Олександр Мамай,an advertiser in Ukraine,≤100,2
971688062945814,Офіс Віцепрем’єрки з питань європейської та євроатлантичної інтеграції,an advertiser in Ukraine,≤100,6
106991634769034,Харьков с Родзинским,an advertiser in Ukraine,≤100,1
106472271534426,Новини.LIVE,an advertiser in Ukraine,≤100,3
105037671973596,"Благодійний Фонд ""Світло допомоги""",an advertiser in Ukraine,≤100,4
195616963870435,Центр Протидії Корупції,an advertiser in Ukraine,≤100,1
2030427870568712,UkraineWorld,an advertiser in Ukraine,≤100,2
1747036635540544,Суми Сьогодні / Sumy.Today,an advertiser in Ukraine,≤100,2
100350858772254,Київська школа державного управління ім. С. Нижного,an advertiser in Ukraine,≤100,9
443684246454055,Геннадий Гуфман,an advertiser in Ukraine,≤100,2
107586120615985,Виктор Куртев,an advertiser in Ukraine,≤100,1
218630044858401,Kyiv Post,an advertiser in Ukraine,≤100,2
103397998440002,Віолета Лабазюк - офіційна сторінка,an advertiser in Ukraine,≤100,12
474409562693441,Петро Порошенко,an advertiser in Ukraine,≤100,1
255980704438625,Вікна-новини,an advertiser in Ukraine,≤100,1
107034431979369,United24,an advertiser in Ukraine,≤100,2
195221387158986,Шостка.INFO,an advertiser in Ukraine,≤100,1
144958328899162,Mind. UA,an advertiser in Ukraine,≤100,6
594338671034227,Геннадій Вацак Офіційна сторінка,an advertiser in Ukraine,≤100,1
108608640887613,Народовладдя,an advertiser in Ukraine,≤100,1
318224631979791,Політарена,an advertiser in Ukraine,≤100,2
347760042574200,Слуга Народу - Горобець Олександр - Округ 95,an advertiser in Ukraine,≤100,6
111842131729954,ArtArmor,an advertiser in Ukraine,≤100,8
163096590378018,Україна - новини та події,an advertiser in Ukraine,≤100,1
144337662645091,Opendatabot,an advertiser in Ukraine,≤100,4
384560391652326,Харьков. Комментарии - Новости и события,an advertiser in Ukraine,≤100,1
392166157467017,Happy Paw,an advertiser in Ukraine,≤100,3
110214383738839,Лига Информ,an advertiser in Ukraine,≤100,1
408255059750352,"Благодійна організація БФ""Допомога справою""",an advertiser in Ukraine,≤100,1
1019606078053598,Почесне Консульство Азербайджанської Республіки в м. Харків,an advertiser in Ukraine,≤100,1
1169463393107849,Павло Жебрівський,an advertiser in Ukraine,≤100,5
733576630130723,International Mayors Summit,an advertiser in Ukraine,≤100,4
151864798208018,Олександр Ганущин,an advertiser in Ukraine,≤100,2
593269674115817,The Sumy Post / Сумы новости,an advertiser in Ukraine,≤100,1
630263203844410,Александр Урбанский,an advertiser in Ukraine,≤100,2
185514472077545,Лариса Білозір,an advertiser in Ukraine,≤100,7
578154562390640,Фундація DEJURE,an advertiser in Ukraine,≤100,5
104707922170321,МГО «Міжнародне об’єднання «Народний адвокат»,an advertiser in Ukraine,≤100,1
1574760119422996,EUAM Ukraine,an advertiser in Ukraine,≤100,1
103821070999359,Бойове Братерство України,an advertiser in Ukraine,≤100,5
884090741649358,Peter Zalmayev,an advertiser in Ukraine,≤100,1
104253629018080,RISE Ukraine - Coalition for Reconstruction,an advertiser in Ukraine,≤100,1
1313046738811000,Західний Інформаційний Фронт,an advertiser in Ukraine,≤100,1
107713901827092,Ольга Усанова,an advertiser in Ukraine,≤100,2
110636317466886,Михайло Корольов,an advertiser in Ukraine,≤100,2
101683188868575,Світлана Онищук Голова Івано-Франківської ОВА,an advertiser in Ukraine,≤100,1
111286220695883,Еспресо Захід,an advertiser in Ukraine,≤100,3
181535985584249,"NGO ""Information Security""",an advertiser in Ukraine,≤100,1
624760591023361,Александр Коваленко,an advertiser in Ukraine,≤100,1
291274317692074,Реанімаційний Пакет Реформ - РПР,an advertiser in Ukraine,≤100,1
610642055722207,ПРАВИЙ СЕКТОР,an advertiser in Ukraine,≤100,2
105048218868276,Благодійний фонд Олександра Трухіна,an advertiser in Ukraine,≤100,1
2194241517274071,Слуга Народу. Кривий Ріг,an advertiser in Ukraine,≤100,1
113519899007003,Програма EGAP,an advertiser in Ukraine,≤100,1
103859438670823,Сергій Лабазюк - офіційна сторінка,an advertiser in Ukraine,≤100,5
108238818293204,Антоніна Ульяхіна,an advertiser in Ukraine,≤100,1
102811055515705,Свои. Новости Кривого Рога,an advertiser in Ukraine,≤100,1
103868418112190,Андрей Спасский,an advertiser in Ukraine,≤100,1
192259931353077,"Володимир Поцелуєв, депутат",an advertiser in Ukraine,≤100,2
106908564491924,Аналізуй - платформа розумних людей,an advertiser in Ukraine,≤100,1
117784891629492,Тиждень,an advertiser in Ukraine,≤100,2
474366346321203,Микола Бабенко,an advertiser in Ukraine,≤100,1
114585317048467,Едуард Прощук - народний депутат України,an advertiser in Ukraine,≤100,2
119553049430040,Національна платформа стійкості та згуртованості,an advertiser in Ukraine,≤100,4
1540901322834762,Голос Конотопа - Конотоп Новости,an advertiser in Ukraine,≤100,1
396500804546386,"ГО ""НОН-СТОП""",an advertiser in Ukraine,≤100,1
104653854991185,Останній Бастіон - Новини,an advertiser in Ukraine,≤100,1
104827004442169,Поляк Владіслав,an advertiser in Ukraine,≤100,1
104423468785086,Дніпро Онлайн,an advertiser in Ukraine,≤100,1
272197296582885,Видавництво «Човен»,an advertiser in Ukraine,≤100,1
172738152755870,Kyiv-Mohyla Business School [kmbs],an advertiser in Ukraine,≤100,1
872963913059689,Політична Арена Вінниччини,an advertiser in Ukraine,≤100,1
108767787235649,Василь Петьовка,an advertiser in Ukraine,≤100,1
101550511570524,Центр політичного консалтингу,an advertiser in Ukraine,≤100,1
1660869544168884,Детектор медіа,an advertiser in Ukraine,≤100,3
110639940715147,"Наше місто, наш депутат Павло Вовк",an advertiser in Ukraine,≤100,1
140582252635927,Interfax-Ukraine,an advertiser in Ukraine,≤100,1
1031728716905403,Енергетична карта,an advertiser in Ukraine,≤100,1
297726114505786,Демократична Сокира. Одеса,an advertiser in Ukraine,≤100,1
104221135825790,МУС: Перший негайний,an advertiser in Ukraine,≤100,1
351474264923655,Слідство.Інфо,an advertiser in Ukraine,≤100,1
122158292778594,Європейська Солідарність Полтавщина,an advertiser in Ukraine,≤100,2
162380357141110,Studrespublika,an advertiser in Ukraine,≤100,1
136905433030552,"ІА ""Центр журналістських розслідувань""",an advertiser in Ukraine,≤100,1
100325372883241,InfoLight.UA,an advertiser in Ukraine,≤100,1
331379633996609,Українська Рада бізнесу,an advertiser in Ukraine,≤100,1
117290283441617,Умань стрім,an advertiser in Ukraine,≤100,1
109146014618721,Центр стратегічних комунікацій та інформаційної безпеки,an advertiser in Ukraine,≤100,1
551326408409553,Спілка молочних підприємств України,an advertiser in Ukraine,≤100,5
886970484772315,Геннадій Мазур,an advertiser in Ukraine,≤100,1
111594814207618,Аскад Ашурбеков - Депутат Запорізької обласної ради,an advertiser in Ukraine,≤100,1
477632688945321,Антикорупційна правозахисна Рада,an advertiser in Ukraine,≤100,1
1216786735025795,USAID/ENGAGE,an advertiser in Ukraine,≤100,1
106997574653912,«Оперативна Україна інфо»,an advertiser in Ukraine,≤100,1
115967843580219,Сумська обласна молодіжна рада,These ads ran without a disclaimer,≤100,1
111796060652542,Володимир Пшибельський,an advertiser in Ukraine,≤100,1
229462895695344,Уляна Ткаченко. Офіційно,These ads ran without a disclaimer,≤100,1
1958166387775265,Ірина Борзова Народний депутат України,an advertiser in Ukraine,≤100,1
106003201891943,Актуально з Волошиним,an advertiser in Ukraine,≤100,1
100150546059119,БО «Благодійний фонд «Український реконструкційний фонд»,an advertiser in Ukraine,≤100,1
362725784097627,"Фонд ""МХП-Громаді""",an advertiser in Ukraine,≤100,1
110281130460642,Роман Тарабій,an advertiser in Ukraine,≤100,1
112255128248735,handmademarta.porada,These ads ran without a disclaimer,≤100,1
105648402241230,Join the dots,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
135799599823455,Arboricultural Association,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,4
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,1
710123695840498,ExtremeGym.org - Gymnastics,an advertiser in Ukraine,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
1900502890185321,MMA Fighter,These ads ran without a disclaimer,≤100,1
108069968319166,Zöld Pálya,These ads ran without a disclaimer,≤100,1
