Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
345463602161853,bp,bp,6391,20
102639461303190,Fair Pay For All,Fair Pay For All,4408,124
9250349228,Greenpeace UK,Greenpeace UK,3532,28
7214031395,Oxfam Great Britain,Oxfam Great Britain,3366,79
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2840,34
7715002593,UNICEF UK,Unicef UK,2720,41
321116781287149,e.on,E.ON UK,2386,10
186622728032,RSPB,RSPB,2339,127
311627208673,WWF UK,WWF UK,1792,39
10677003998,Shelter,Shelter,1646,155
35671512696,World Animal Protection UK,World Animal Protection UK,1256,109
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1194,31
799576543492660,The Week Junior,The Week Junior,1147,81
21242962092,ClientEarth,ClientEarth,1109,16
121936349543,World Vision UK,World Vision UK,1069,60
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1065,21
117476785190,Save the Children UK,Save the Children UK,874,50
7043497714,Christian Aid,Christian Aid,854,33
569834799727730,National Grid UK,National Grid UK,712,61
13047522725,Crimestoppers,Crimestoppers,697,104
117611746557,LBC,LBC,662,2
158077247591710,Refuge,Refuge,633,36
212038972186253,Transport for London,Transport for London,630,4
177855115588808,The Week UK,The Week UK,580,25
101958682650112,ESG UK,Energy Saving Grants,554,58
220543443746,International Rescue Committee - UK,International Rescue Committee UK,545,23
59367068326,The Ramblers,The Ramblers,535,8
7527864602,WaterAid UK,WaterAid UK,468,23
116625838402686,FareShare,FareShare,467,50
200006375787,38 Degrees,38 Degrees,444,9
6233536938,War Child UK,War Child UK,437,3
175338329150218,Help For Heroes,Help for Heroes,430,4
208573062515662,Freedom from Torture,Freedom from Torture,428,91
167898406587045,Holiday Extras,Holiday Extras,418,3
139695000173,Good Energy UK,Good Energy,415,136
112712550420527,Ekō UK,Ekō,388,7
490007667679401,Hugh James,Hugh James,366,4
195754307110390,Right To Life UK,Right To Life UK,337,24
274651352565844,Oltco Ltd,Oltco Ltd,325,137
8807334278,Conservatives,The Conservative Party,314,14
135456716565905,Guardian Jobs,Guardian Jobs,302,22
353224381469808,ifaw,IFAW,283,26
802671466445707,Product Earth,Product Earth,280,19
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,276,29
220513170893,Ripple Effect,Send a Cow,268,10
29976850080,Sense,Sense,253,30
18168505158,The Woodland Trust,Woodland Trust,244,18
104768005247443,Say No To WHO,Say no to WHO,239,6
25749647410,The Labour Party,The Labour Party,238,284
137660096284927,Child Poverty Action Group (UK) - CPAG,Child Poverty Action Group,237,16
108951391565231,Help to Heat,Help to Heat,229,28
47612991154,Dignity in Dying,Dignity in Dying,225,23
246872175166,Action Against Hunger UK,Action Against Hunger UK,217,88
39605200520,ActionAid UK,ActionAid UK,215,8
107302325751905,Gweithredu ar Hinsawdd Cymru / Climate Action Wales,Welsh Government,212,113
113381307050565,Wild Justice,Wild Justice,205,1
18044497940,Plan International UK,Plan International UK,200,28
112845639376,Refugee Action,Refugee Action,198,41
9580139707,Battersea,Battersea,196,13
290498754454402,European Movement UK,European Movement UK,195,2
104255571968810,Save My Vape,Save My Vape,192,45
10114144851,NSPCC,NSPCC,190,5
529056943947948,Home Office,Home Office,188,6
1660600037490738,Guardian Labs,Guardian Labs,180,13
97116898596,Sightsavers,Sightsavers,171,4
603389616739829,Bite Back 2030,Bite Back 2030,170,9
169042736456594,All Out,All Out,168,29
346684596111093,KinKind,KinKind Ltd,167,14
18933990398,Stonewall,Stonewall UK,166,31
110538548040758,Care2 UK,John Ayling & Associates,161,17
10986039307,VSO,VSO,155,23
127823347291536,Hayward Gallery at Southbank Centre,Hayward Gallery at Southbank Centre,147,5
165099760197787,Welsh Government,Welsh Government,143,25
1061681237231403,Seabright Live,Seabright Productions Ltd,141,3
547761111920012,Anglian Water - Love Every Drop,Anglian Water,136,12
1046117708754519,Care4Calais,Care4Calais,136,18
25040545213,Contact - For families with disabled children,Contact,134,34
1586251881644270,Keir Starmer,The Labour Party,127,110
106205865302441,Just Stop Oil,Just Stop Oil,126,2
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,126,28
89151782746,Fauna & Flora,Fauna & Flora International,124,108
112712550420527,Ekō UK,SumOfUs,124,1
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,116,13
1863944713844924,Best For Britain,Best for Britain,112,11
109403712473243,Bristol Energy Cooperative,Bristol Energy Cooperative,106,8
159969930741814,The Wildlife Trusts,The Wildlife Trusts,105,7
