Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
102266292553995,Sucia Política,Diego Ricardo Ramírez,903695,9
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,794732,8
325540631525675,En La Tecla,En la Tecla,790418,9
102467002671611,Jorge Heisecke,Jorge Heisecke,544113,5
1468570519872644,Santiago Peña,PRANA SA,477064,5
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,286239,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,230597,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,195300,10
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,132110,4
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,125271,5
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,101494,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,92730,4
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,82789,4
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,74349,2
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,69435,2
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,68214,2
108982768685910,Cynthia Rios Candidata,Wilson Armoa,66055,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,48212,1
1441704549436832,Regina Rios,Regina Rios Irala,44037,1
1151984808290856,Hugo Portillo,Hugo Portillo,43405,4
1094373423935985,German Solinger,Grissel Zárate Sotelo,41101,1
517426394969535,Ricardo Canese,Ricardo Canese,34234,3
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,30581,2
102940895895901,Victor Herreros Gimenez,Victor Herreros,29250,1
222961017827862,Edgar Olmedo,Edgar Olmedo,28873,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,28288,2
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,24853,1
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,21853,1
103373961784268,Giani Ramírez,Giani Ramírez,20070,2
102804492578710,Legalmente Hablando,Nueva Tecno,20000,1
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,18615,1
625431804238219,Elecciones,Elecciones,17764,1
101557432041474,Levi Leguizamón,Levi Leguizamón,16917,2
110665567053224,DimartinoIntendente,Jorge Dimartino,15214,2
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,15162,1
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,15052,2
338961084535,WWF Paraguay,WWF Paraguay,14679,2
446988672806188,Dany Echeverría,Edgar Daniel Echeverría Pérez,14515,1
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,13228,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,12117,1
2545194018888389,Arnaldo Perez,Hugo Emilio Caballero Chena,11808,1
111912341409356,Centinela del Norte,Centinela del Norte,11450,1
518726648648192,Carlos Arrechea,Carlos Arrechea,9885,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,9839,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,9746,1
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,9687,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,8804,1
1365651890238610,Soberanía Paraguay,Prensa_Py,8468,1
107706177740738,Periodismo 29,Periodismo 29,8430,1
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,8415,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,7807,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,7667,1
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,7485,1
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,7339,1
359307964420456,Terere Cómplice,Meli Olavarrieta,7219,2
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,7088,2
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,6865,1
101359268928132,Dr Juan Benitez,Juan Ramon Benitez Rios,6844,1
181461032397199,Billy Vaesken,Billy Vaesken,2381,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,757,2
1890146454611538,DESMI A/S,These ads ran without a disclaimer,327,1
418775708189870,Social Movement Technologies,These ads ran without a disclaimer,≤100,1
116924765152540,Fawezi,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
101643148681307,Red Boots & Heels,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,2
105848558790469,"Word Office - Reader, Editor & Viewer",These ads ran without a disclaimer,≤100,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100,1
102158314814765,Rafael Bem  Reels Pro,These ads ran without a disclaimer,≤100,1
103052011403062,Iknal Semikan,These ads ran without a disclaimer,≤100,1
