Location name,Amount spent (BRL)
Acre (state),652
Alagoas,2244
Amapá,933
Amazonas,4403
Bahia,10439
Ceará,9477
Espírito Santo,2838
Federal District,3766
Goiás,7175
Maranhão,6914
Mato Grosso,5047
Mato Grosso do Sul,3610
Minas Gerais,21466
Paraná,10458
Paraíba,3462
Pará,4914
Pernambuco,9662
Piauí,2880
Rio Grande do Norte,3997
Rio Grande do Sul,10002
Rio de Janeiro (state),20230
Rondônia,1910
Roraima,891
Santa Catarina,9229
Sergipe,1551
São Paulo (state),62651
Tocantins,4504
Unknown,≤100
