Location name,Amount spent (USD)
Banaadir,≤100
Bari,≤100
Galguduud,≤100
Hiran,≤100
Mudug,≤100
Nugal,≤100
Sanaag,≤100
Sool,≤100
Togdheer,≤100
Woqooyi Galbeed,≤100
