Location name,Amount spent (EUR)
Burgenland,227
Carinthia,710
Lower Austria,1219
Salzburg,525
Styria,1462
Tyrol,707
Unknown,≤100
Upper Austria,1998
Vienna,2921
Vorarlberg,377
