Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,246
Guria,≤100
Imereti,282
Kakheti,≤100
Kvemo Kartli,116
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,140
Samtskhe-Javakheti,≤100
Shida Kartli,122
Tbilisi,1121
Unknown,≤100
