Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
197770137236410,日本維新の会,日本維新の会,521094,154
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,211280,1
116754254661229,大阪市選挙管理委員会,大阪市選挙管理委員会,198148,2
1904070096535109,スマート選挙,株式会社センキョ,119667,36
684161888345926,西日本新聞me,西日本新聞me,68171,36
819272734776033,兵庫県選挙管理委員会,兵庫県選挙管理委員会,62041,8
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,55426,1
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,48544,7
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,42385,2
275005077647370,愛媛県選挙管理委員会,愛媛県選挙管理委員会,42117,2
475681929154100,国連UNHCR協会,国連UNHCR協会,39655,15
447999132423783,千葉県選挙管理委員会,千葉県選挙管理委員会,36185,1
108971153774431,品川区議会自民党,株式会社マイム,34629,11
112250785160571,佐賀県議会議員選挙2023,佐賀県選挙管理委員会,29685,2
113636431681669,千葉市・区選挙管理委員会,千葉市・区選挙管理委員会,28929,1
109928068682116,長野県選挙管理委員会,長野県選挙管理委員会,28286,6
100514849660851,三重県選挙管理委員会,三重県選挙管理委員会,26547,1
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,25876,28
651801698258818,NewsTV,NewsTV,25239,6
113108765021262,広島県議会議員一般選挙2023,Reika Tanabe,24388,12
106489258987363,名古屋市・愛知県議会議員選挙啓発アカウント,名古屋市選挙管理委員会事務局,19630,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,16183,13
103539489311087,シボヘールゴールド_pr,These ads ran without a disclaimer,16090,1
113041875048507,山形県選挙管理委員会事務局,山形県選挙管理委員会事務局,15188,2
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,14789,2
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,14034,4
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,13627,5
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,13023,4
112647271461061,えりアルフィヤ,えりアルフィヤ後援会,11202,2
103914976352692,選挙ドットコム,イチニ株式会社,11130,2
1108998585837540,香川県選挙管理委員会,香川県選挙管理委員会,10736,2
121375287542489,福岡市選挙管理委員会事務局,福岡市選挙管理委員会事務局,10401,1
109760801771369,橋本 みきひこ,橋本 みきひこ,8189,4
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8108,1
115411928125206,群馬県選挙管理委員会,市川結衣那,7156,3
853050658125901,マイリノ,These ads ran without a disclaimer,7148,1
103921962501743,こまざき美紀,こまざき美紀,6652,6
102472395559716,長崎県選挙管理委員会,長崎県選挙管理委員会,6466,2
102468941548369,宮城県民共済,宮城県民共済,6349,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,5668,2
306508842783119,KL - Đồ Dùng Thông Minh,These ads ran without a disclaimer,5589,2
109287798759243,春山あすか 千代田区政対策委員,春山あすか後援会,5307,2
302301300452310,馬場ちから後援会,馬場ちから後援会,5190,2
389648674469588,鹿児島県選挙管理委員会,鹿児島県選挙管理委員会,5133,2
468149989932273,島根県選挙管理委員会,株式会社リステップ,4984,2
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,4818,1
700799386690513,石橋なおき「新しい荒川を創る！」,石橋なおき「新しい荒川を創る！」,4798,2
112647271461061,えりアルフィヤ,自由民主党 千葉県第五選挙区支部,4112,2
100279419417369,和歌山県選挙管理委員会事務局,入江基旭,4070,10
105053475364401,Office True,濱田彩,3420,1
104037359317288,公明党 城東支部,株式会社サーカス,3356,14
104837455833648,Issues_ad,株式会社issues,3298,6
1079414228750113,ゴルフパフォーマンス,These ads ran without a disclaimer,3146,1
123217824515511,牛見 航  /  山口県議会へ,Wataru Ushimi,2583,1
120885054247021,しばた正洋,しばた 正洋,2513,2
103012319304529,市橋 ひろし,市橋 ひろし,2126,2
1671853216366712,東こう史ひろ,東猴史紘,2058,1
102658591823560,2023年以降の未来予測,These ads ran without a disclaimer,1978,3
1859782074265187,小林ひとし-葛飾区議会議員,Hitoshi Kobayashi,1911,2
256504371891671,the-issues.jp,株式会社issues,1766,5
111188988160305,社会保険労務士法人clarity,These ads ran without a disclaimer,1698,1
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1354,1
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1309,1
159524317403692,気候ネットワーク（Kiko Network）,気候ネットワーク,1232,4
