Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,330
Guria,≤100
Imereti,384
Kakheti,131
Kvemo Kartli,159
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,217
Samtskhe-Javakheti,≤100
Shida Kartli,165
Tbilisi,1477
