Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
1366892303449939,Partido Republicano,Partido Republicano,780610,22
115808554792561,Carlos Galleguillos Carvajal,Carlos Andres Galleguillos Carvajal,633205,14
117971414554702,Juan Sutil,Juan Sutil Candidato,536684,128
104189318481439,Minería y Futuro,Mineria y Futuro,241785,28
105091012517593,Bruno Baranda,Campaña Bruno Baranda,235703,3
101761458511272,Jorge Insunza,Jorge Insunza,234651,25
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,224876,21
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,222157,6
418281855197789,Democracia Cristiana,Democracia Cristiana,199903,135
164433517709728,María Ignacia Castro Rojas,Jorge Luis Andres Hermosilla Torres,195941,29
179979135524787,Camila Miranda Consejera Constituyente RM,Camila Miranda Consejera Constituyente RM,191786,3
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,176006,6
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,144165,8
371453409556353,Red Coquimbo,Diarios en Red,143026,14
285417644878678,Red Antofagasta,Diarios en Red,141900,14
307330256067716,Red Atacama,Diarios en Red,138404,14
351583768232100,Red Tarapaca,Diarios en Red,137144,14
113153381003177,Natalia Piergentili,Natalia Piergentili,127523,41
100606052976302,Gloria Hutt,Gloria Hutt,118911,19
1396460303715065,Carozzi,Carozzi,117325,2
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,112398,9
378598039556864,María José Puigrredón,María José Puigrredón,106024,11
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,104142,3
580663538777736,Consejo Minero,Feedback Comunicaciones,102094,4
102586276093037,Sergio Bitar,Sergio Bitar,94726,17
104820842536215,Ignacio Dülger,Ignacio Dulger,92763,11
150372358891887,Paz Suárez Briones,Paz Andrea Suarez Briones,77043,8
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,71346,11
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,68463,2
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,67034,8
100629246179774,Arturo Phillips,Arturo Phillips,66426,2
78239901502,Diario Financiero,Grupo DF,65353,28
101915952829830,María Pardo Vergara,María Pardo Vergara,64745,7
1656604587945247,Viviana Nuñez Consejera Constitucional E-23,Viviana Nuñez,61326,8
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,59455,4
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,59255,4
