Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,29802621,14
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,23671228,20
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,16933875,280
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,2482898,6
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2182292,32
103817945830465,Sobat Dito,Sobat Dito,1029504,4
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,870182,6
107451398732660,Teman Dito,Teman Dito,795150,5
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,654701,4
111864151754055,Esensi TV,Esensi Tv,607929,15
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,586494,2
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,556073,10
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,495347,12
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,486038,4
104427162506872,Fakta Anies,Fakta Anies,472238,21
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,352569,2
103581752405141,Sobar Harahap,Sobar Harahap,319310,24
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,318440,26
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,298667,14
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,286830,6
103974322620939,Kominfo Trenggalek,Anggianto,270529,7
349963858704476,Komit Digital,These ads ran without a disclaimer,256185,1
101355948222111,Golkar Indonesia,Golkar Indonesia,252568,5
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,252404,4
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,235986,17
104513285970973,Jateng Berwarna,Dwi Wantoro,232691,2
103013484811323,Jangan Lupa Sejarah,John Kamnahas,224023,12
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,223553,13
116937558047898,Jateng Bersahabat,Dwi Wantoro,217215,2
112570091503539,GP Papua,Ganjar Nusantara Indonesia,213803,4
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,212337,6
101674375744514,Media Cuan,Ipta Apipah,198552,12
110314634068233,Fadilah Bisnis,Fadilah Bisnis,183014,5
731046070564929,Informasi dan Komunikasi PMK,Satwiko Vito Waris,173523,2
114501618289319,Cuan dari Jualan Template,These ads ran without a disclaimer,159899,21
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,152691,6
292939164731691,Relawan Herviano,Relawan Herviano,148242,4
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,144799,3
173776079818775,Saiful Mujani,Saidiman,139028,3
102656349157647,Tugimanisme,Tugimanisme,129102,13
115316574870257,Pemuda Dukung Anies,Dika Haris Abdurahman,126399,7
112151425144216,Herbal Sentosa,These ads ran without a disclaimer,123896,1
