Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
224274995688487,Bohár Dániel - Riporter,Megafon,173968,4
191461774219575,hirado.hu,hirado.hu,165690,41
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,136859,42
110149601578231,GeriJoca,Megafon,114113,2
1406386486355924,Partizán,Partizán,105079,6
543788999005363,ORIGO,Mediaworks Hungary Zrt.,97026,11
248172631940,Mandiner,Mediaworks Hungary Zrt.,74097,10
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,61877,10
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,59554,10
178362315106,European Parliament,European Parliament,57516,7
776079922494181,Apáti Bence hivatalos oldala,Megafon,57075,2
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,56971,16
109637397268775,Nyugati Pályán,Splendidea Communications Kft,56665,4
128596180810227,Stefi Déri,Megafon,56549,2
1880809845328535,Dobrev Klára,Demokratikus Koalíció,53852,14
1534911313439123,Ripost,Ripost,51367,6
294815374340858,Donáth Anna,Momentum Mozgalom,49223,1
1878531865537365,Kálmán Olga,Demokratikus Koalíció,47963,2
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,43729,8
503614639975773,Trombitás Kristóf,Megafon,36784,2
592204747588011,Momentum Mozgalom,Momentum Mozgalom,35213,17
118152054556475,Deák Dániel,Megafon,34994,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,29555,2
150836998898897,aHang,aHang,29145,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,28298,16
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,25463,3
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,24621,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,24212,6
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,24003,4
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,23551,3
102414628645144,Korondy Tamás,Megafon,21923,2
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,21702,14
112694594992064,Mehr Licht,Mehr Licht,20393,18
100299381703981,Ps TV,PestiSrácok.hu,20188,3
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,19338,8
131283758531,HVG,HVG Kiadó ZRt.,19015,16
745695918854943,Nyugati Fény,Nyugati Fény,17414,2
76748198685,Budapest Pride,Budapest Pride,16534,5
100854821274719,Sajgó György - Momentum,Momentum Mozgalom,16520,2
405035972853835,OMV Filling Stations,OMV Hungária Kft.,16011,1
451844608304228,Metropol,Metropol,15274,3
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,15193,2
149302881895521,Pócs János,Fidesz,14837,3
1122781531137859,Ellenszél,Ellenszél,14761,1
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,14337,6
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,14292,4
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,13967,4
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,13877,5
461099763986577,Szabó Szabolcs,Momentum Mozgalom,13456,1
851784814892644,Simicskó István,KDNP frakció,13078,3
296310837699,vaol.hu,Mediaworks Hungary Zrt.,12946,4
