Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
110767322072387,Levantemos Argentina,Levantemos Argentina,5119546,42
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,2397346,66
364916637463104,Unión por la Patria,Unión por la Patria,1612122,24
102086362955693,Hacemos,Hacemos,1501223,78
958750317533178,Manuela Castañeira,Nuevo MAS,1208351,24
171330806277312,Diego Santilli,Juntos por el Cambio,857571,192
116053261893854,Axel Kicillof,Unión por la Patria PBA,856843,21
106548558037239,Corte media.,Corte Media,745312,211
103448546000915,LaMassaneta,LaMassaneta,724869,298
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,670362,54
106449905849575,Seguimos Haciendo,Seguimos Haciendo,614253,127
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,568565,5
100615406447198,Una Argentina Distinta,Una Argentina distinta,562611,22
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,483304,291
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,427643,43
510967549723099,Zona Informativa,Zona Informativa,409725,4
101481752980291,Derecho al Futuro,Derecho al Futuro,400233,7
107553832426946,,Defendamos la Patria,400000,12
114046241738745,Derecho al Pasado,Derecho al pasado,373168,8
622853724492420,Federico Otermín,PJ Lomas de Zamora,358937,10
171947460298026,Macarena Posse,Macarena Posse,339113,5
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,312252,54
169481676449081,Adán Bahl,PJ Entre Ríos,299961,21
1945555449050773,Frente Ciudadano,Frente Ciudadano,277198,6
1309393872434567,CFK Conducción,CFK Conducción,266284,4
111663178651819,Hagamos el Cambio de Nuestras Vidas,Hagamos el Cambio de Nuestras Vidas,254276,175
2251397431784810,InfoArgentina,InfoArgentina,250491,12
248730858601074,Juan Andreotti,Frente Renovador San Fernando,223424,13
113440031817559,Unión por las Redes,Comunicación en Redes,203304,11
1651324754987038,InfoAires,InfoAires,198516,14
675523912809682,Tiempo de Provincia,Tiempo de Provincia,190351,12
317140548314140,San Fernando Municipio,San Fernando Municipio,190070,10
103107652819753,Juntos Avancemos,Juntos Avancemos,186950,12
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,186184,32
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,182836,3
105735495551632,Nico Marchiolo,Nico Marchiolo,182125,2
1436040176529904,Noticias de Acá,Noticias de Acá,180786,11
306607899838909,Sigamos yendo juntos San Isidro,Sigamos yendo juntos San Isidro,180012,4
20906273675,Greenpeace Argentina,Greenpeace Argentina,173302,5
57718951374,Jorge Macri,JUNTOS POR EL CAMBIO DISTRITO CAPITAL FEDERAL A. P. - ALIANZA,172904,28
61279025897,Gerardo Morales,Juntos por el Cambio,160572,83
822690684728865,Eduardo Ruffa,Eduardo Ruffa,157508,3
110116998602195,Boletin No-Oficial,Boletín No Oficial,156175,55
610065179346397,NotiBaires,NotiBaires,154061,10
109104915512477,Argentina tiene con qué,Argentina tiene con qué,147967,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,146957,10
440625366294491,Leila Chaher,Unión por la Patria Jujuy,145484,23
305983009493637,Leonardo Grosso,Leonardo Grosso,142740,5
399129950150544,PRO Rosario,PRO Rosario,140246,7
353492111467605,Julio Garro,Julio Garro,134107,16
109379355501358,El futuro de Lomas,El futuro de Lomas,132634,15
103088924366000,Noticias d,Noticias d,125875,136
174876119204869,Martín Insaurralde,PJ Lomas de Zamora,122080,2
1648727585402442,No te votés en contra,ComunicaciónPop,121975,5
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,119851,88
369181306485506,Patricia Cubria,showercomunicacion,115605,9
108679841853325,Contame Más,Contame Más,114063,39
378374369659145,Zona Norte Noticias,Zona Norte Noticias,112263,9
131381938371647,Corta La Bocha Noticias,Corta La Bocha,106495,39
110276628358382,El Autónomo,El Autónomo,106124,41
805670376206651,Ramón Lanús,Ramón Lanús,104299,26
381739742002021,Leandro Santoro,Unión por la Ciudad,98467,4
1470809306572155,Armando Luis Gay,Más para Concordia,97860,39
662292567254708,Agustin Balladares,Comunicación Local,95774,14
110806461830762,El Sol Web,El Sol Web,93841,23
111600998225620,Noticias Zero,Noticias Zero,92859,26
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,91836,44
896073793900056,Lalo Creus,Lalo Creus,91065,5
111616808684669,Más por Entre Ríos,Más por Entre Ríos,90779,18
113138195384719,Nestor Grindetti,Nestor Grindetti,90201,4
811490865528770,Guillermo Viñuales,Guillermo Viñnuales,89285,15
113579861752755,Dale Petri,Dale Play Dale Petri,88461,1
111669735076988,Hora Cero,Hora Cero Noticias,87575,30
746367662125053,Damian Contreras,Damian Contreras,87464,33
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,87028,10
260217841057049,Consultora Tendencias,Consultora Tendencias,86602,6
605540860101596,Diario Criollo,Diario Criollo,83844,30
114377985052290,Salta es una Massa,Salta es una Masa,83822,11
699758330894365,Actualidad Argentina,Actualidad Argentina,83576,33
296099692189532,Martin Menem,Martin Menem,82822,3
1489431047748717,Rolando Demaio,Rolando Demaio,82318,1
113732213839062,Unión por la Patria JG,Unión por la Patria JG,82188,75
2296112127071539,Feedback encuestas,Feedback Encuestas Online,81548,140
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,81382,48
628498977777284,El Continental,Periodico El Continental,80403,26
585157608249952,Nicolás Russo,Nicolás Russo,79366,23
103846469204203,La Ola Noticias,La Ola Noticias,78506,22
453418821422498,Fernanda Raverta,Encuentro Marplatense,78327,4
106560742263098,Noticias El Portal,Noticias El Portal,77610,24
1525482941081445,Roxana Reyes,Roxana Reyes,77120,15
763096350471714,Josema Carambia,Josema Carambia,76408,13
102289782502796,Prensa Digital,Prensa Digital,76069,17
879165845763321,Política Obrera,Política Obrera,75493,6
210396935679237,Nidia Moirano,Nidia Moirano,73488,10
1453769238278093,Gastón Castagneto,Gastón Castagneto,72937,6
177564855747582,Hugo Oroño,Hugo Oroño,72238,16
185922194792026,Myriam Bregman,Frente de Izquierda,72016,9
109254692232020,"Soñar, Planificar y Lograr","Soñar, planificar y lograr",70657,11
113898744658728,El Progreso Web,El Progreso,68448,24
1557687961227122,Agustina Ciarletta,Agustina Ciarletta,64116,32
583224371754164,Marcelo Matzkin ok,Marcelo Matzkin ok,62388,32
543624772318229,Diego Valenzuela,Diego Valenzuela,61392,10
499141756879767,Federico Achával,Federico Achával,59983,24
112712841820696,Tigre Quiere Más,Tigre Quiere Mas,59648,6
141472172555994,Sole Martinez,Sole Martinez,59156,3
458384960873948,Alejandro Cacace,Alejandro Cacace,58899,8
107631983989726,Argentina Federal,Argentina Federal,58871,23
1170748123064391,Federico Frigerio,Federico Frigerio,58211,27
162975431069266,Lucas Aparicio,Lucas Aparicio,57633,11
406037676834793,Gaceta Bonaerense,Gaceta,57468,7
108559308819301,Ahora Inés,Numen,56432,1
106049337434747,Defensores Juntos por el Cambio,Defensores Juntos por el Cambio,55254,51
107714929078495,San Miguel Nos Importa,San Miguel nos Importa,54952,4
210042469065414,Diego Kravetz,Diego Kravetz,54815,13
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,54513,20
106902677317655,Unión Por la Patria Monte Caseros,Unión por la Patria,53938,24
363825283650115,Vicente López,Vicente López,53548,12
138406616275954,Marcelo Orrego,Producción y Trabajo,53105,3
102187456039094,Enterate Ya,Enterate Ya!,53054,21
103740369249125,El Provinciano,El Provinciano,52610,14
116027688734704,Luciano Gómez Alvariño,Luciano Gómez Alvariño,51913,8
137950452934473,Maximiliano Ferraro,Hagamos el Cambio de Nuestras Vidas,51837,3
342204343563,Lucas Ghi,Nuevo Encuentro por la Democracia y la Equidad,49680,4
706932616082912,Angel Giano,Angel Giano,49616,6
104358815744949,Hurlingham Post,Hurlingham Post,49599,7
154834417870675,Frente Cívico por Santiago,Frente Cívico por Santiago,48842,6
109138044967698,Datapba,Data PBA,48298,1
811490865528770,Guillermo Viñuales,Guillermo Viñuales,48239,13
106277608413948,Felipe Biella,Salta Independiente,46646,8
969152236478853,Arturo Rojas,Arturo Rojas,46278,6
305772212950484,Roberto Basualdo,Roberto Basualdo,46254,2
332247660166253,Juan de Jesús,Juan de Jesús,45750,7
1647815162147101,Juan Pablo Allan,Juan Pablo Allan,45550,15
101594852755793,El Bonaerense,El Bonaerense,45536,25
102534516011045,La Gloria Noticias,La Gloria Noticias,45011,14
253898394637965,Luciana Echevarría,MST Movimiento Socialista de los Trabajadores,44398,15
719694874842245,Walter Lanaro,Walter Lanaro,44254,20
326355544134540,Luis Naidenoff,Luis Naidenoff,44132,3
1068199303233464,Jose Luis Espert,Hagamos el Cambio de Nuestras Vidas,44058,11
795021870593381,Info al día,Info al Día,43847,6
319039671879329,Comunidad Ciudadana,Comunidad Ciudadana,43607,2
111064391804839,Argentina Productiva,Argentina Productiva,43263,12
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,43223,3
455934264436675,Rogelio Frigerio,Juntos por Entre Ríos,43159,15
147558895376982,Somos Lo Que Somos,Somos Lo Que Somos,43079,4
102049972955059,Sergio Acevedo,Sergio Acevedo Santa Cruz,42789,26
1014149928699484,Andrea Giorgini,Andrea Giorgini,42208,7
112660188463420,Nos ponemos colorados,Nos ponemos colorados,42020,29
103605524447042,Fernando Moreira,Equipo Digital,41682,13
1774842702748477,Gustavo Guzmán,Gustavo Guzmán,41277,12
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,40505,17
113122523807799,Fernando Muro,Fernando Muro,40401,52
1873797869608613,Frente Renovador de la Concordia,Frente Renovador de la Concordia,40041,4
420724655175395,Cristian Mayal,Cristian Mayal,39868,10
104417732484057,El Independiente Noticias,El Independiente,39495,12
111098971973298,Sebastian Abella Intendente,Sebastian Abella Intendente,39490,3
2204807376444040,Pablo Domenichini,Pablo Domenichini,38020,10
101665532218788,Juntos por el Cambio San Isidro,Juntos por el Cambio San Isidro,37764,1
1441718632804266,Izquierda Socialista de Santa Cruz,Izquierda Socialista,37758,2
1522442044657963,Alfredo Marchioli,These ads ran without a disclaimer,37374,2
102007812840437,Jóvenes con Wado,Jóvenes con Wado,37329,5
103524299504164,Los Muchachos Massistas,Los Muchachos Massistas,37097,4
922090651144587,Gustavo Pulti,Acción Marplatense,37010,2
316833772588597,Unión por la Patria Pilar,Unión por la Patria Pilar,36840,47
283646341668240,Noticias Urbanas,Noticias Urbanas,35927,4
1875416612776397,Enterate Malvinas,Enterate.news,35524,1
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,35326,12
779066648938682,Gisele Agostinelli,Gisele Agostinelli,35242,14
111397288670434,Guillermo Polke,Guillermo Polke,34977,32
112962998502417,Walter Cortes Intendente,Walter Cortes,34893,6
215127935173119,Emanuel Gainza,Emanuel Gainza,34296,10
1431888320420117,La Izquierda Diario,La Izquierda Diario,34047,2
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,33881,11
106135035195210,Hacemos Futuro - SL,Hacemos Futuro - SL,33624,4
90148244993,Patricia Bullrich,Juntos por el Cambio - La Fuerza Del Cambio Lista 132B,33353,7
139780689504552,Frente de Izquierda,Frente de Izquierda,33338,84
103322152538185,La Verdad Noticias,La verdad noticias,33004,12
1461396270780254,Mendoza Post,Mendozapost,32571,4
1466847683532406,Sebastián Neuspiller,Sebastián Neuspiller,32496,7
210529709099222,Marcelo Musso,Marcelo Musso,32281,9
104090576604510,Francisco Monti.,Francisco Monti.,31757,20
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,31692,2
110039918575012,Noticias Express,Noticias Express,31543,17
304859109656812,Octavio Crivaro,Frente de Izquierda,31061,12
204401556350395,Gustavo Valdés,Gustavo Valdés,31034,9
102294322808022,Agenda Política,Agenda Politica,30961,1
1374269026155855,Julián Álvarez,Unión por la patria Lanús,30937,28
72669217467,Vilma Ripoll,MST Movimiento Socialista de los Trabajadores,30900,5
100135086249194,Noticias del Norte,Noticias del Norte,30703,7
351793851611013,Adriana Cáceres,Adriana Cáceres,30695,13
228274294786899,Carlos Arce,Frente Renovador de la Concordia,29610,4
184260298257243,Somos Fueguinos,Somos Fueguinos,29201,10
96549078159,Federico Susbielles,Unión por la Patria Bahía Blanca,29038,10
100102222991135,Unión Por San Luis,Unión Por San Luis 2,29022,3
544640985878621,Argentinos Online,Argentinos Online,28684,9
97489906418,Andrea D'Atri,Frente de Izquierda,28603,3
109362811850636,La ventana del oeste,La Ventana del Oeste,28443,9
201109107026701,Walter Cifuentes,Walter Cifuentes,28243,4
370000636528251,Lucas Ventoso,Lucas Ventoso,28133,4
205176889566970,Mauricio Longin D'Alessandro,Mauricio D'Alessandro,27496,2
283902485416912,Unión por la Patria - Formosa,Partido Justicialista de Formosa,27325,6
136037426467428,Juntos por el Cambio Santa Fe,Juntos por el Cambio Santa Fe,27139,1
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,26940,16
104260319364993,"En Lomas, Fede es Martin","En Lomas, Fede es Martin",26532,3
825842354122893,Carolina Moises,Carolina Moises,26440,2
1639126129662368,La Nota Web,La Nota Web,25900,9
101470793005271,Favale 2023 Intendente,Favale 2023,25796,2
259111760849274,Federico Angelini,Juntos por el Cambio,25565,1
458996597522455,Carlos Casero,Carlos Casero,25533,10
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,25338,27
113395874909201,Punto Noticias,Punto Noticias Web,25329,13
106691415846142,Unión por Jujuy,Unión por Jujuy,25240,13
112595328432641,Wado 2023,Jóvenes con Wado,25031,3
112180321927040,La Vidriera,La vidriera,24987,9
392572358131303,Agustina Propato,Agustina Propato,24903,17
622853724492420,Federico Otermín,Unión por la Patria - Lomas de Zamora,24856,23
1681866308752050,Daniel Gardonio,Daniel Gardonio,24840,12
836721716420200,Lautaro Jimenez,Frente de Izquierda,24720,3
528687917254449,Diego Bossio,Diego Bossio,24533,3
121822154247262,Fede x Lomas,Fede x Lomas,24478,3
109483785500983,Claudia Barrientos,Libres del Sur,24392,6
116262491494249,Unión Por la Patria Tierra del Fuego,Unión Por la Patria Tierra del Fuego,24242,15
102305658071845,Uthgra Córdoba,Uthgra Córdoba,24223,3
432716433933307,Despertar San Juan,Despertar San Juan,24079,4
427764507322162,Toty Flores,Juntos por la Matanza,24032,4
111456641922572,Es de Pelados,Es De Pelados,23941,2
109936282173630,Claudio Cufré,Claudio Cufré,23806,4
818188944934184,Analía Zappulla,Analía Zappulla,23754,7
105485159250436,Bullrich con Garro,Bullrich con Garro,23447,2
808440849306072,Federico Meca,Federico Meca,23348,11
