Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
107674934088892,Enex Paraguay,Enex Paraguay,636047,13
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,341570,5
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,266338,3
103594265451560,Diana Recalde,Diana Recalde,190333,3
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,165334,13
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,134016,24
268616437382220,Oscar Paciello,Oscar Paciello,101236,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,67485,5
1073454492740713,Emmanuel Cuevas,Emmanuel Cuevas,65838,2
112866004765581,Taurino González,Taurino González,46739,1
368247363370300,LATITUD 25,Latitud 25,43605,1
1659775060937880,Guido González,Guido González,40458,1
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,40233,3
594511160567719,UNFPA Paraguay,Livia Mburucuyá Melgarejo Osorio,36864,1
103422905337202,Laura Gamarra Intendente,Laura Gamarra Intendente,36337,1
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,30015,6
100588788587363,Fernando Ramírez,Fernando Ramírez,25887,2
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,25867,1
111912341409356,Centinela del Norte,Centinela del Norte,22707,3
1094373423935985,German Solinger - Diputado Nacional,German Solinger - Diputado Nacional,21802,1
2081242738816473,RTV del Sur,RTV del Sur,21643,1
357095164345257,Oviedo Press,Oviedo Press,19082,3
106438588789107,Luis Palacios Intendente,Luis Palacios Intendente,8370,1
108779854000922,Enrique Quintana,Enrique Quintana,8157,2
137071910500968,Alvaro Grau,Alvaro Grau,7267,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,7267,1
107219538263173,Municipalidad de Hernandarias,Municipalidad de Hernandarias,7035,3
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,1235,1
1365651890238610,Soberanía Paraguay,Prensa_Py,480,1
178117386051353,SunContract,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100,1
108129539031754,Gestion Salud,These ads ran without a disclaimer,≤100,1
