Location name,Amount spent (CHF)
Aargau,1601
Appenzell Ausserrhoden,108
Appenzell Innerrhoden,≤100
Basel-City,999
Basel-Landschaft,512
Bern,2409
Canton of Geneva,3302
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,1146
Fribourg,918
Graubünden,513
Jura,184
Luzern,1019
Neuchâtel,537
Schaffhausen,227
Schwyz,282
Solothurn,687
Thurgau,878
Ticino,711
Unknown,≤100
Uri,≤100
Valais,916
Vaud,2524
Zug,390
Zürich,4389
