Location name,Amount spent (USD)
Addis Ababa,≤100
Afar Region,≤100
Amhara Region,≤100
Dire Dawa,≤100
Gambela Region,≤100
Oromia Region,≤100
Somali Region,≤100
Southern Nations,≤100
Unknown,≤100
