Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,625
Flevoland,511
Friesland,826
Gelderland,2468
Groningen,742
Limburg,1305
Noord-Holland,4518
North Brabant,2862
Overijssel,1448
Sint Maarten,≤100
Unknown,≤100
Utrecht,1882
Zeeland,428
Zuid-Holland,5078
