Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
110627367235865,Australian Government,Australian Government,7177,20
532962446729390,Australian Families,Department of Social Services,4402,49
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,4172,303
101589645013040,Thrive by Five,Thrive By Five,3826,18
1621692424754301,Minderoo Foundation,Minderoo Foundation,3576,14
299753643444311,AEC,Australian Electoral Commission,3305,30
494820897261439,Bank Australia,Bank Australia,2686,68
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2622,90
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1890,40
10113538711,WWF-Australia,WWF-Australia,1717,11
845410525497100,Launch Housing,Launch Housing,1666,37
104180525925926,Fair Australia,Advance Australia,1565,15
102329728050606,Yes23,Yes23,1488,24
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1475,42
1776727752614025,Glencore,Glencore Australia,1419,12
1403110476578593,Ladbrokes.com.au,These ads ran without a disclaimer,1360,2
160054227468,World Vision Australia,World Vision Australia,1332,12
108695110952294,Greens MPs,Greens MPs,1314,7
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1200,15
171208803080734,Simon Birmingham,Simon Birmingham,1162,20
105140971475089,Chuffed.org - Australia,Chuffed.org,1114,5
89794331215,Oxfam,Oxfam Australia,1040,103
345960425540557,The Climate Council,The Climate Council,1028,51
100985621597016,LGBTQ Domestic Violence Awareness Foundation,LGBTQ Domestic Violence Awareness Foundation,984,7
59024478936,Monash University,Monash University,954,23
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,904,30
134712696593275,Dan Andrews,Daniel Andrews MP,739,3
117806591312470,Not Enough,Advance Australia,737,30
182564410468,Australia for UNHCR,Australia for UNHCR,727,46
425487554863185,First Peoples' Assembly of Victoria,First Peoples' Assembly of Victoria,726,46
2232624883416629,Melissa McIntosh MP,Melissa McIntosh MP,720,27
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Senator Kerrynne Liddle,697,6
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,670,22
104389532222332,Solutions,Solutions for Australia,645,6
101791315693,Destiny Rescue,Destiny Rescue,623,33
231341250224498,Australian Ethical Investment,Australian Ethical Investment,609,66
119271104477423,Essential Medicine Shortages,The Pharmacy Guild of Australia,572,13
536780606335962,Michelle Landry,Michelle Landry,545,5
927473997320061,Seabin,These ads ran without a disclaimer,531,2
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,528,179
157812980921536,Environmental Defenders Office,Environmental Defenders Office,512,102
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,496,5
352953834815624,Jason Wood MP,Jason Wood MP,467,7
106867582081714,"Department of Climate Change, Energy, the Environment and Water","Department of Climate Change, Energy, the Environment and Water",444,4
110636170732601,The Ballarat News,These ads ran without a disclaimer,434,2
279645455502809,Ross Vasta MP,Ross Vasta MP,433,6
362805317148988,Keith Pitt,Keith Pitt,423,6
161854162881,Greenfleet,Greenfleet,422,43
10852627380,World Animal Protection Australia,World Animal Protection Australia,398,17
157481181070130,Indigenous Employment Australia,Indigenous Employment Australia,374,79
8422338499,The Wilderness Society,The Wilderness Society,359,50
423722634317667,Scott Buchholz MP,Scott Buchholz MP,358,6
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,358,2
2095657470702857,Senator Susan McDonald,Senator Susan McDonald,356,5
948595148496917,Andrew Hastie,Andrew Hastie,355,21
109529059078471,Australian Himalayan Foundation,Australian Himalayan Foundation,352,14
145262132264710,Angus Taylor MP,Angus Taylor MP,352,5
290190314438,The West Australian,The West Australian,351,4
149648047339,Save the Children Australia,Save the Children Australia,335,33
101317875732604,Dr Sophie Scamps,Sophie Scamps,323,4
125812604095801,Invasive Species Council,Invasive Species Council,313,140
156271657717715,Nature NSW,Nature Conservation Council of NSW,312,82
13372108263,The Smith Family,These ads ran without a disclaimer,302,5
397307097023253,Justine Elliot MP,Justine Elliot MP,298,1
147373667055,Senator Nick McKim,Senator Nick McKim,289,2
130624523767632,Julie Collins MP,Julie Collins MP,288,3
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,270,20
92824008332,Plan International Australia,Plan International Australia,266,48
694832627392516,Prime Super,Prime Super,265,115
90728602000,Greening Australia,Greening Australia,261,36
107939487783753,Garth Hamilton MP,Garth Hamilton MP,259,8
329777267205680,ACT Government,ACT Government,255,5
1408935539376139,Mark Bailey MP,Mark Bailey MP,252,1
317158175535179,BitLife,These ads ran without a disclaimer,251,4
22936848857,Institute of Public Affairs,Institute of Public Affairs,236,5
174666115898903,Jerome Laxale MP,Jerome Laxale,232,4
708439212837712,Tasmanian Government,Department of Premier and Cabinet,232,3
129819533748295,Andrew Leigh MP,Andrew Leigh MP,229,1
49991482906,Tearfund Australia,Tearfund Australia,226,87
373523642668552,Energy - Queensland,Department of Energy and Public Works,220,16
1653567181523741,Greater Cities Commission,Greater Cities Commission,216,6
135933556447881,Australian Republic Movement,Australian Republic Movement,204,3
107765634022348,Henry Pike MP,Henry Pike MP,202,16
103793788825307,Dr Monique Ryan,Monique Ryan,198,18
316480331783930,Australian Unions,Australian Unions,194,35
100153092799100,Solar Incentives Aus,These ads ran without a disclaimer,191,1
150698155004187,Senator Louise Pratt,Senator Louise Pratt,189,6
272757739102,Engineers Australia,Engineers Australia,188,12
504855933190931,Time for Change - Change Aged Care,United Workers Union,186,34
200819325600,ActionAid Australia,ActionAid Australia,178,18
54879226285,Teach For Australia,Teach For Australia,177,43
117058357932949,Constitutional Equality,Constitutional Equality,177,17
100385049145414,Allegra Spender,Allegra Spender MP,175,11
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),170,19
287789063686,Brendan O'Connor MP,Brendan O'Connor MP,169,4
113174381629359,Alcoa Australia,Alcoa Australia,169,13
100492139310916,Australian Assange Campaign,Australian Assange Campaign,166,3
76212817063,CARE Australia,CARE Australia,163,4
376006035816016,Storyworth,These ads ran without a disclaimer,162,1
159082219490,Australian Youth Climate Coalition,Australian Youth Climate Coalition,161,2
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,154,8
104419985146228,Ekō Australia,Ekō Australia,153,1
131323986885201,Senator Helen Polley,Helen Beatrice Polley,149,4
119931654696956,Victorian Greens,Victorian Greens,146,2
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,144,14
395201170875812,Colin Boyce MP,Colin Boyce MP,143,5
100356216050100,Family First Party Australia,Family First Party Australia Ltd,137,8
1766598643576242,Place Score,PLACESCORE,136,18
1483396328456198,Acciona.Australia,ACCIONA Australia,135,11
102453932266472,Aaron Violi MP,Aaron Violi MP,135,7
187497195076444,GO Foundation,GO Foundation,135,19
60587854164,Starlight Children's Foundation Australia,These ads ran without a disclaimer,132,8
328245481103110,Senator Alex Antic,Alex Antic,130,8
537762462924537,Anthony Albanese,Anthony Albanese,129,11
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,126,28
100642886236811,It's Happening Here,It's Happening Here,125,1
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,124,65
101791443183,Melbourne Water,Melbourne Water,122,3
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,118,5
1855851714645497,Grata Fund,Grata Fund,116,4
101356533405538,Jason Clare,Jason Clare,116,2
580435042016921,Brian Mitchell MP - Federal Member for Lyons,Brian Mitchell  MP,115,7
105348385388237,Senator Babet,Ralph E D Babet,113,3
105084998845350,BPH Energy,BPH ENERGY LTD,112,68
323258042136,SA Unions,SA Unions,110,1
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,109,2
110106958316248,Andrew Charlton MP,Andrew Charlton MP,109,1
21145917717,Powerhouse Museum,Powerhouse Museum,106,2
603022043213707,Joe McCracken MP,Joe McCracken MP,104,1
471482422908270,Australian Association of Social Workers,Australian Association of Social Workers,104,12
418405098224592,350.org Australia,350.org Australia,102,24
274102972728043,Matt Keogh,Matt Keogh MP,101,5
125627804305487,Rick Wilson,Rick Wilson,≤100,4
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,≤100,14
1660905180833979,Parliament of Victoria,Parliament of Victoria,≤100,9
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,23
759333260797196,Libby Mettam,Libby Mettam,≤100,2
102336681506217,WorkforClimate,WorkforClimate,≤100,15
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,15
397230473694314,Queensland Labor,Queensland Labor,≤100,9
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,≤100,1
117241141903,Barnardos Australia,These ads ran without a disclaimer,≤100,1
1294961367324348,Councillor Fiona Cunningham,Fiona Cunningham,≤100,1
145933972484735,Tasracing,Tasracing,≤100,3
147412438775033,Disaster & Emergency Management Conference,AST Management,≤100,3
106927325413571,John Berger MP,John Berger MP,≤100,5
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,≤100,4
424862620880565,Sam Hibbins,Sam Hibbins,≤100,2
160021291752,Environment Victoria,Environment Victoria,≤100,2
104502681245714,Your Prosperity Guide,These ads ran without a disclaimer,≤100,1
104936088727424,Sam Birrell MP,Sam Birrell MP,≤100,1
332509390785960,Angie Bell MP,Angie Bell MP,≤100,1
109456968666300,"Michael Regan, Independent Member for Wakehurst",Michael Regan,≤100,2
280996218747910,Tim Richardson,Tim Richardson,≤100,8
21591025194,The University of Melbourne,The University of Melbourne,≤100,5
362513727123646,The Australian Taxpayers' Alliance,Australian Taxpayers' Alliance,≤100,1
109064267654080,Senator Dorinda Cox,Senator Dorinda Cox,≤100,3
109032010961656,Stephen Bates - Greens MP for Brisbane,Stephen Bates MP,≤100,2
547466642107014,Josh Wilson MP,Josh Wilson MP,≤100,2
