Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,923206,27
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,800302,13
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,580269,29
619776134722439,Secretaría Distrital de Salud,Secretaría distrital de Salud,513836,40
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,461854,3
251292808253299,Canadian College,Canadian College,387465,16
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,360118,13
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,331366,2
162949777243451,Andrés Julián,Andrés Julián Rendon,302345,3
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,265049,6
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,261573,4
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,259206,2
1115184931884092,Albert Corredor,Albert Yordano Corredor Bustamante,246383,5
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,245775,49
170459019785694,Secretaría de las Mujeres de Antioquia,Secretaría de las Mujeres de Antioquia,221001,9
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,190330,5
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,189155,3
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,172528,13
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,154182,3
381403022031226,Steven Cárdenas,Reynaldo Steven Cardenas Espinosaespinosa,150000,1
734195543347719,Javier Julio Bejarano,Javier Julio Bejarano,145744,2
107096255516225,Juan Pablo Cano P,Juan Pablo Cano Pulgarin,138949,6
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,125158,1
184284351706738,Lotería de Bogotá,Lotería de Bogotá,118802,1
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,117769,3
398583357661790,Papo Amín,Papo Amín,116717,4
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,110448,6
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,105412,1
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,103548,182
391099551688976,Manuel Correa,Manuel Correa,100693,3
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,94722,1
108233262091178,David Islem R,David Islem R,87018,2
111941068044093,Juanita Cataño Muñoz,Juana Eloisa Cataño Muñoz,77349,1
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,74872,2
1622001728047397,Harman Alcalde,Harman Alcalde,74559,8
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,74150,9
454396071316750,Mauricio Salazar,Mauricio Salazar Pelaez,72731,3
1090369011038138,Jaime Duque G,Jaime Duque G,72233,96
114317847146525,Alvaro Arias Velez,Alvaro Arias Velez,68484,6
121612715215617,Manuel Hernández,Manuel Hernández,65032,81
