Location name,Amount spent (USD)
Bocas del Toro Province,126
Chiriquí Province,176
Coclé Province,128
Colón Province,160
Darién Province,≤100
Herrera Province,134
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,125
Panamá Province,2081
San Blas,≤100
Unknown,≤100
Veraguas Province,116
