Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,11904,16
123653695693986,Motatos Danmark,Motatos,6402,9
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,6004,34
65929129383,Røde Kors,Røde Kors,5598,38
599763040213164,Radius Elnet,Radius Elnet,4271,1
101875098313543,Andel,Andel,3559,22
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3021,39
12787473132,Berlingske,Berlingske,2656,35
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,1900,3
59143726810,Psykiatrifonden,Psykiatrifonden,1888,5
748887235210811,Obton Forvaltning A/S,Obton A/S,1806,11
314676938743,DM din akademiske fagforening,DM,1800,28
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1411,2
106468772046278,Project Greensand,Project Greensand,1355,11
132344416862423,FOA,FOA,1267,2
304554445813,Videncentret Bolius,Videncentret Bolius,1267,13
437410226312057,Københavns Kommune,Københavns Kommune,1250,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,1173,22
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1171,8
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1080,21
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,1023,26
250994288337708,Sex og Samfund,Sex og Samfund,1000,8
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,992,6
133707013355759,Danner,Danner,982,1
102154048301476,Lederstof.dk,Lederne,927,28
22030968736,Anima,Anima,913,1
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,784,1
867877683280051,Weekendavisen,Weekendavisen,783,33
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,781,17
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,779,10
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,779,4
182121298931589,Odense Kommune,Odense Kommune,776,3
246977185497434,Plastic Change,Plastic Change,738,13
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,733,21
130388840342741,Danske Bank,Danske Bank,678,4
126543540781090,Ældre Sagen,Ældre Sagen,642,18
105511328705392,HØRT,Børns Vilkår,604,6
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,596,1
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,577,3
