Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,2113827,16
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,1905343,3
159514754069267,Partido Cambio Radical,Partido Cambio Radical,1383631,16
1431777413774882,Wilson Ruiz Orejuela,Wilson Ruiz Orejuela,1374070,3
103754197881668,Esteban Restrepo,Esteban Restrepo,1284114,8
294331097680086,Mauricio Mejía Abello,Mauricio Mejía Abello,1027503,2
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,790422,127
476783733146107,Oscar Armando Trujillo,Oscar Armando Trujillo,783149,3
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,748946,13
101071764864119,Dulce Veneno,Dulce Veneno,645380,3
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,573861,7
251292808253299,Canadian College,Canadian College,559371,18
309383129136101,Secretaría Gobierno de Bogotá,Secretaría Gobierno de Bogotá,513617,6
266563730155332,Juan Diego Gomez Jimenez,Get Social,484100,5
1649204585296525,Juan David Valderrama,Juan David Valderrama,461536,18
299469560099835,Alcaldía de Cali,Alcaldía de Cali,459317,10
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,459278,4
108233262091178,David Islem R,David Islem R,445309,7
101642839569704,Javier Marulanda,Dr Javier Marulanda,422542,4
273140600265429,Ing. Ronald Ortiz,Agencia Estratégica,412176,31
590428924681421,Soydiegotamayo,Soydiegotamayo,391438,8
1589652347763879,Aquileo Medina A,Aquileo Medina A,381209,3
101813226166140,Juntos Por El Pacto,Juntos Por El Pacto,345707,2
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,343481,6
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,334484,11
112155252163421,Sebastián López V.,Sebastián López V.,321339,5
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,311504,74
321582221272701,UNIMINUTO,These ads ran without a disclaimer,306086,7
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,273133,6
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,273103,8
1147318942107929,Todos Somos Una,DEBRAIN LLC,255479,8
601336570076276,Rodolfo Correa,Rodolfo Correa,219292,11
1598264127092439,Jacobo Quessep,Jacobo Quessep,212918,5
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,210533,6
116430736811606,Ever Villegas,Ever Villegas,208720,12
101575821423496,Alejo Te Da Un Concejo,Alejo Te Da Un Concejo,208289,15
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,206931,6
454396071316750,Mauricio Salazar,Mauricio Salazar,186019,3
256488875025665,Juan Bocanegra,Juan Bocanegra,182371,2
969143216462972,Felipe Cañizalez,Felipe Cañizalez,169915,2
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,159854,10
257836801820119,Fernando Valencia Vallejo,Fernando Valencia Vallejo,158194,4
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,157627,4
2369166386675873,Alcalde Mauricio Rendón,Mauricio Rendón,154685,25
185732238244544,Santiago Castro Gómez,Santiago Castro Gómez,153843,1
110260770340343,Leonardo Jácome,Leonardo Jácome,139996,3
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,135032,1
151237191625066,Henry Gutiérrez Angel,Henry Gutiérrez Angel,133296,10
118514924593739,Tanque Seco,Tanque seco,130224,9
189499891648602,Camilo Rubiano,Camilo Rubiano,128419,4
121669444208502,Sergio Flechas,Sergio Flechas,122071,4
1622001728047397,Harman Alcalde,Harman Alcalde,121860,20
191459311042712,Jaime Andrés,Jaime Andrés,119232,5
101337536877032,William Garcia Tirado,William Garcia Tirado,119155,3
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,118859,8
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,117576,2
100475532513857,Cristian Halaby,Cristian Halaby,114141,7
105788042199348,James Urrego,James Urrego,113381,11
108077528892290,Andrés Zamora Rovira,Space Marketing,113269,2
310132332808120,Hector Javier Osorio Botello,Hector Javier Osorio Botello,113047,6
305443930185737,Juan Pérez,Juan Pérez,112294,19
340279913230650,Elias Maida Maida,These ads ran without a disclaimer,105990,1
100132752831088,Natalia López Fuentes,Natalia López Fuentes,104220,1
105848177845789,All Out en español,All Out Action Fund,102388,9
100397975380528,Amigos de Dumek,Amigos de Dumek,101317,4
103322192472349,Camilo Nemocón,Camilo Nemocón,97075,4
1831278603847153,Ademir Corrales,Ademir Corrales,96444,3
838927469815494,Diana Diago,Diana Diago,92431,8
336711793710254,Metro de Bogotá,Metro de Bogotá,92130,1
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,86449,3
513373825500774,Catalina Ortiz,Catalina Ortiz,86035,14
1640791072871544,Fabián Rojas,Fabián Rojas,84056,1
257401965136834,Carlos Marroquín,Carlos Marroquín,82062,2
118750554556152,La Voz Política,La Voz Política,79393,12
101272074619776,Palmira Al Instante,Palmira Al Instante,79164,3
104628303208123,Clínica Imbanaco,Clínica Imbanaco,79048,2
115075354972407,Miguel Iguaran,getsocial,77459,1
201014753267112,Andrés Fernando Mesa Valencia,Andrés Fernando Mesa Valencia,76480,1
204727076205320,Ritter López,Ritter López,75139,3
112602178102955,Victorioso,Victorioso,71881,1
105495947472221,Jorge García,Jorge García,71664,16
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,71506,5
543810628990655,Ministerio de Justicia y del Derecho,Ministerio de Justicia y del Derecho,70219,3
239236602764520,Claudia Lucía Ramírez,Claudia Lucía Ramírez,69193,34
1643303432550207,Gustavo Vélez,Gustavo Vélez,68547,8
101768959191492,Walter Aldana,Walter Aldana,68373,1
278650425592966,Betty Zorro A,Betty Zorro A,67747,5
102143071616787,Goberna Colombia,Goberna,67093,3
1267275856714996,Diputado Yamith Vanegas,Diputado Yamith Vanegas,67081,8
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,66626,7
110036132129269,Alerta Noticias,Alerta Noticias,65942,8
232997226734217,Julian Espinosa,Julian Espinosa,65633,1
360840354678432,MK Team 24 7,MK Team 24 7,65142,1
100862467976065,Andrés Fandiño,Andrés Fandiño,64293,3
103351141466638,Campo Elías Ramírez,Campo Elías Ramírez,62935,80
111024427285300,Fabio Leon Quintero,Fabio Leon Quintero,62497,1
108675595132967,Karol Martínez Silva,Karol Martínez Silva,58752,2
910025949090028,César Rojas Ayala,César Rojas Ayala,58133,2
188821215070922,Ernesto Orozco Durán,Ernesto Orozco Durán,58088,7
1431824383809561,Camilo Torres,Camilo Torres,57880,4
104313676026273,Luis Carlos Guevara Montilla,Agencia de Publicidad del Putumayo,55304,15
472245809650733,Marco Tulio Ruíz,Marco Tulio Ruíz,54790,1
1735785796740603,José Manuel Sandoval,José Manuel Sandoval,53210,1
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,52936,2
387538598655755,Jorge Luis Reyes,Jorge Luis Reyes,52758,1
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,52693,1
504307236411761,Lucas Cañas,Lucas Cañas,52557,1
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,52496,2
106471308875048,Partido Colombia Renaciente,Partido Colombia Renaciente,50378,5
2449859871917842,Jeison Janna - Concejo,Jeison Janna - Concejo,49158,1
100319211712051,Walter Salas,Walter Salas,47384,8
2324510891164063,Juan Amaya,Juan Amaya,46803,2
834788683237384,William Villamizar Laguado,William Villamizar Laguado,46690,2
172716452776061,Universidad Autónoma de Bucaramanga,These ads ran without a disclaimer,46149,1
102443416034705,Paula Toro Santana,Paula Toro Santana,45776,1
193261550699,Cundinamarca Política,Cundinamarca Política,45773,2
1037508046302965,Griselda Janeth Restrepo Gallego,Griselda Janeth Restrepo Gallego,44197,2
275486829735525,Johan Steed,Johan Steed,44044,1
100920455304238,Karol T,Karol T,43891,2
123727054329507,Sara Castellanos,Sara Castellanos,43664,2
239236602764520,Claudia Lucía Ramírez,These ads ran without a disclaimer,43628,2
113234113483957,Mauricio Muñoz,Mauricio Muñoz,43218,1
102392581121284,Edinson Martinez,Edinson Martinez,42982,1
489327244878254,Carlos Parra,Carlos Parra,42456,1
591790440998703,Carlos Ramirez Santos,Carlos Ramirez Santos,42232,17
294451254536643,"Julián ""el politólogo""","Julián ""el politólogo""",41657,7
1595888870671480,Carlos Andrés Arias Rueda,Carlos Andrés Arias Rueda,41616,3
116329174721498,Wolgfan 8A,Juntos Transformamos,40828,1
1823807254333065,Soy Más País,Soy Mas Pais,40688,6
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,40668,1
121253590958158,La Arrubla,La Arrubla,38304,3
196429217971015,Wilmar Cristancho,Wilmar Cristancho,37870,5
987563698019371,Duván Murillo Diputado,Duván Murillo Diputado,37570,4
168743617253,Greenpeace Colombia,Greenpeace Colombia,37570,3
370267297019304,Marco Hincapié,Marco Hincapié,36624,1
1890977487839058,Harry Silva LLinás,Harry Silva LLinás,36610,16
111304927281472,"Alcaldía Almaguer Cauca ""Continuemos Juntos""","Alcaldía Almaguer Cauca ""Continuemos Juntos""",36008,3
100684621294069,Diego Cancino - Concejal de Bogotá,Equipo Diego Cancino,34784,1
107320671794776,Rocío Buitrago,Rocío Buitrago,34269,14
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,34260,2
107096255516225,Juan Pablo Cano P,Juan Pablo Cano P,33551,3
861234197280988,Stefany Gómez Armenia,Stefany Gómez Armenia,33483,3
171466183598432,Oscar Conde,Oscar Conde,33470,3
273861903433499,Lourdes López Flórez,Lourdes López Flórez,33215,1
765302097170348,Línea Cero,Linea Cero,33071,4
143057523068134,Jorge Camacho,Jorge Camacho,32386,1
1400280116941194,Fabian Diaz,Fabian Diaz,32061,3
125143183900929,Paulina Suárez R,Paulina Suárez R,31839,9
353002198130323,Instituto Tecnisistemas,These ads ran without a disclaimer,31555,1
101768959191492,Walter Aldana,These ads ran without a disclaimer,31481,1
104432524252906,Leonardo Neira Alvarez,Leonardo Neira Alvarez,31458,2
116568184675541,Grúas y Parqueaderos Bogotá,These ads ran without a disclaimer,31447,1
103879051990514,Didier Rave Zuluaga,Didier Rave Zuluaga,31277,6
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,31036,6
96595416468,Lilia Solano,Lilia Solano,30671,4
2341225942579432,Edwin Marin,Edwin Marin,30088,2
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,30000,1
123243941056130,Carlos Amaya,Carlos Andres Amaya,29999,3
100650573021198,David Navas Regino,David Navas Regino,29847,2
102739846159920,Lucho García,Lucho García,29443,15
533238166689720,Instituto Técnico Imtel - Oficial,These ads ran without a disclaimer,28624,2
104046148916576,Patricia de Hernandez,Patricia de Hernandez,28219,3
332955063434426,Jaime Cuartas,Jaime Cuartas,27804,1
123469995988185,Jhonatan Cano,Jhonatan Cano,27445,2
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,27349,1
456590978495281,Jhonnyer Bermudez,Jhonnyer Bermudez,27302,1
114091374978595,Crónica isleña,Crónica isleña,26671,1
120137021029235,Prolicores,These ads ran without a disclaimer,25933,1
170633243101916,Alexander Serrato,Alexander Serrato,25567,1
185449755571294,Andrés Mauricio Osorio Molina,Andrés Mauricio Osorio Molina,25526,1
416201871913815,Adolfo Romero,Adolfo Romero,25471,7
101046256286876,Antimilitantes,Linea Cero,25249,2
107350785752872,Caribe Express,Caribe Express,24934,2
102843942649683,Humberto Sánchez - Unidos Dejando Huella,Humberto Sánchez - Unidos Dejando Huella,24717,4
111062081985941,Carlos Julio Moreno,Movil Consultores,24606,2
179668218725736,Lina García Gañan,Lina Garcia Gañan,24571,5
737705056388491,Ferney Chaparro Perdomo,Ferney Chaparro Perdomo,23663,3
166059236849588,G Garcia Realpe,G Garcia Realpe,22947,1
106282351194648,Vamosconteo,Vamosconteo,22852,3
105584695744977,Germán Ordóñez Plata,Germán Ordóñez Plata,22669,2
640480219792537,Guillermo Arbey Rodriguez,Guillermo Arbey Rodriguez,22558,2
117254984676956,Marco Orozco Alcalde,Marco Orozco,22097,1
114636997892974,Camilo Manchola,Camilo Manchola,21912,1
121667137935541,Idartes,IDARTES,21774,1
573884902749736,Edward Orozco Humanista,Edward Orozco Humanista,21497,6
1663690117250082,Puerto Berrío Avanza,Jaime Andres Cañas Morales,21239,1
107261491771920,Nicolás de Francisco,Nicolás de Francisco,21202,3
190329117687781,Ricardo Lopez A,Ricardo Lopez A,21169,1
518928578464193,Edwin Ramirez J,Edwin Ramirez J,20930,1
104624142451363,Hugo Kerguelén,Hugo Kerguelén,20852,2
110025970337559,Becerril Social y Sostenible,Becerril Social y Sostenible,20615,1
100563549504491,Juan Torres Ortega,Pacto por el Cambio,20005,2
100814725848464,Pedro J. Sánchez Rueda,Pedro J. Sánchez Rueda,20000,1
101772341304724,HUILA Digital,HUILA Digital,19960,5
112810058435594,Alerta Floridablanca,Alerta Floridablanca,19646,1
111392951598037,Farid Ospina,Farid Ospina,19500,5
107374008817182,La Polémica,La Polémica,19458,6
114493997065399,Berenice Bedoya,Alianza Social Independiente ASI,18844,2
679693828802678,Ferney Lozano Camelo,Ferney Lozano Camelo,18827,4
191459311042712,Jaime Andrés,Jaime Andres,18807,1
103747879104580,Adair Lozano Osorio,Adair Lozano Osorio,17557,4
114778278552099,Octavio Cardona León,Octavio Cardona León,17500,1
101672785855145,Irina Salas,Irina Salas,17154,4
100395379501245,El Editorial,El Editorial,16858,2
114368596673165,Publicalo,WorkApps,16225,1
115038407877837,Mario Pinzon,Mario Pinzon,16209,3
112866621877929,Taita Mayor Querubin,These ads ran without a disclaimer,16102,1
104349427672335,Rolando Castaño Vergara,Rolando Castaño Vergara,15923,4
2046316915666219,Vélez Tuluá Te Necesita,Vélez Tuluá Te Necesita,15805,1
101399476251239,Eustaquio Pabón Gelves,Eustaquio Pabón Gelves,15739,1
109645818692369,Botanica Fe y Esperanza mayor jose,These ads ran without a disclaimer,15727,1
263044047137195,Ambiente Bogotá,Ambiente Bogotá,15605,1
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Muñoz Sepulveda,15520,2
749177381856407,Camilo Calle,Camilo Calle,15384,2
1391958607697828,Paola Holguín,Paola Holguín,15333,1
111629987886603,Notired360,NOTIRED360 SAS,15093,1
111352198588820,Métele Pedal,Métele Pedal,14756,1
102106249390475,Andrés Alarcón - Firmeza,Andrés Alarcón - Firmeza,14697,1
103006534867982,John El Historiador,John El Historiador,14356,1
