Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,543364,7
102377305543409,AITC Meghalaya,Indian Political Action Committee,64012,62
294493857651676,Rahul Gandhi,Indian National Congress,56746,27
278423842321236,BJP Rajasthan,BJP Rajasthan,51474,65
1488581191158902,Conscious Planet,Isha outreach,48205,7
105671775473178,Jan Suraaj,Jan Suraaj,42494,48
1521106071438318,CMO Chhattisgarh,Span Communications,37713,4
953600271404690,BJP Meghalaya,Bharatiya Janata Party,30613,32
107395897271506,Kutumb,Swatantra Verma,29283,45
158714780827513,UNFPA,UNFPA,26547,1
101713962007976,Amrit Mahotsav,Amrit Mahotsav,25907,5
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,25555,36
168694379812269,Astroyogi,These ads ran without a disclaimer,24264,3
1521106071438318,CMO Chhattisgarh,IVS Corporation,18748,5
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,16660,33
2078242259060363,Kukufm,Mohana Saha,16154,83
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,15125,1
520949671329992,Indian School of Democracy,Indian School of Democracy,14963,17
174283119250672,Save the Children India,Bal Raksha Bharat,13205,43
100626912687369,ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,12463,18
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,11688,2
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,10077,7
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,9921,1
184278081698180,Ashok Gehlot,Ashok Gehlot,9725,1
109986065209042,Mera Apna Rahul,Mera Apna Rahul,9301,35
2078242259060363,Kukufm,These ads ran without a disclaimer,8862,1
187668288312583,Otrivin,Haleon India,8522,4
104211439033799,Jagane Kavali,Jagane Kavali,8392,27
132689140088396,smilefoundation,Smile Foundation,6548,17
110431218358189,Take Back Bengaluru,Take Back  Bengaluru,6430,6
30290552843,Greenpeace India,Greenpeace India Society,6417,42
148010855792512,HK Suresh,Karnataka Times,6235,9
351616078284404,Indian National Congress,Indian National Congress,5913,6
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,5839,13
270111243000982,Harsimrat Kaur Badal,Harsimrat Kaur Badal,5785,2
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5758,23
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,5675,2
365136584238569,Shiv Deswal Degana,Brand Balance Private Limited,5293,5
113541631336757,Conman Conrad,Conman Conrad,5101,12
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,5019,20
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,4984,20
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4926,42
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,4914,16
103782051383159,School of Politics,School of Politics,4657,26
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,4489,17
201141296623500,Prakash Koliwad,DesignBoxed,4438,32
265992950099792,Panchjanya,Bharat Prakashan (Delhi) Limited,4427,4
165714096933078,Piyush Goyal,Piyush Goyal,4341,3
21169267101,Give,Give,4245,10
109986065209042,Mera Apna Rahul,MeraApnaRahul,4182,61
132495066874513,GAIL (India) Limited,social cloud ventures,3899,5
109707661884154,Indian Compass,theindiancompass.com,3678,11
875420125855408,Dhanraj Vispute,Siddigital,3616,2
100513806163679,Vishal Kumar,Click2Public Technologies OPC Pvt. Ltd.,3609,11
100196004828444,North Eastern Council,Sourabh Arvind Dubey,3534,23
110861521871409,हुल्लड़,Ajit Kumar,3422,16
110516100698136,Ram Feran Pandey,Vivek Kumar Singh,3321,14
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,3291,6
110218775247217,Dr Gadala Srinivasa Rao,Srinivasa Rao Gadala,3271,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3246,2
110846984022901,MPIDC,Anand Raj Singh,3220,8
146702709146110,Ashu Singh Surpura,Ankit Kumawat,3141,3
101538858448134,The Summer News,Gagandeep Singh,3066,10
466642616726169,Parul University,Parul University,3043,6
20386543316,WWF-India,Mukesh Nauhwar,3020,1
109772347318584,Khotikarok Modi,Khotikarok Modi,2996,3
1497316220569880,Pratima Bhoumik,pratimabhoumik,2980,1
109545244848137,Crafto,These ads ran without a disclaimer,2962,1
1826491730900559,Keshava Rajanna B,Abishek Nb,2920,12
109485930750665,Agni Herbbals,C Rajivkannu,2908,5
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,2862,5
102304777868305,Prem Pankaj,Chandan Kumar,2722,14
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,2713,22
101730022772513,Dhananjaya Gangadharaiah,Dhananjaya Gangadharaiah,2712,4
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,2699,85
337091703042531,Colour Media,Hemant Kumar,2676,5
153079358175835,"Indian Public School,Gulabbagh,Purnea",Amit  Dadhich,2596,1
1785302198354679,Dr. Somendra Tomar,Somendra Singh,2542,7
108721748160943,Sanjay Gupta,Sanjay Gupta,2528,5
606877419792314,Amit Chaudhary,Karan Singh,2527,4
121970731329322,Political Tamaasha,Ritesh Bhimrao Bhagat,2475,2
113533034939339,Bharat K Gupta,Aksh Bhargava,2417,4
165906890678116,Options - The Trendy Weddings,Malayali Media,2399,2
111527528465749,Rao Prem Singh,Sachin Sharma,2378,4
106567631300522,The Shinde Sena,Ritesh Bhimrao Bhagat,2350,1
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,2315,3
104052753400618,Union Bank of India,Goldmine Advertising Limited,2279,4
109545244848137,Crafto,Kutumb App,2247,3
129216587669203,Pilot Rohith Reddy,Rohith Panjugula,2229,3
114905439949088,Karuna Ashok Chandak,Coceptual Media,2198,24
102410136024947,CMJAY UTPAL,Utpal Infra project LLP,2176,2
959860307481002,Kasu Mahesh Reddy,Thulasiram Banduchode,2149,2
224618077692752,Sanjay Tandon,Saraansh Tandon,2148,8
113338681581166,NICT Technology Csp Pvt Ltd,Abhishek Kumar,2122,1
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),2121,6
103214551475043,Akhoury Onkar Nath,Deepak Kumar,2062,3
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,2021,20
216506801885954,Pankaj Chaudhary,Yash Bagh,2020,2
1180249348746112,Mukul Sangma,AITC Official,2018,6
994578073995343,B. L. Verma,Sourabh Arvind Dubey,2013,19
100735178208398,Udyami India,Samadhan Samiti,2004,2
1805911539637384,Jaaibir godara,Datacube Softech Private limited,2000,3
628655763835583,Indian National Congress - Haryana,Abhishek Bhadaoriya,2000,1
108670588419963,"उपेन्द्र पासवान, भावी युवा प्रत्याशी महापौर/मेयर, गया नगर निगम, गया",Upendra Kumar,1991,4
316211559096919,Anand KS Kadur,Charan R,1982,1
169218193115587,CNBC-TV18,These ads ran without a disclaimer,1900,1
131189377574,MDPI,These ads ran without a disclaimer,1889,1
247698975430137,Basava Nadina Bhagiratha,Vishwanath Bs,1863,2
811055169008794,Dr. Bonthu Rammohan,Ram Mohan Bontu,1851,1
109983085044398,Rohith Meneni,Meneni Rohith Rao,1840,2
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,1818,18
1422722534642965,B Suresh Gowda,Bettaiah Suresh Gowda,1810,1
103251851710926,Akula Srivani,Anjan Kumar Akula,1807,6
104908641373434,Anukriti Gusain Rawat,Anukriti Gusain,1801,4
505327936635830,Ashok Chandak,Coceptual Media,1764,24
