Location name,Amount spent (EUR)
Central Finland,348
Central Ostrobothnia,168
Etelä-Savo,236
Kainuu,≤100
Kymenlaakso,296
Lapland (Finland),185
North Karelia,177
Northern Ostrobothnia,505
Ostrobothnia (region),279
Pirkanmaa,788
Pohjois-Savo,361
Päijät-Häme,398
Satakunta,245
South Karelia,187
Southern Ostrobothnia,247
Southwest Finland,799
Tavastia Proper,261
Unknown,≤100
Uusimaa,4032
Åland Islands,≤100
