Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
845963428868139,BlueLife Limited,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
516336238890012,Simply South,These ads ran without a disclaimer,≤100,1
128098525799262,Husayn Mangalkhan,Husayn Mangalkhan,≤100,1
104444237650160,برنامج مع الرئيس,These ads ran without a disclaimer,≤100,1
393412505386,Offshore Technology Conference (OTC),These ads ran without a disclaimer,≤100,1
102552429455951,C301-41,These ads ran without a disclaimer,≤100,1
112736661782449,Z-64-pro,These ads ran without a disclaimer,≤100,2
114117114921509,C301-17,These ads ran without a disclaimer,≤100,1
772854679419443,Karl Roussel,These ads ran without a disclaimer,≤100,1
101304192456744,carososky,These ads ran without a disclaimer,≤100,1
