Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100465485648,British Gas,British Gas,15500,14
10677003998,Shelter,Shelter,15472,165
220543443746,International Rescue Committee - UK,International Rescue Committee UK,8379,153
7715002593,UNICEF UK,Unicef UK,7364,17
311627208673,WWF UK,WWF UK,6045,58
97708339756,Action for Children,Action for Children,5344,57
102639461303190,Fair Pay For All,Fair Pay For All,4021,100
37981137361,The Children's Society,The Children's Society,3908,60
208573062515662,Freedom from Torture,Freedom from Torture,3000,97
9250349228,Greenpeace UK,Greenpeace UK,2339,7
158077247591710,Refuge,Refuge,2277,13
117509421272,St Mungo's,St Mungo's,2170,33
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1758,3
7624294394,Amnesty International UK,Amnesty International UK,1756,69
105135382234851,Warm This Winter,Warm This Winter,1620,12
408582579294175,UK government,UK Government,1493,30
26698813123,British Red Cross,British Red Cross,1468,51
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1415,2
7527864602,WaterAid UK,WaterAid UK,1323,56
166335402260,Scottish Water,Scottish Water,1293,23
35671512696,World Animal Protection UK,World Animal Protection UK,1223,41
799576543492660,The Week Junior,The Week Junior,1206,64
1645963095654688,Healthier Scotland,The Scottish Government,1184,7
21242962092,ClientEarth,ClientEarth,1127,67
353224381469808,ifaw,IFAW,1116,20
117476785190,Save the Children UK,Save the Children UK,1019,8
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1017,58
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1014,7
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,970,8
7043497714,Christian Aid,Christian Aid,927,16
121936349543,World Vision UK,World Vision UK,845,21
101558386889,Shelter Scotland,Shelter Scotland,840,87
1613092172114946,DWP Digital,Department for Work and Pensions,839,4
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,821,16
13047522725,Crimestoppers,Crimestoppers,653,48
7214031395,Oxfam Great Britain,Oxfam Great Britain,649,32
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,648,17
1046117708754519,Care4Calais,Care4Calais,643,30
18044497940,Plan International UK,Plan International UK,626,28
40409120801,Refugee Council,Refugee Council,604,11
116625838402686,FareShare,FareShare,575,34
1586251881644270,Keir Starmer,The Labour Party,552,115
212038972186253,Transport for London,Transport for London,549,2
1660600037490738,Guardian Labs,Guardian Labs,537,21
39605200520,ActionAid UK,ActionAid UK,528,24
112845639376,Refugee Action,Refugee Action,489,128
7569385657,Co-operative Party,Co-operative Party,485,3
106946654868342,Water's Worth Saving,Water UK,452,100
1634484040190637,VERSUS,VERSUS,450,3
112712550420527,Sumofus UK,SumOfUs,428,6
165099760197787,Welsh Government,Welsh Government,425,180
490007667679401,Hugh James,Hugh James,405,5
170911309781648,Veganuary,Veganuary,399,68
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,387,12
6233536938,War Child UK,War Child UK,379,22
54605029793,British Medical Association,British Medical Association,368,4
177855115588808,The Week UK,The Week UK,347,26
101255718164248,350 UK,350.org,344,5
200786289976224,The Scottish Government,The Scottish Government,293,5
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,285,5
274651352565844,Oltco Ltd,Oltco Ltd,277,121
169042736456594,All Out,All Out,266,16
113277290454039,Common Seas,Common Seas,260,1
313376249090900,The Humane League UK,The Humane League UK,249,5
18168505158,The Woodland Trust,Woodland Trust,245,45
97116898596,Sightsavers,Sightsavers,241,12
2047806148766050,Animal Equality UK,Animal Equality UK,241,7
10986039307,VSO,VSO,234,65
1721275931466984,The Reclaim Party,The Reclaim Party,228,8
290498754454402,European Movement UK,European Movement UK,227,8
6708565748,CBM UK,CBM UK,225,7
114651147002520,SSE Energy Solutions,SSE,212,8
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,207,2
8270524646,Alzheimer's Society,Alzheimer's Society,191,4
7231383046,RSPCA (England & Wales),RSPCA,191,4
59304777880,YMCA England & Wales,YMCA England & Wales,183,15
547761111920012,Anglian Water - Love Every Drop,Anglian Water,173,4
135456716565905,Guardian Jobs,Guardian Jobs,171,25
139695000173,Good Energy,Good Energy,145,29
949047155159569,ConnectFutures,ConnectFutures with Facebook Ad Credits,144,5
249209468838241,Good Law Project,Good Law Project,143,54
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,143,22
13533633585,National Trust,National Trust,136,2
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,134,1
358706239805,Scope,Scope,126,8
195754307110390,Right To Life UK,Right To Life UK,121,3
873550809444862,Mighty Earth,Mighty Earth,119,63
730993880393394,Michelle O'Neill,Sinn Féin,118,17
100234258667107,Strike Map,Strike Map UK,116,1
97283538614,Cool Earth,Cool Earth,116,2
569834799727730,National Grid UK,National Grid UK,115,3
111659155059527,Is This OK? - Greater Manchester Gender-Based Violence Campaign,Greater Manchester Combined Authority,107,3
433758463400561,Equation,Equation,103,10
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),101,1
230343220395979,NOW,Mediacom UK,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
166289303844685,Action on Sectarianism,Action on Sectarianism,≤100,9
603389616739829,Bite Back 2030,Bite Back 2030,≤100,6
208259529191152,Aid to the Church in Need UK,Aid to the Church in Need UK,≤100,4
25010947137,ShelterBox,ShelterBox,≤100,21
32514078659,Liberty,Liberty,≤100,12
101658941945819,Bath's Clean Air Zone,Bath and North East Somerset Council,≤100,1
183831360784,Theirworld,Theirworld,≤100,11
163273590367943,Elton John AIDS Foundation,Elton John AIDS Foundation,≤100,8
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,19
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,≤100,3
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,≤100,156
1701849696765542,Prysmian UK,Prysmian UK,≤100,1
260012884055691,Metropolitan Police Service,Metropolitan Police Service,≤100,2
10499876484,Compassion in World Farming,Compassion in World Farming,≤100,6
1571514979728518,Mindful Chef,These ads ran without a disclaimer,≤100,1
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100,12
8422578815,Soil Association,Soil Association,≤100,6
100651718058538,The Commitment,The Commitment,≤100,18
100854403381908,Pay Justice,Pay Justice,≤100,4
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100,11
26321373907,AKT,akt (Albert Kennedy Trust),≤100,1
134213516600832,Logistics UK,Logistics UK,≤100,1
617476271637848,Usdaw Union,"the Union of Shop, Distributive and Allied Workers",≤100,1
1593820680884174,Ocean Generation,Ocean Generation,≤100,4
1422817667967727,Rainbow Migration,Rainbow Migration,≤100,11
109500543281,Hope for Justice,Hope for Justice,≤100,4
