Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
275621429636078,Fără Penali în Funcții Publice,Fără Penali în Funcții Publice,6195,3
990747367737692,Cătălin Drulă,Uniunea Salvați România,4644,2
178362315106,European Parliament,European Parliament,3180,8
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,3154,33
291177524360702,Partidul Social Democrat,Partidul Social Democrat,2003,14
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,1737,3
321890494859228,Vlad Gheorghe,Vlad Gheorghe,824,11
141820739329241,UNHCR România,These ads ran without a disclaimer,796,14
1769713886444816,Râsu Plânsu,Râsu Plânsu,615,2
114319753592403,AFACERI.news,Trend Communication,610,10
147547541961576,Council of the European Union,Council of the European Union,540,4
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,530,7
163943696987223,Ziarul Puterea,Ziarul Puterea,470,26
149371012371397,Newsweek Romania,Newsweek Romania,443,6
146599018696771,NATO,NATO,426,1
1156150484398630,MozaiQ,MozaiQ,422,7
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,350,5
189728367297,WWF Romania,WWF Romania,319,1
100174096112403,Presa Nemțeană,Presa Nemțeană,314,3
557284874779877,Mihai Coteț,Mihai Cotet,289,4
333606539787,UNICEF Romania,UNICEF Romania,285,2
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,267,5
1549421062018459,Alexandru Petrescu,Partidul Social Democrat,261,4
107029625474765,Nicușor Halici,PSD Vrancea,252,3
105455867750317,State of Poland,These ads ran without a disclaimer,249,2
686190454826244,Declic,Declic,234,11
106177581286223,Vlad Mircea Pufu,PNL Buzău,233,2
112345707300432,Gianina Șerban,Gianina Șerban,230,1
278117815576023,EU Justice and Consumers,EU Justice and Consumers,229,14
731035500293728,Siegfried Muresan,Siegfried Muresan,214,1
979547832069760,PNL Galati,PNL Galati,213,1
168916269806778,ING Romania,These ads ran without a disclaimer,204,1
113883531589968,PeBune Neamț,PeBune Neamț,200,2
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,197,1
104369154745548,Diana Stoica,Diana Stoica,181,3
107236228539491,Ion Belu,Ion Belu,177,1
102743169253473,Reciclăm în România,Reciclăm în România,175,23
1559885467641191,Râul Alb,Râul Alb,175,8
100819095420980,Daniel Palaghianu,USR Bihor,156,1
1592660281028385,USR Bihor,USR Bihor,149,1
108295090637741,ASAP România,Fundatia The Institute,145,2
105478525821976,Gheorghe Cârciu,Partidul Social Democrat,141,1
821269587938298,Alina Gorghiu,Alina Gorghiu,135,2
873737539404529,USR Timiș,USR Timiș,122,2
364996840328403,Asociația Liga Albanezilor din România,ALAR,121,1
113285397117325,Brian Cristian,Brian Cristian,116,2
108304090952938,Mihai Weber,Mihai Weber,115,1
119062894525176,Coridor deplasări nemotorizate pentru agrement: Centru - Insula de Agrement,S.C. EFFECT DESIGN S.R.L.,115,1
109097618335138,Eduard Mititelu,Eduard Mititelu,112,2
1504323906337545,Litere.net,litere.net,112,1
1305418182809740,Csoma Botond,RMDSZ Kolozs Megye,110,2
109445158308624,De fapt,DeFapt.ro,109,3
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,108,1
1560147330888040,Winkler Gyula,Winkler Gyula,106,6
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,103,8
110665943772240,Virgil Pirvulescu,Virgil Pîrvulescu,102,1
108567267960950,Gabriel Lupulescu,Gabriel Lupulescu,102,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,≤100,1
104417752138292,Claudiu Târziu,Claudiu Târziu,≤100,2
360184320712594,Raluca Turcan,Partidul Naţional Liberal,≤100,10
1164341813627057,Maria Gabriela Horga,Maria Gabriela Horga,≤100,4
121357538490187,Tineri Europeni / Young Europeans Romania,Junimea Europeană Federalistă,≤100,6
109556372802910,USR Dolj,USR Dolj,≤100,1
100984538456634,Florin Barbu,Florin Barbu,≤100,3
260365460647855,Mircea Geoana,Mircea Geoana,≤100,6
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100,14
111994702189326,Săptămâna Financiară,Săptămâna Financiară,≤100,1
110254178158807,Botosani24.ro,Botosani24.ro,≤100,1
708767705922205,Eurotrans Alapítvány,Eurotrans Alapítvány,≤100,11
187632491860732,Sebastian Cernic,Sebastian Cernic,≤100,1
111105537419564,Oana Murariu,Oana Murariu,≤100,2
200813406761691,Corina Cretu,Corina Cretu,≤100,1
215328865181171,Borboly Csaba,Borboly Csaba,≤100,2
104143560936377,Irineu Darău,Birou Parlamentar Ambrozie-Irineu Darău,≤100,7
513441665508224,USR Vâlcea,USR Valcea,≤100,1
341037705981172,Humanitas,Humanitas,≤100,2
102106432515274,Partidul Patriotilor,Partidul Patriotilor,≤100,1
181221645364365,Carmen Avram,Carmen Avram,≤100,2
103026611314870,USR Tineret Cluj,USR PLUS Cluj,≤100,1
987000488084806,USR Argeș,USR Argeș,≤100,1
321896004518929,Ioan Mang,Ioan Mang,≤100,2
162127852613101,Paul Ene,USR Sector 4,≤100,1
827831393930594,Alin Ignat,Alin Ignat,≤100,1
647907398718329,USR Turda,USR PLUS Cluj,≤100,1
105131372029305,Forța Dreptei - Ilfov,Romanii Trebuie Sa Stie,≤100,12
103742842531634,Agentiadeinformatii.ro,AgentiadeInformatii.ro,≤100,20
2443020582586584,Romania Eficienta,Romania Eficienta,≤100,5
1871260176434584,USR Ilfov,USR Ilfov,≤100,1
109849657256655,60m.RO,60M.RO,≤100,8
697451833786949,Mihai Polițeanu,Mihai Polițeanu,≤100,1
105851148132971,Adrian Axinia,Adrian Axinia,≤100,13
337159212964962,Ziua de Cluj,Ziua de Cluj,≤100,1
208847039653490,Marcel Laurentiu Romanescu,Marcel Laurentiu Romanescu,≤100,1
106520174672768,Cosmin Tabără,Cosmin Tabără,≤100,2
