Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
102845669064210,Danuše Nerudová,Danuše Nerudová,32385,50
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,13208,25
120461304659141,O2 CZ,O2 Czech republic,12182,9
210778132327279,Prima,FTV Prima s.ro.,9978,3
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,6407,8
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,5958,31
157741540937883,CARE Česká republika,CARE Česká republika,5551,4
100293979461988,Aleepless1 Nights,These ads ran without a disclaimer,5209,35
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,4196,41
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4144,20
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3929,26
2214398435317853,CNN Prima NEWS,FTV Prima,3724,15
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3075,14
102403989060169,Pomáháme Ukrajině,DFMG,3038,4
1469427909957890,Reportér magazín,Reportér magazín,2981,22
40155481542,ROMEA,"ROMEA, o. p. s.",2666,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",2656,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,2506,10
287618427947052,Volvo Car Česká Republika,Volvo Car Czech Republic s.r.o.,2427,2
287724754662359,HateFree Culture,HateFree Culture,2357,9
361281313901258,Komerční banka,"Komerční banka, a.s.",2062,3
111682208380795,Studie aktivního občanství a osobní pohody mladých dospělých,These ads ran without a disclaimer,2019,2
495496033796328,Stanislav Blaha,Stanislav Blaha,1961,8
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,1828,4
107898832590939,European Commission,European Commission,1826,6
194467420912201,Já volím děti,Já volím děti,1765,14
178362315106,European Parliament,European Parliament,1759,12
206273352289,ADRA CZ,"ADRA, o.p.s.",1664,16
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1569,8
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1523,7
125830487980906,Solární asociace,Solární asociace,1498,1
115589329891193,Konference Budoucnost evropského zemědělství /2022,European Parliament,1463,9
1432139953751418,Josef Středula,Josef Středula,1460,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1418,8
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs,1379,2
110854265157305,Zavolíme,Zavolíme,1224,6
424114981002397,Český rozhlas Plus,Český rozhlas,1216,22
103059308644099,Replastuj.cz,Replastuj.cz,1189,1
171936526824,EKONOM.cz,"Economia, a.s.",1155,6
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1131,9
280411075659709,Marek Hilšer,Marek Hilšer,1067,8
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1009,5
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,982,5
137778619615350,Voyo.cz,TV Nova s. r. o.,976,1
102907672280977,Co bude dál?_________,NFSix.org,929,6
100201752249169,Spolu21,Občanská demokratická strana,919,2
52479821102,Týdeník Respekt,Týdeník Respekt,917,4
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",907,2
102389958091735,Generál Pavel,Petr Pavel,899,1
236211929833146,Tomáš Zima,ZFP s.r.o,886,9
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",870,5
1934837773438430,Pavel Fischer,Pavel Fischer,738,5
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,729,1
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,700,2
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,682,6
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,635,9
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",633,9
251656685576,KDU-ČSL,KDU-ČSL,621,9
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,617,1
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",607,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",590,6
114474108677288,Martin Kuba,Martin Kuba,570,1
579215965436046,JSNS,"Člověk v tísni, o.p.s.",566,18
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",549,5
356451014434612,Marian Jurečka,KDU-ČSL,546,2
356448681873897,Mikuláš Peksa,Mikuláš Peksa,546,4
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,542,12
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,519,3
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,501,4
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",493,18
310744935780286,Petr Veselka-starosta MOaP,Petr Veselka,475,1
127724113969641,Unicorn,These ads ran without a disclaimer,461,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,458,1
197010357446014,Ondřej Prokop,Ondrej Prokop,454,1
234638427293685,Počasí & Radar,These ads ran without a disclaimer,438,1
369035059843617,REMAX Delux,Tomáš Šimek,433,5
693725074166331,Naše zdravotnictví,Naše zdravotnictví,417,5
107341405343516,Mise Ukrajina,Mise Ukrajina,389,3
139379141293,Paměť národa,"Post Bellum, z.ú.",383,4
180888668609092,Datlab,Datlab institut z.s.,362,1
101954531415600,Lukáš Vlček • STAN,Starostové a nezávislí,334,2
155406703122,Arnika,Arnika,325,3
