Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,7339,92
7715002593,UNICEF UK,Unicef UK,7167,66
9250349228,Greenpeace UK,Greenpeace,6176,74
102639461303190,Fair Pay For All,Fair Pay For All,5961,221
10677003998,Shelter,Shelter,5843,360
97708339756,Action for Children,Action for Children,5072,82
117509421272,St Mungo's,St Mungo's,3533,34
514212165305248,Leigh Day,Leigh Day,2995,97
7624294394,Amnesty International UK,Amnesty International UK,2647,114
208573062515662,Freedom from Torture,Freedom from Torture,2296,234
799576543492660,The Week Junior,The Week Junior,2225,78
241312696375349,National Education Union,National Education Union,2196,3
165099760197787,Welsh Government,Welsh Government,2195,151
220543443746,International Rescue Committee - UK,International Rescue Committee UK,2194,96
722939897742608,The Co-operative Bank,The Co-operative Bank,2056,25
408582579294175,UK government,UK Government,1995,32
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1876,37
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,1562,36
185677149392,HM Armed Forces,Ministry of Defence,1518,2
117476785190,Save the Children UK,Save the Children UK,1464,58
35671512696,World Animal Protection UK,World Animal Protection UK,1309,67
13047522725,Crimestoppers,Crimestoppers,1293,140
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1285,38
177855115588808,The Week UK,The Week UK,1176,35
1645963095654688,Healthier Scotland,The Scottish Government,1147,16
116625838402686,FareShare,FareShare,1138,89
121936349543,World Vision UK,World Vision UK,1069,26
158077247591710,Refuge,Refuge,1036,49
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,1000,35
37981137361,The Children's Society,The Children's Society,987,73
6040534532,One Acre Fund,One Acre Fund,966,27
26698813123,British Red Cross,British Red Cross,961,61
115190606920,Great Ormond Street Hospital and Children's Charity,Great Ormond Street Hospital Children's Charity,955,19
105135382234851,Warm This Winter,Warm This Winter,943,2
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,922,6
268801635305,Breast Cancer Now,Breast Cancer Now,731,7
1660600037490738,Guardian Labs,Guardian Labs,703,35
246872175166,Action Against Hunger UK,Action Against Hunger UK,639,84
7527864602,WaterAid UK,WaterAid UK,628,51
21517406388,Trees for Cities,Trees for Cities,596,20
47612991154,Dignity in Dying,Dignity in Dying,583,21
101958682650112,ESG UK,Energy Saving Grants,511,49
97116898596,Sightsavers,Sightsavers,501,8
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,484,13
39605200520,ActionAid UK,ActionAid UK,481,62
106620807391911,Roche,These ads ran without a disclaimer,464,1
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),441,57
248887561894779,Home Energy Scotland,Home Energy Scotland,425,20
74533526522,Simone Denny,These ads ran without a disclaimer,416,1
490007667679401,Hugh James,Hugh James,412,6
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,396,7
2047806148766050,Animal Equality UK,Animal Equality UK,393,12
34341434454,Comic Relief,Comic Relief,390,9
106946654868342,Water's Worth Saving,Water UK,385,39
7569385657,Co-operative Party,Co-operative Party,374,2
59367068326,The Ramblers,The Ramblers,372,11
59304777880,YMCA England & Wales,YMCA England & Wales,349,23
18044497940,Plan International UK,Plan International UK,340,37
249209468838241,Good Law Project,Good Law Project,331,54
127031794038958,Blue Marine Foundation,Blue Marine Foundation,327,6
218711018144616,Chris Packham,Wild Justice,320,11
101558386889,Shelter Scotland,Shelter Scotland,320,89
547761111920012,Anglian Water - Love Every Drop,Anglian Water,311,4
1682367945366856,POWER Film,Power Film,310,5
107310464728068,Britain Remade,BRM Futures Limited,309,14
13695746395,Guide Dogs UK,Guide Dogs,308,16
6233536938,War Child UK,War Child UK,300,73
101255718164248,350 UK,350.org,298,4
103273814470,SolarAid,SolarAid,287,5
873550809444862,Mighty Earth,Mighty Earth,286,155
358706239805,Scope,Scope,269,26
1046117708754519,Care4Calais,Care4Calais,268,30
274651352565844,Oltco Ltd,Oltco Ltd,263,179
138007436233900,Public Health Agency,Public Health Agency,259,4
103835971750,Orbis UK,Orbis UK,257,1
112712550420527,Sumofus UK,SumOfUs,247,1
6708565748,CBM UK,CBM UK,235,8
183831360784,Theirworld,Theirworld,235,53
1738524969810037,Mission India UK,Mission India UK,234,12
227427673437,Tree Aid,Tree Aid,231,41
108951391565231,Help to Heat,Huw John Llewellyn,219,6
7043497714,Christian Aid,Christian Aid,212,14
105325515394672,Local Recovery,Local Recovery,196,15
912590792245688,NHS Negligence Claims,Online Legal Limited,194,1
353224381469808,ifaw,IFAW,193,23
